county,precinct,office,district,party,candidate,votes,advance_voting_votes,absentee_by_mail_votes,provisional_votes,election_day_votes
Richmond,101,U.S. Senate,,Rep,Herschel Junior Walker,336,96,11,0,229
Richmond,102,U.S. Senate,,Rep,Herschel Junior Walker,109,47,5,0,57
Richmond,103,U.S. Senate,,Rep,Herschel Junior Walker,17,10,0,0,7
Richmond,104,U.S. Senate,,Rep,Herschel Junior Walker,80,35,8,0,37
Richmond,105,U.S. Senate,,Rep,Herschel Junior Walker,12,8,0,0,4
Richmond,106,U.S. Senate,,Rep,Herschel Junior Walker,86,25,4,0,57
Richmond,107,U.S. Senate,,Rep,Herschel Junior Walker,445,161,19,0,265
Richmond,108,U.S. Senate,,Rep,Herschel Junior Walker,32,8,3,0,21
Richmond,109,U.S. Senate,,Rep,Herschel Junior Walker,13,5,3,0,5
Richmond,110,U.S. Senate,,Rep,Herschel Junior Walker,15,4,0,0,11
Richmond,111,U.S. Senate,,Rep,Herschel Junior Walker,129,46,8,0,75
Richmond,112,U.S. Senate,,Rep,Herschel Junior Walker,170,77,30,0,63
Richmond,115,U.S. Senate,,Rep,Herschel Junior Walker,75,15,4,0,56
Richmond,201,U.S. Senate,,Rep,Herschel Junior Walker,220,77,10,0,133
Richmond,202,U.S. Senate,,Rep,Herschel Junior Walker,482,160,27,0,295
Richmond,203,U.S. Senate,,Rep,Herschel Junior Walker,12,5,0,0,7
Richmond,204,U.S. Senate,,Rep,Herschel Junior Walker,358,111,9,1,237
Richmond,207,U.S. Senate,,Rep,Herschel Junior Walker,71,28,9,0,34
Richmond,208,U.S. Senate,,Rep,Herschel Junior Walker,154,54,5,0,95
Richmond,210,U.S. Senate,,Rep,Herschel Junior Walker,94,34,7,0,53
Richmond,301,U.S. Senate,,Rep,Herschel Junior Walker,711,275,36,0,400
Richmond,302,U.S. Senate,,Rep,Herschel Junior Walker,100,47,11,0,42
Richmond,303,U.S. Senate,,Rep,Herschel Junior Walker,689,329,30,0,330
Richmond,304,U.S. Senate,,Rep,Herschel Junior Walker,267,127,9,0,131
Richmond,306,U.S. Senate,,Rep,Herschel Junior Walker,564,244,56,0,264
Richmond,307,U.S. Senate,,Rep,Herschel Junior Walker,575,233,30,0,312
Richmond,308,U.S. Senate,,Rep,Herschel Junior Walker,105,47,6,0,52
Richmond,310,U.S. Senate,,Rep,Herschel Junior Walker,528,199,29,0,300
Richmond,401,U.S. Senate,,Rep,Herschel Junior Walker,31,20,3,0,8
Richmond,402,U.S. Senate,,Rep,Herschel Junior Walker,82,38,4,0,40
Richmond,403,U.S. Senate,,Rep,Herschel Junior Walker,140,64,5,0,71
Richmond,405,U.S. Senate,,Rep,Herschel Junior Walker,222,115,9,0,98
Richmond,406,U.S. Senate,,Rep,Herschel Junior Walker,127,59,7,0,61
Richmond,501,U.S. Senate,,Rep,Herschel Junior Walker,138,62,11,0,65
Richmond,502,U.S. Senate,,Rep,Herschel Junior Walker,112,46,6,0,60
Richmond,503,U.S. Senate,,Rep,Herschel Junior Walker,169,90,10,0,69
Richmond,504,U.S. Senate,,Rep,Herschel Junior Walker,758,242,34,0,482
Richmond,505,U.S. Senate,,Rep,Herschel Junior Walker,74,52,3,0,19
Richmond,506,U.S. Senate,,Rep,Herschel Junior Walker,212,67,21,0,124
Richmond,507,U.S. Senate,,Rep,Herschel Junior Walker,87,37,2,0,48
Richmond,601,U.S. Senate,,Rep,Herschel Junior Walker,388,148,14,1,225
Richmond,602,U.S. Senate,,Rep,Herschel Junior Walker,36,7,2,0,27
Richmond,604,U.S. Senate,,Rep,Herschel Junior Walker,206,45,2,0,159
Richmond,605,U.S. Senate,,Rep,Herschel Junior Walker,534,203,26,0,305
Richmond,606,U.S. Senate,,Rep,Herschel Junior Walker,81,42,7,0,32
Richmond,607,U.S. Senate,,Rep,Herschel Junior Walker,96,30,8,0,58
Richmond,608,U.S. Senate,,Rep,Herschel Junior Walker,67,19,1,0,47
Richmond,701,U.S. Senate,,Rep,Herschel Junior Walker,923,404,35,0,484
Richmond,702,U.S. Senate,,Rep,Herschel Junior Walker,511,188,18,0,305
Richmond,703,U.S. Senate,,Rep,Herschel Junior Walker,691,271,29,0,391
Richmond,704,U.S. Senate,,Rep,Herschel Junior Walker,235,112,19,0,104
Richmond,705,U.S. Senate,,Rep,Herschel Junior Walker,734,339,37,0,358
Richmond,706,U.S. Senate,,Rep,Herschel Junior Walker,1262,782,47,0,433
Richmond,707,U.S. Senate,,Rep,Herschel Junior Walker,489,230,13,0,246
Richmond,708,U.S. Senate,,Rep,Herschel Junior Walker,126,34,5,0,87
Richmond,709,U.S. Senate,,Rep,Herschel Junior Walker,156,79,11,0,66
Richmond,801,U.S. Senate,,Rep,Herschel Junior Walker,78,8,4,0,66
Richmond,801B,U.S. Senate,,Rep,Herschel Junior Walker,193,16,6,0,171
Richmond,802,U.S. Senate,,Rep,Herschel Junior Walker,982,219,20,0,743
Richmond,803,U.S. Senate,,Rep,Herschel Junior Walker,10,1,0,0,9
Richmond,804,U.S. Senate,,Rep,Herschel Junior Walker,390,140,12,0,238
Richmond,804H,U.S. Senate,,Rep,Herschel Junior Walker,730,225,32,0,473
Richmond,805,U.S. Senate,,Rep,Herschel Junior Walker,130,34,6,1,89
Richmond,806,U.S. Senate,,Rep,Herschel Junior Walker,781,211,16,0,554
Richmond,807,U.S. Senate,,Rep,Herschel Junior Walker,167,62,6,0,99
Richmond,808,U.S. Senate,,Rep,Herschel Junior Walker,618,187,19,0,412
Richmond,810,U.S. Senate,,Rep,Herschel Junior Walker,157,55,2,0,100
Richmond,811,U.S. Senate,,Rep,Herschel Junior Walker,119,20,3,0,96
Richmond,101,U.S. Senate,,Dem,Raphael Warnock ,386,153,36,0,197
Richmond,102,U.S. Senate,,Dem,Raphael Warnock ,284,117,49,0,118
Richmond,103,U.S. Senate,,Dem,Raphael Warnock ,498,227,66,0,205
Richmond,104,U.S. Senate,,Dem,Raphael Warnock ,1054,464,128,0,462
Richmond,105,U.S. Senate,,Dem,Raphael Warnock ,370,175,41,0,154
Richmond,106,U.S. Senate,,Dem,Raphael Warnock ,234,79,28,1,126
Richmond,107,U.S. Senate,,Dem,Raphael Warnock ,544,240,67,0,237
Richmond,108,U.S. Senate,,Dem,Raphael Warnock ,223,122,26,0,75
Richmond,109,U.S. Senate,,Dem,Raphael Warnock ,157,77,12,0,68
Richmond,110,U.S. Senate,,Dem,Raphael Warnock ,500,190,45,0,265
Richmond,111,U.S. Senate,,Dem,Raphael Warnock ,469,218,42,0,209
Richmond,112,U.S. Senate,,Dem,Raphael Warnock ,452,243,58,0,151
Richmond,115,U.S. Senate,,Dem,Raphael Warnock ,102,34,15,0,53
Richmond,201,U.S. Senate,,Dem,Raphael Warnock ,651,325,48,1,277
Richmond,202,U.S. Senate,,Dem,Raphael Warnock ,1228,628,86,4,510
