county,precinct,office,district,party,candidate,votes,absentee_by_mail_votes,election_day_votes,provisional_votes,advance_voting_votes
Screven,Sylvania,U.S. Senate,,Rep,Herschel Walker,304,17,127,1,159
Screven,Hunters,U.S. Senate,,Rep,Herschel Walker,166,1,115,0,50
Screven,Newington,U.S. Senate,,Rep,Herschel Walker,383,3,294,1,85
Screven,Jenk Hill Fire Sta,U.S. Senate,,Rep,Herschel Walker,307,5,165,1,136
Screven,Rocky Ford,U.S. Senate,,Rep,Herschel Walker,237,4,159,1,73
Screven,Bay Branch,U.S. Senate,,Rep,Herschel Walker,463,4,272,0,187
Screven,Hiltonia,U.S. Senate,,Rep,Herschel Walker,250,2,147,0,101
Screven,Screven Rec Dept,U.S. Senate,,Rep,Herschel Walker,97,3,52,0,42
Screven,Greenhill Church,U.S. Senate,,Rep,Herschel Walker,381,4,221,3,153
Screven,Sr Citizens Center,U.S. Senate,,Rep,Herschel Walker,216,2,93,0,121
Screven,Jackson Fire Station,U.S. Senate,,Rep,Herschel Walker,141,1,99,0,41
Screven,Cooperville Fire Station,U.S. Senate,,Rep,Herschel Walker,42,0,27,1,14
Screven,Sylvania,U.S. Senate,,(Dem,Raphael Warnock ,282,25,90,2,165
Screven,Hunters,U.S. Senate,,(Dem,Raphael Warnock ,74,4,26,1,43
Screven,Newington,U.S. Senate,,(Dem,Raphael Warnock ,193,7,102,0,84
Screven,Jenk Hill Fire Sta,U.S. Senate,,(Dem,Raphael Warnock ,298,13,99,0,186
Screven,Rocky Ford,U.S. Senate,,(Dem,Raphael Warnock ,81,3,41,0,37
Screven,Bay Branch,U.S. Senate,,(Dem,Raphael Warnock ,85,0,34,0,51
Screven,Hiltonia,U.S. Senate,,(Dem,Raphael Warnock ,191,4,91,0,96
Screven,Screven Rec Dept,U.S. Senate,,(Dem,Raphael Warnock ,104,2,44,0,58
Screven,Greenhill Church,U.S. Senate,,(Dem,Raphael Warnock ,91,6,24,0,61
Screven,Sr Citizens Center,U.S. Senate,,(Dem,Raphael Warnock ,371,8,172,1,190
Screven,Jackson Fire Station,U.S. Senate,,(Dem,Raphael Warnock ,55,6,20,0,29
Screven,Cooperville Fire Station,U.S. Senate,,(Dem,Raphael Warnock ,85,3,40,0,42
