county,precinct,office,district,party,candidate,votes,absentee_by_mail_votes,election_day_votes,provisional_votes,advance_voting_votes
Oglethorpe,Beaverdam,U.S. Senate,,Rep,Herschel Walker,1420,69,756,0,595
Oglethorpe,Crawford,U.S. Senate,,Rep,Herschel Walker,1132,63,506,0,563
Oglethorpe,Lexington,U.S. Senate,,Rep,Herschel Walker,1788,113,621,3,1051
Oglethorpe,Beaverdam,U.S. Senate,,(Dem,Raphael Warnock ,626,44,278,0,304
Oglethorpe,Crawford,U.S. Senate,,(Dem,Raphael Warnock ,542,57,194,0,291
Oglethorpe,Lexington,U.S. Senate,,(Dem,Raphael Warnock ,749,74,202,0,473
