county,precinct,office,district,party,candidate,votes,absentee_by_mail_votes,election_day_votes,provisional_votes,advance_voting_votes
Forsyth,01 Big Creek,U.S. Senate,,Rep,Herschel Walker,2592,109,1044,0,1439
Forsyth,02 Brandywine,U.S. Senate,,Rep,Herschel Walker,899,32,614,1,252
Forsyth,04 Chestatee,U.S. Senate,,Rep,Herschel Walker,1891,54,762,2,1073
Forsyth,05 Coal Mountain,U.S. Senate,,Rep,Herschel Walker,2694,83,1138,5,1468
Forsyth,06 Crossroads,U.S. Senate,,Rep,Herschel Walker,2863,76,999,3,1785
Forsyth,07 Cumming,U.S. Senate,,Rep,Herschel Walker,2368,138,857,3,1370
Forsyth,08 Mashburn,U.S. Senate,,Rep,Herschel Walker,2332,143,998,1,1190
Forsyth,10 Midway,U.S. Senate,,Rep,Herschel Walker,3850,129,1287,3,2431
Forsyth,15 Heardsville,U.S. Senate,,Rep,Herschel Walker,2509,99,1173,3,1234
Forsyth,16 Otwell,U.S. Senate,,Rep,Herschel Walker,3201,132,1179,2,1888
Forsyth,19 Old Atlanta,U.S. Senate,,Rep,Herschel Walker,1180,49,690,1,440
Forsyth,21 South Forsyth,U.S. Senate,,Rep,Herschel Walker,792,29,291,0,472
Forsyth,25 Windermere,U.S. Senate,,Rep,Herschel Walker,2222,100,1156,0,966
Forsyth,27 Concord,U.S. Senate,,Rep,Herschel Walker,4545,114,1914,5,2512
Forsyth,34 Fowler,U.S. Senate,,Rep,Herschel Walker,2113,82,825,4,1202
Forsyth,35 Johns Creek,U.S. Senate,,Rep,Herschel Walker,1813,103,722,2,986
Forsyth,36 Nichols,U.S. Senate,,Rep,Herschel Walker,2017,83,865,0,1069
Forsyth,38 Daves Creek,U.S. Senate,,Rep,Herschel Walker,2427,120,881,2,1424
Forsyth,39 Mathis,U.S. Senate,,Rep,Herschel Walker,1541,85,562,2,892
Forsyth,40 West Forsyth,U.S. Senate,,Rep,Herschel Walker,2645,74,1041,1,1529
Forsyth,41 Grassland,U.S. Senate,,Rep,Herschel Walker,1051,19,432,1,599
Forsyth,42 Keith Bridge,U.S. Senate,,Rep,Herschel Walker,1790,54,814,0,922
Forsyth,43 Lakeland,U.S. Senate,,Rep,Herschel Walker,1482,95,639,2,746
Forsyth,44 Lanier,U.S. Senate,,Rep,Herschel Walker,1850,86,752,0,1012
Forsyth,45 Mountainside,U.S. Senate,,Rep,Herschel Walker,2127,74,974,3,1076
Forsyth,46 Sawmill Branch,U.S. Senate,,Rep,Herschel Walker,1392,36,605,2,749
Forsyth,47 Riverclub,U.S. Senate,,Rep,Herschel Walker,947,24,671,0,252
Forsyth,49 Cheatam Creek,U.S. Senate,,Rep,Herschel Walker,1162,55,458,1,648
Forsyth,01 Big Creek,U.S. Senate,,(Dem,Raphael Warnock ,2112,176,668,2,1266
Forsyth,02 Brandywine,U.S. Senate,,(Dem,Raphael Warnock ,1212,70,597,2,543
Forsyth,04 Chestatee,U.S. Senate,,(Dem,Raphael Warnock ,419,45,114,0,260
Forsyth,05 Coal Mountain,U.S. Senate,,(Dem,Raphael Warnock ,981,72,361,1,547
Forsyth,06 Crossroads,U.S. Senate,,(Dem,Raphael Warnock ,911,47,236,1,627
Forsyth,07 Cumming,U.S. Senate,,(Dem,Raphael Warnock ,1035,114,346,0,575
Forsyth,08 Mashburn,U.S. Senate,,(Dem,Raphael Warnock ,1075,122,329,2,622
Forsyth,10 Midway,U.S. Senate,,(Dem,Raphael Warnock ,1937,155,493,0,1289
Forsyth,15 Heardsville,U.S. Senate,,(Dem,Raphael Warnock ,850,72,328,0,450
Forsyth,16 Otwell,U.S. Senate,,(Dem,Raphael Warnock ,1201,128,334,0,739
Forsyth,19 Old Atlanta,U.S. Senate,,(Dem,Raphael Warnock ,809,66,412,0,331
Forsyth,21 South Forsyth,U.S. Senate,,(Dem,Raphael Warnock ,656,48,215,0,393
Forsyth,25 Windermere,U.S. Senate,,(Dem,Raphael Warnock ,1778,124,742,1,911
Forsyth,27 Concord,U.S. Senate,,(Dem,Raphael Warnock ,1438,100,402,0,936
Forsyth,34 Fowler,U.S. Senate,,(Dem,Raphael Warnock ,1216,100,368,3,745
Forsyth,35 Johns Creek,U.S. Senate,,(Dem,Raphael Warnock ,1736,203,547,1,985
Forsyth,36 Nichols,U.S. Senate,,(Dem,Raphael Warnock ,1621,102,556,0,963
Forsyth,38 Daves Creek,U.S. Senate,,(Dem,Raphael Warnock ,1677,153,514,2,1008
Forsyth,39 Mathis,U.S. Senate,,(Dem,Raphael Warnock ,787,66,265,0,456
Forsyth,40 West Forsyth,U.S. Senate,,(Dem,Raphael Warnock ,1338,86,372,0,880
Forsyth,41 Grassland,U.S. Senate,,(Dem,Raphael Warnock ,790,59,276,3,452
Forsyth,42 Keith Bridge,U.S. Senate,,(Dem,Raphael Warnock ,413,37,131,1,244
Forsyth,43 Lakeland,U.S. Senate,,(Dem,Raphael Warnock ,1282,127,414,0,741
Forsyth,44 Lanier,U.S. Senate,,(Dem,Raphael Warnock ,499,51,156,0,292
Forsyth,45 Mountainside,U.S. Senate,,(Dem,Raphael Warnock ,695,49,218,1,427
Forsyth,46 Sawmill Branch,U.S. Senate,,(Dem,Raphael Warnock ,843,57,261,1,524
Forsyth,47 Riverclub,U.S. Senate,,(Dem,Raphael Warnock ,454,33,221,0,200
Forsyth,49 Cheatam Creek,U.S. Senate,,(Dem,Raphael Warnock ,668,61,193,0,414
