county,precinct,office,district,party,candidate,votes,absentee_by_mail_votes,election_day_votes,provisional_votes,advance_voting_votes
Chattooga,Haywood,U.S. Senate,,Rep,Herschel Walker,75,0,70,0,5
Chattooga,Lyerly,U.S. Senate,,Rep,Herschel Walker,648,12,416,0,220
Chattooga,Trion,U.S. Senate,,Rep,Herschel Walker,1794,28,933,0,833
Chattooga,Summerville,U.S. Senate,,Rep,Herschel Walker,1708,60,755,0,893
Chattooga,Dirttown,U.S. Senate,,Rep,Herschel Walker,444,10,300,0,134
Chattooga,Subligna,U.S. Senate,,Rep,Herschel Walker,267,10,198,0,59
Chattooga,Menlo,U.S. Senate,,Rep,Herschel Walker,564,6,366,0,192
Chattooga,Haywood,U.S. Senate,,(Dem,Raphael Warnock ,10,0,9,0,1
Chattooga,Lyerly,U.S. Senate,,(Dem,Raphael Warnock ,158,11,73,0,74
Chattooga,Trion,U.S. Senate,,(Dem,Raphael Warnock ,332,29,147,0,156
Chattooga,Summerville,U.S. Senate,,(Dem,Raphael Warnock ,578,32,225,0,321
Chattooga,Dirttown,U.S. Senate,,(Dem,Raphael Warnock ,95,6,53,0,36
Chattooga,Subligna,U.S. Senate,,(Dem,Raphael Warnock ,17,0,7,0,10
Chattooga,Menlo,U.S. Senate,,(Dem,Raphael Warnock ,153,9,69,0,75
