county,precinct,office,district,party,candidate,votes,advance_voting_votes,absentee_by_mail_votes,provisional_votes,election_day_votes
Bulloch,Lockhart,U.S. Senate,,Rep,Herschel Walker,334,81,4,1,248
Bulloch,Emit,U.S. Senate,,Rep,Herschel Walker,1315,615,35,0,665
Bulloch,Statesboro,U.S. Senate,,Rep,Herschel Walker,1594,934,86,0,574
Bulloch,Portal,U.S. Senate,,Rep,Herschel Walker,689,219,13,1,456
Bulloch,Fair,U.S. Senate,,Rep,Herschel Walker,2043,1254,93,5,691
Bulloch,Church,U.S. Senate,,Rep,Herschel Walker,1380,803,65,3,509
Bulloch,Pittman Park,U.S. Senate,,Rep,Herschel Walker,577,296,30,2,249
Bulloch,Leefield,U.S. Senate,,Rep,Herschel Walker,510,114,10,1,385
Bulloch,Blitch,U.S. Senate,,Rep,Herschel Walker,964,400,19,0,545
Bulloch,Hagin,U.S. Senate,,Rep,Herschel Walker,903,336,24,0,543
Bulloch,Brooklet,U.S. Senate,,Rep,Herschel Walker,1573,666,35,2,870
Bulloch,Stilson,U.S. Senate,,Rep,Herschel Walker,989,275,14,0,700
Bulloch,Bay,U.S. Senate,,Rep,Herschel Walker,809,211,19,1,578
Bulloch,Nevils,U.S. Senate,,Rep,Herschel Walker,624,208,18,0,398
Bulloch,Sinkhole,U.S. Senate,,Rep,Herschel Walker,244,52,7,0,185
Bulloch,Register,U.S. Senate,,Rep,Herschel Walker,310,116,9,1,184
Bulloch,Lockhart,U.S. Senate,,Dem,Raphael Warnock ,104,42,10,0,52
Bulloch,Emit,U.S. Senate,,Dem,Raphael Warnock ,598,322,69,0,207
Bulloch,Statesboro,U.S. Senate,,Dem,Raphael Warnock ,1512,903,126,0,483
Bulloch,Portal,U.S. Senate,,Dem,Raphael Warnock ,237,93,20,0,124
Bulloch,Fair,U.S. Senate,,Dem,Raphael Warnock ,1231,794,111,2,324
Bulloch,Church,U.S. Senate,,Dem,Raphael Warnock ,1505,893,155,2,455
Bulloch,Pittman Park,U.S. Senate,,Dem,Raphael Warnock ,923,466,50,1,406
Bulloch,Leefield,U.S. Senate,,Dem,Raphael Warnock ,97,27,16,0,54
Bulloch,Blitch,U.S. Senate,,Dem,Raphael Warnock ,373,226,42,0,105
Bulloch,Hagin,U.S. Senate,,Dem,Raphael Warnock ,459,230,54,2,173
Bulloch,Brooklet,U.S. Senate,,Dem,Raphael Warnock ,476,251,39,0,186
Bulloch,Stilson,U.S. Senate,,Dem,Raphael Warnock ,183,70,20,0,93
Bulloch,Bay,U.S. Senate,,Dem,Raphael Warnock ,147,52,15,1,79
Bulloch,Nevils,U.S. Senate,,Dem,Raphael Warnock ,129,54,12,0,63
Bulloch,Sinkhole,U.S. Senate,,Dem,Raphael Warnock ,46,18,7,1,20
Bulloch,Register,U.S. Senate,,Dem,Raphael Warnock ,175,85,17,0,73
Bulloch,Lockhart,U.S. Senate,,Lib,Chase Oliver,1,0,0,0,1
Bulloch,Emit,U.S. Senate,,Lib,Chase Oliver,42,12,4,0,26
Bulloch,Statesboro,U.S. Senate,,Lib,Chase Oliver,44,19,1,0,24
Bulloch,Portal,U.S. Senate,,Lib,Chase Oliver,12,2,1,0,9
Bulloch,Fair,U.S. Senate,,Lib,Chase Oliver,55,27,2,0,26
Bulloch,Church,U.S. Senate,,Lib,Chase Oliver,44,20,3,0,21
Bulloch,Pittman Park,U.S. Senate,,Lib,Chase Oliver,40,17,0,0,23
Bulloch,Leefield,U.S. Senate,,Lib,Chase Oliver,16,3,2,0,11
Bulloch,Blitch,U.S. Senate,,Lib,Chase Oliver,24,10,2,0,12
Bulloch,Hagin,U.S. Senate,,Lib,Chase Oliver,23,9,2,0,12
Bulloch,Brooklet,U.S. Senate,,Lib,Chase Oliver,53,20,1,0,32
Bulloch,Stilson,U.S. Senate,,Lib,Chase Oliver,29,6,0,0,23
Bulloch,Bay,U.S. Senate,,Lib,Chase Oliver,17,3,2,0,12
Bulloch,Nevils,U.S. Senate,,Lib,Chase Oliver,4,0,0,0,4
Bulloch,Sinkhole,U.S. Senate,,Lib,Chase Oliver,5,2,0,0,3
Bulloch,Register,U.S. Senate,,Lib,Chase Oliver,7,1,0,0,6
Bulloch,Lockhart,Governor,,Rep,Brian Kemp ,342,82,5,1,254
Bulloch,Emit,Governor,,Rep,Brian Kemp ,1428,670,47,0,711
Bulloch,Statesboro,Governor,,Rep,Brian Kemp ,1733,1003,93,0,637
Bulloch,Portal,Governor,,Rep,Brian Kemp ,719,225,14,1,479
Bulloch,Fair,Governor,,Rep,Brian Kemp ,2249,1366,118,5,760
Bulloch,Church,Governor,,Rep,Brian Kemp ,1557,908,77,3,569
Bulloch,Pittman Park,Governor,,Rep,Brian Kemp ,655,331,31,2,291
Bulloch,Leefield,Governor,,Rep,Brian Kemp ,540,124,15,1,400
Bulloch,Blitch,Governor,,Rep,Brian Kemp ,1037,438,25,0,574
Bulloch,Hagin,Governor,,Rep,Brian Kemp ,955,354,27,0,574
Bulloch,Brooklet,Governor,,Rep,Brian Kemp ,1712,724,51,2,935
Bulloch,Stilson,Governor,,Rep,Brian Kemp ,1052,293,18,0,741
Bulloch,Bay,Governor,,Rep,Brian Kemp ,855,223,23,1,608
Bulloch,Nevils,Governor,,Rep,Brian Kemp ,644,214,19,0,411
Bulloch,Sinkhole,Governor,,Rep,Brian Kemp ,253,57,7,0,189
Bulloch,Register,Governor,,Rep,Brian Kemp ,336,127,10,1,198
Bulloch,Lockhart,Governor,,Dem,Stacey Abrams,97,41,9,0,47
Bulloch,Emit,Governor,,Dem,Stacey Abrams,521,281,62,0,178
Bulloch,Statesboro,Governor,,Dem,Stacey Abrams,1418,853,120,0,445
Bulloch,Portal,Governor,,Dem,Stacey Abrams,215,89,20,0,106
Bulloch,Fair,Governor,,Dem,Stacey Abrams,1085,717,90,2,276
Bulloch,Church,Governor,,Dem,Stacey Abrams,1370,812,149,2,407
Bulloch,Pittman Park,Governor,,Dem,Stacey Abrams,868,444,50,1,373
Bulloch,Leefield,Governor,,Dem,Stacey Abrams,76,18,12,0,46
Bulloch,Blitch,Governor,,Dem,Stacey Abrams,319,198,36,0,85
Bulloch,Hagin,Governor,,Dem,Stacey Abrams,427,218,54,2,153
Bulloch,Brooklet,Governor,,Dem,Stacey Abrams,382,211,25,0,146
Bulloch,Stilson,Governor,,Dem,Stacey Abrams,149,57,16,0,76
Bulloch,Bay,Governor,,Dem,Stacey Abrams,119,45,13,1,60
Bulloch,Nevils,Governor,,Dem,Stacey Abrams,107,47,11,0,49
Bulloch,Sinkhole,Governor,,Dem,Stacey Abrams,40,15,7,1,17
Bulloch,Register,Governor,,Dem,Stacey Abrams,159,76,16,0,67
Bulloch,Lockhart,Governor,,Lib,Shane Hazel,0,0,0,0,0
Bulloch,Emit,Governor,,Lib,Shane Hazel,13,6,0,0,7
Bulloch,Statesboro,Governor,,Lib,Shane Hazel,23,13,1,0,9
Bulloch,Portal,Governor,,Lib,Shane Hazel,7,1,0,0,6
Bulloch,Fair,Governor,,Lib,Shane Hazel,18,5,2,0,11
Bulloch,Church,Governor,,Lib,Shane Hazel,21,6,2,0,13
Bulloch,Pittman Park,Governor,,Lib,Shane Hazel,22,9,0,0,13
Bulloch,Leefield,Governor,,Lib,Shane Hazel,9,2,0,0,7
Bulloch,Blitch,Governor,,Lib,Shane Hazel,9,6,0,0,3
Bulloch,Hagin,Governor,,Lib,Shane Hazel,6,4,0,0,2
Bulloch,Brooklet,Governor,,Lib,Shane Hazel,21,7,1,0,13
Bulloch,Stilson,Governor,,Lib,Shane Hazel,8,2,0,0,6
Bulloch,Bay,Governor,,Lib,Shane Hazel,7,1,0,0,6
Bulloch,Nevils,Governor,,Lib,Shane Hazel,4,1,0,0,3
Bulloch,Sinkhole,Governor,,Lib,Shane Hazel,2,0,0,0,2
Bulloch,Register,Governor,,Lib,Shane Hazel,2,1,0,0,1
Bulloch,Lockhart,Lieutenant Governor,,Rep,Burt Jones,335,81,4,1,249
Bulloch,Emit,Lieutenant Governor,,Rep,Burt Jones,1373,643,40,0,690
Bulloch,Statesboro,Lieutenant Governor,,Rep,Burt Jones,1677,972,96,0,609
Bulloch,Portal,Lieutenant Governor,,Rep,Burt Jones,707,223,15,1,468
Bulloch,Fair,Lieutenant Governor,,Rep,Burt Jones,2147,1306,111,5,725
Bulloch,Church,Lieutenant Governor,,Rep,Burt Jones,1480,873,74,3,530
Bulloch,Pittman Park,Lieutenant Governor,,Rep,Burt Jones,620,316,29,2,273
Bulloch,Leefield,Lieutenant Governor,,Rep,Burt Jones,523,119,11,1,392
Bulloch,Blitch,Lieutenant Governor,,Rep,Burt Jones,1008,427,23,0,558
Bulloch,Hagin,Lieutenant Governor,,Rep,Burt Jones,931,353,26,0,552
Bulloch,Brooklet,Lieutenant Governor,,Rep,Burt Jones,1645,700,44,2,899
Bulloch,Stilson,Lieutenant Governor,,Rep,Burt Jones,1016,286,16,0,714
