county,precinct,office,district,party,candidate,votes,advance_voting_votes,absentee_by_mail_votes,provisional_votes,election_day_votes
Webster,Preston 1,U.S. Senate,,Rep,Herschel Junior Walker,676,411,60,0,205
Webster,Preston 1,U.S. Senate,,Dem,Raphael Warnock ,442,202,73,1,166
Webster,Preston 1,U.S. Senate,,Lib,Chase Oliver,7,2,2,0,3
Webster,Preston 1,Governor,,Rep,Brian Kemp ,708,423,65,0,220
Webster,Preston 1,Governor,,Dem,Stacey Abrams,425,196,71,1,157
Webster,Preston 1,Governor,,Lib,Shane Hazel,3,0,0,0,3
Webster,Preston 1,Lieutenant Governor,,Rep,Burt Jones,678,409,63,0,206
Webster,Preston 1,Lieutenant Governor,,Dem,Charlie Bailey,401,181,65,1,154
Webster,Preston 1,Lieutenant Governor,,Lib,Ryan Graham,8,3,0,0,5
Webster,Preston 1,Secretary of State,,Rep,Brad Raffensperger ,683,407,65,0,211
Webster,Preston 1,Secretary of State,,Dem,Bee Nguyen,381,172,61,1,147
Webster,Preston 1,Secretary of State,,Lib,Ted Metz,27,14,2,0,11
Webster,Preston 1,Attorney General,,Rep,Chris Carr ,687,412,64,0,211
Webster,Preston 1,Attorney General,,Dem,"Jennifer """"Jen"""" Jordan",408,190,65,1,152
Webster,Preston 1,Attorney General,,Lib,Martin Cowen,6,0,0,0,6
Webster,Preston 1,Commissioner Of Agriculture,,Rep,Tyler Harper,691,412,64,0,215
Webster,Preston 1,Commissioner Of Agriculture,,Dem,Nakita Hemingway,395,182,64,1,148
Webster,Preston 1,Commissioner Of Agriculture,,Lib,David Raudabaugh,10,3,2,0,5
Webster,Preston 1,Commissioner Of Insurance,,Rep,John King ,695,413,65,0,217
Webster,Preston 1,Commissioner Of Insurance,,Dem,Janice Laws Robinson,402,186,64,1,151
Webster,Preston 1,State School Superintendent,,Rep,Richard Woods ,703,418,66,0,219
Webster,Preston 1,State School Superintendent,,Dem,Alisha Thomas Searcy,394,179,63,1,151
Webster,Preston 1,Commissioner Of Labor,,Rep,Bruce Thompson,688,412,63,0,213
Webster,Preston 1,Commissioner Of Labor,,Dem,"William """"Will"""" Boddie, Jr",401,182,65,1,153
Webster,Preston 1,Commissioner Of Labor,,Lib,Emily Anderson,5,3,0,0,2
Webster,Preston 1,U.S. House,2,Rep,Chris West,669,403,58,0,208
Webster,Preston 1,U.S. House,2,Dem,Sanford Bishop ,463,211,78,1,173
Webster,Preston 1,State Senate,12,Dem,Freddie Powell Sims ,700,358,82,1,259
Webster,Preston 1,State House,151,Rep,Mike Cheokas ,700,416,64,0,220
Webster,Preston 1,State House,151,Dem,Joyce Barlow,414,191,67,1,155
Webster,Preston 1,County Commissioner Dist 2,,Dem,David Scott ,228,132,39,1,56
Webster,Preston 1,County Commissioner Dist 3,,Dem,Melvin Crimes ,197,94,29,0,74
Webster,Preston 1,Constitutional Amendment #1,,,Yes,897,486,99,0,312
Webster,Preston 1,Constitutional Amendment #1,,,No,145,85,10,0,50
Webster,Preston 1,Constitutional Amendment #2,,,Yes,932,520,99,1,312
Webster,Preston 1,Constitutional Amendment #2,,,No,117,59,7,0,51
Webster,Preston 1,Statewide Referendum A,,,Yes,720,393,65,0,262
Webster,Preston 1,Statewide Referendum A,,,No,319,177,39,0,103
Webster,Preston 1,Statewide Referendum B,,,Yes,807,449,70,0,288
Webster,Preston 1,Statewide Referendum B,,,No,236,125,33,0,78
