county,precinct,office,district,party,candidate,votes,absentee_by_mail_votes,election_day_votes,provisional_votes,advance_voting_votes
Crawford,District 1,U.S. Senate,,Rep,Herschel Walker,373,11,139,0,223
Crawford,District 2,U.S. Senate,,Rep,Herschel Walker,621,19,297,0,305
Crawford,District 3,U.S. Senate,,Rep,Herschel Walker,668,19,327,0,322
Crawford,District 4,U.S. Senate,,Rep,Herschel Walker,844,25,478,2,339
Crawford,District 5,U.S. Senate,,Rep,Herschel Walker,690,16,442,0,232
Crawford,District 1,U.S. Senate,,(Dem,Raphael Warnock ,503,35,123,0,345
Crawford,District 2,U.S. Senate,,(Dem,Raphael Warnock ,331,23,98,0,210
Crawford,District 3,U.S. Senate,,(Dem,Raphael Warnock ,104,8,34,0,62
Crawford,District 4,U.S. Senate,,(Dem,Raphael Warnock ,154,9,50,0,95
Crawford,District 5,U.S. Senate,,(Dem,Raphael Warnock ,136,7,56,0,73
