county,precinct,office,district,party,candidate,votes,advance_voting_votes,absentee_by_mail_votes,provisional_votes,election_day_votes
Butts,Butts County Recreation Center,U.S. Senate,,Rep,Herschel Junior Walker,1481,1138,61,0,282
Butts,Jenkinsburg City Hall,U.S. Senate,,Rep,Herschel Junior Walker,1333,977,31,0,325
Butts,Rock Creek Missionary,U.S. Senate,,Rep,Herschel Junior Walker,589,417,16,1,155
Butts,Stark United Methodist Church,U.S. Senate,,Rep,Herschel Junior Walker,1773,1215,45,0,513
Butts,Towaliga Baptist Church,U.S. Senate,,Rep,Herschel Junior Walker,1608,1179,42,1,386
Butts,Butts County Recreation Center,U.S. Senate,,Dem,Raphael Warnock ,1110,775,96,0,239
Butts,Jenkinsburg City Hall,U.S. Senate,,Dem,Raphael Warnock ,487,356,40,0,91
Butts,Rock Creek Missionary,U.S. Senate,,Dem,Raphael Warnock ,418,288,39,0,91
Butts,Stark United Methodist Church,U.S. Senate,,Dem,Raphael Warnock ,205,155,14,0,36
Butts,Towaliga Baptist Church,U.S. Senate,,Dem,Raphael Warnock ,446,329,28,0,89
Butts,Butts County Recreation Center,U.S. Senate,,Lib,Chase Oliver,48,34,0,0,14
Butts,Jenkinsburg City Hall,U.S. Senate,,Lib,Chase Oliver,23,17,0,0,6
Butts,Rock Creek Missionary,U.S. Senate,,Lib,Chase Oliver,23,11,3,0,9
Butts,Stark United Methodist Church,U.S. Senate,,Lib,Chase Oliver,49,35,2,0,12
Butts,Towaliga Baptist Church,U.S. Senate,,Lib,Chase Oliver,39,28,0,0,11
Butts,Butts County Recreation Center,Governor,,Rep,Brian Kemp ,1598,1229,71,0,298
Butts,Jenkinsburg City Hall,Governor,,Rep,Brian Kemp ,1382,1013,33,0,336
Butts,Rock Creek Missionary,Governor,,Rep,Brian Kemp ,630,445,23,1,161
Butts,Stark United Methodist Church,Governor,,Rep,Brian Kemp ,1900,1308,54,0,538
Butts,Towaliga Baptist Church,Governor,,Rep,Brian Kemp ,1713,1253,48,1,411
Butts,Butts County Recreation Center,Governor,,Dem,Stacey Abrams,1046,730,86,0,230
Butts,Jenkinsburg City Hall,Governor,,Dem,Stacey Abrams,455,335,35,0,85
Butts,Rock Creek Missionary,Governor,,Dem,Stacey Abrams,404,276,35,0,93
Butts,Stark United Methodist Church,Governor,,Dem,Stacey Abrams,134,104,7,0,23
Butts,Towaliga Baptist Church,Governor,,Dem,Stacey Abrams,381,285,21,0,75
Butts,Butts County Recreation Center,Governor,,Lib,Shane Hazel,14,8,0,0,6
Butts,Jenkinsburg City Hall,Governor,,Lib,Shane Hazel,15,10,2,0,3
Butts,Rock Creek Missionary,Governor,,Lib,Shane Hazel,7,6,0,0,1
Butts,Stark United Methodist Church,Governor,,Lib,Shane Hazel,10,5,0,0,5
Butts,Towaliga Baptist Church,Governor,,Lib,Shane Hazel,6,4,0,0,2
Butts,Butts County Recreation Center,Lieutenant Governor,,Rep,Burt Jones,1598,1232,64,0,302
Butts,Jenkinsburg City Hall,Lieutenant Governor,,Rep,Burt Jones,1361,1002,30,0,329
Butts,Rock Creek Missionary,Lieutenant Governor,,Rep,Burt Jones,640,455,18,1,166
Butts,Stark United Methodist Church,Lieutenant Governor,,Rep,Burt Jones,1838,1260,50,0,528
Butts,Towaliga Baptist Church,Lieutenant Governor,,Rep,Burt Jones,1673,1225,45,1,402
Butts,Butts County Recreation Center,Lieutenant Governor,,Dem,Charlie Bailey,968,671,89,0,208
Butts,Jenkinsburg City Hall,Lieutenant Governor,,Dem,Charlie Bailey,452,328,38,0,86
Butts,Rock Creek Missionary,Lieutenant Governor,,Dem,Charlie Bailey,362,245,37,0,80
