county,precinct,office,district,party,candidate,votes,absentee_by_mail_votes,election_day_votes,provisional_votes,advance_voting_votes
Rockdale,BA,U.S. Senate,,Rep,Herschel Walker,743,32,397,2,312
Rockdale,BT,U.S. Senate,,Rep,Herschel Walker,1096,46,692,0,358
Rockdale,CO,U.S. Senate,,Rep,Herschel Walker,241,17,138,0,86
Rockdale,FI,U.S. Senate,,Rep,Herschel Walker,300,18,98,0,184
Rockdale,FS,U.S. Senate,,Rep,Herschel Walker,338,20,132,0,186
Rockdale,HC,U.S. Senate,,Rep,Herschel Walker,436,17,240,0,179
Rockdale,HI,U.S. Senate,,Rep,Herschel Walker,514,18,275,0,221
Rockdale,LA,U.S. Senate,,Rep,Herschel Walker,190,7,105,0,78
Rockdale,LO,U.S. Senate,,Rep,Herschel Walker,798,41,529,0,228
Rockdale,MA,U.S. Senate,,Rep,Herschel Walker,604,23,355,0,226
Rockdale,MI,U.S. Senate,,Rep,Herschel Walker,296,21,121,0,154
Rockdale,OT,U.S. Senate,,Rep,Herschel Walker,236,17,97,0,122
Rockdale,RO,U.S. Senate,,Rep,Herschel Walker,535,28,232,0,275
Rockdale,SM,U.S. Senate,,Rep,Herschel Walker,456,19,225,0,212
Rockdale,SP,U.S. Senate,,Rep,Herschel Walker,428,33,158,1,236
Rockdale,ST,U.S. Senate,,Rep,Herschel Walker,541,39,223,0,279
Rockdale,BA,U.S. Senate,,(Dem,Raphael Warnock ,1794,92,634,0,1068
Rockdale,BT,U.S. Senate,,(Dem,Raphael Warnock ,821,60,297,1,463
Rockdale,CO,U.S. Senate,,(Dem,Raphael Warnock ,1201,60,479,0,662
Rockdale,FI,U.S. Senate,,(Dem,Raphael Warnock ,2620,145,697,1,1777
Rockdale,FS,U.S. Senate,,(Dem,Raphael Warnock ,1685,115,468,1,1101
Rockdale,HC,U.S. Senate,,(Dem,Raphael Warnock ,758,46,321,0,391
Rockdale,HI,U.S. Senate,,(Dem,Raphael Warnock ,1296,64,405,0,827
Rockdale,LA,U.S. Senate,,(Dem,Raphael Warnock ,636,44,215,0,377
Rockdale,LO,U.S. Senate,,(Dem,Raphael Warnock ,1490,68,499,0,923
Rockdale,MA,U.S. Senate,,(Dem,Raphael Warnock ,974,77,341,1,555
Rockdale,MI,U.S. Senate,,(Dem,Raphael Warnock ,1525,86,462,4,973
Rockdale,OT,U.S. Senate,,(Dem,Raphael Warnock ,2204,131,741,1,1331
Rockdale,RO,U.S. Senate,,(Dem,Raphael Warnock ,1914,117,500,0,1297
Rockdale,SM,U.S. Senate,,(Dem,Raphael Warnock ,1788,93,531,1,1163
Rockdale,SP,U.S. Senate,,(Dem,Raphael Warnock ,2018,122,595,0,1301
Rockdale,ST,U.S. Senate,,(Dem,Raphael Warnock ,1153,60,308,1,784
