county,precinct,office,district,party,candidate,votes,advance_voting_votes,absentee_by_mail_votes,provisional_votes,election_day_votes
Baldwin,Scottboro,U.S. Senate,,Rep,Herschel Junior Walker,332,145,16,0,171
Baldwin,North Baldwin,U.S. Senate,,Rep,Herschel Junior Walker,1680,1075,65,0,540
Baldwin,West Baldwin,U.S. Senate,,Rep,Herschel Junior Walker,648,367,15,0,266
Baldwin,East Hardwick,U.S. Senate,,Rep,Herschel Junior Walker,82,37,3,0,42
Baldwin,West Hardwick,U.S. Senate,,Rep,Herschel Junior Walker,301,184,15,0,102
Baldwin,Coopers,U.S. Senate,,Rep,Herschel Junior Walker,654,274,11,0,369
Baldwin,South Milledgeville,U.S. Senate,,Rep,Herschel Junior Walker,105,63,5,0,37
Baldwin,City Hall Annex,U.S. Senate,,Rep,Herschel Junior Walker,77,38,7,0,32
Baldwin,Boddie,U.S. Senate,,Rep,Herschel Junior Walker,94,62,1,0,31
Baldwin,Courthouse,U.S. Senate,,Rep,Herschel Junior Walker,74,45,5,0,24
Baldwin,West Thomas,U.S. Senate,,Rep,Herschel Junior Walker,142,89,9,0,44
Baldwin,North Milledgeville,U.S. Senate,,Rep,Herschel Junior Walker,647,434,26,0,187
Baldwin,Meriwether,U.S. Senate,,Rep,Herschel Junior Walker,1209,746,56,0,407
Baldwin,East Baldwin,U.S. Senate,,Rep,Herschel Junior Walker,1371,844,62,0,465
Baldwin,Scottboro,U.S. Senate,,Dem,Raphael Warnock ,203,100,14,0,89
Baldwin,North Baldwin,U.S. Senate,,Dem,Raphael Warnock ,701,473,59,0,169
Baldwin,West Baldwin,U.S. Senate,,Dem,Raphael Warnock ,516,294,69,1,152
Baldwin,East Hardwick,U.S. Senate,,Dem,Raphael Warnock ,376,198,34,0,144
Baldwin,West Hardwick,U.S. Senate,,Dem,Raphael Warnock ,1130,632,148,0,350
Baldwin,Coopers,U.S. Senate,,Dem,Raphael Warnock ,265,151,23,0,91
Baldwin,South Milledgeville,U.S. Senate,,Dem,Raphael Warnock ,449,272,63,0,114
Baldwin,City Hall Annex,U.S. Senate,,Dem,Raphael Warnock ,214,115,21,1,77
Baldwin,Boddie,U.S. Senate,,Dem,Raphael Warnock ,378,199,51,0,128
Baldwin,Courthouse,U.S. Senate,,Dem,Raphael Warnock ,108,66,14,0,28
Baldwin,West Thomas,U.S. Senate,,Dem,Raphael Warnock ,589,344,102,0,143
Baldwin,North Milledgeville,U.S. Senate,,Dem,Raphael Warnock ,695,454,65,0,176
Baldwin,Meriwether,U.S. Senate,,Dem,Raphael Warnock ,717,474,61,0,182
Baldwin,East Baldwin,U.S. Senate,,Dem,Raphael Warnock ,986,571,95,0,320
Baldwin,Scottboro,U.S. Senate,,Lib,Chase Oliver,10,4,1,0,5
Baldwin,North Baldwin,U.S. Senate,,Lib,Chase Oliver,33,16,4,0,13
Baldwin,West Baldwin,U.S. Senate,,Lib,Chase Oliver,21,7,1,0,13
Baldwin,East Hardwick,U.S. Senate,,Lib,Chase Oliver,12,4,1,0,7
Baldwin,West Hardwick,U.S. Senate,,Lib,Chase Oliver,23,9,5,0,9
Baldwin,Coopers,U.S. Senate,,Lib,Chase Oliver,19,5,0,0,14
Baldwin,South Milledgeville,U.S. Senate,,Lib,Chase Oliver,3,1,1,0,1
Baldwin,City Hall Annex,U.S. Senate,,Lib,Chase Oliver,4,0,1,0,3
Baldwin,Boddie,U.S. Senate,,Lib,Chase Oliver,8,3,0,0,5
Baldwin,Courthouse,U.S. Senate,,Lib,Chase Oliver,5,3,1,0,1
Baldwin,West Thomas,U.S. Senate,,Lib,Chase Oliver,3,1,2,0,0
Baldwin,North Milledgeville,U.S. Senate,,Lib,Chase Oliver,17,7,1,0,9
Baldwin,Meriwether,U.S. Senate,,Lib,Chase Oliver,29,17,2,0,10
Baldwin,East Baldwin,U.S. Senate,,Lib,Chase Oliver,27,10,0,0,17
Baldwin,Scottboro,Governor,,Rep,Brian Kemp ,349,152,17,0,180
