county,precinct,office,district,party,candidate,votes,absentee_by_mail_votes,election_day_votes,provisional_votes,advance_voting_votes
Pulaski,Annex,U.S. Senate,,Rep,Herschel Walker,2205,114,735,0,1356
Pulaski,Annex,U.S. Senate,,(Dem,Raphael Warnock ,986,128,302,1,555
