county,precinct,office,district,party,candidate,votes,advance_voting_votes,absentee_by_mail_votes,provisional_votes,election_day_votes
Dooly,Lilly,U.S. Senate,,Rep,Herschel Junior Walker,146,57,2,0,87
Dooly,Byromville,U.S. Senate,,Rep,Herschel Junior Walker,188,54,6,0,128
Dooly,Unadilla,U.S. Senate,,Rep,Herschel Junior Walker,460,210,17,0,233
Dooly,Vienna,U.S. Senate,,Rep,Herschel Junior Walker,750,525,22,0,203
Dooly,Pinehurst,U.S. Senate,,Rep,Herschel Junior Walker,240,101,8,0,131
Dooly,Lilly,U.S. Senate,,Dem,Raphael Warnock ,134,61,17,0,56
Dooly,Byromville,U.S. Senate,,Dem,Raphael Warnock ,178,68,21,0,89
Dooly,Unadilla,U.S. Senate,,Dem,Raphael Warnock ,399,163,35,0,201
Dooly,Vienna,U.S. Senate,,Dem,Raphael Warnock ,675,415,73,0,187
Dooly,Pinehurst,U.S. Senate,,Dem,Raphael Warnock ,75,36,5,0,34
Dooly,Lilly,U.S. Senate,,Lib,Chase Oliver,2,0,0,0,2
Dooly,Byromville,U.S. Senate,,Lib,Chase Oliver,5,1,0,0,4
Dooly,Unadilla,U.S. Senate,,Lib,Chase Oliver,12,1,3,0,8
Dooly,Vienna,U.S. Senate,,Lib,Chase Oliver,10,4,2,0,4
Dooly,Pinehurst,U.S. Senate,,Lib,Chase Oliver,3,1,1,0,1
Dooly,Lilly,Governor,,Rep,Brian Kemp ,154,60,2,0,92
Dooly,Byromville,Governor,,Rep,Brian Kemp ,201,58,7,0,136
Dooly,Unadilla,Governor,,Rep,Brian Kemp ,480,220,19,0,241
Dooly,Vienna,Governor,,Rep,Brian Kemp ,777,541,27,0,209
Dooly,Pinehurst,Governor,,Rep,Brian Kemp ,248,103,10,0,135
Dooly,Lilly,Governor,,Dem,Stacey Abrams,128,58,17,0,53
Dooly,Byromville,Governor,,Dem,Stacey Abrams,170,65,20,0,85
Dooly,Unadilla,Governor,,Dem,Stacey Abrams,394,156,36,0,202
Dooly,Vienna,Governor,,Dem,Stacey Abrams,654,404,69,0,181
Dooly,Pinehurst,Governor,,Dem,Stacey Abrams,70,35,3,0,32
Dooly,Lilly,Governor,,Lib,Shane Hazel,1,0,0,0,1
Dooly,Byromville,Governor,,Lib,Shane Hazel,0,0,0,0,0
Dooly,Unadilla,Governor,,Lib,Shane Hazel,4,1,0,0,3
Dooly,Vienna,Governor,,Lib,Shane Hazel,4,2,0,0,2
Dooly,Pinehurst,Governor,,Lib,Shane Hazel,1,0,0,0,1
Dooly,Lilly,Lieutenant Governor,,Rep,Burt Jones,148,59,2,0,87
Dooly,Byromville,Lieutenant Governor,,Rep,Burt Jones,197,58,7,0,132
Dooly,Unadilla,Lieutenant Governor,,Rep,Burt Jones,470,217,20,0,233
Dooly,Vienna,Lieutenant Governor,,Rep,Burt Jones,753,527,25,0,201
Dooly,Pinehurst,Lieutenant Governor,,Rep,Burt Jones,246,102,9,0,135
Dooly,Lilly,Lieutenant Governor,,Dem,Charlie Bailey,121,52,17,0,52
Dooly,Byromville,Lieutenant Governor,,Dem,Charlie Bailey,163,60,20,0,83
