county,precinct,office,district,party,candidate,votes,advance_voting_votes,absentee_by_mail_votes,provisional_votes,election_day_votes
Forsyth,01 Big Creek,U.S. Senate,,Rep,Herschel Junior Walker,2985,1923,117,0,945
Forsyth,02 Brandywine,U.S. Senate,,Rep,Herschel Junior Walker,1037,388,38,0,611
Forsyth,04 Chestatee,U.S. Senate,,Rep,Herschel Junior Walker,2071,1289,66,3,713
Forsyth,05 Coal Mountain,U.S. Senate,,Rep,Herschel Junior Walker,3070,1936,82,1,1051
Forsyth,06 Crossroads,U.S. Senate,,Rep,Herschel Junior Walker,3170,2118,72,0,980
Forsyth,07 Cumming,U.S. Senate,,Rep,Herschel Junior Walker,2730,1886,131,5,708
Forsyth,08 Mashburn,U.S. Senate,,Rep,Herschel Junior Walker,2600,1670,144,1,785
Forsyth,10 Midway,U.S. Senate,,Rep,Herschel Junior Walker,4316,3075,144,1,1096
Forsyth,15 Heardsville,U.S. Senate,,Rep,Herschel Junior Walker,2806,1736,101,3,966
Forsyth,16 Otwell,U.S. Senate,,Rep,Herschel Junior Walker,3613,2518,138,4,953
Forsyth,19 Old Atlanta,U.S. Senate,,Rep,Herschel Junior Walker,1341,626,51,2,662
Forsyth,21 South Forsyth,U.S. Senate,,Rep,Herschel Junior Walker,948,647,29,0,272
Forsyth,25 Windermere,U.S. Senate,,Rep,Herschel Junior Walker,2594,1403,98,1,1092
Forsyth,27 Concord,U.S. Senate,,Rep,Herschel Junior Walker,5129,3333,124,3,1669
Forsyth,34 Fowler,U.S. Senate,,Rep,Herschel Junior Walker,2412,1580,100,0,732
Forsyth,35 Johns Creek,U.S. Senate,,Rep,Herschel Junior Walker,2086,1319,105,1,661
Forsyth,36 Nichols,U.S. Senate,,Rep,Herschel Junior Walker,2392,1568,71,0,753
Forsyth,38 Daves Creek,U.S. Senate,,Rep,Herschel Junior Walker,2768,1883,117,2,766
Forsyth,39 Mathis,U.S. Senate,,Rep,Herschel Junior Walker,1783,1223,83,0,477
