county,precinct,office,district,party,candidate,votes,absentee_by_mail_votes,election_day_votes,provisional_votes,advance_voting_votes
McIntosh,Sapelo Island,U.S. Senate,,Rep,Herschel Walker,8,0,5,0,3
McIntosh,Crescent,U.S. Senate,,Rep,Herschel Walker,405,12,167,0,226
McIntosh,Darien,U.S. Senate,,Rep,Herschel Walker,748,48,218,0,482
McIntosh,South Newport,U.S. Senate,,Rep,Herschel Walker,1204,65,568,0,571
McIntosh,North Darien,U.S. Senate,,Rep,Herschel Walker,816,42,319,0,455
McIntosh,Sapelo Island,U.S. Senate,,(Dem,Raphael Warnock ,25,2,19,0,4
McIntosh,Crescent,U.S. Senate,,(Dem,Raphael Warnock ,732,60,235,0,437
McIntosh,Darien,U.S. Senate,,(Dem,Raphael Warnock ,455,52,115,0,288
McIntosh,South Newport,U.S. Senate,,(Dem,Raphael Warnock ,387,57,81,0,249
McIntosh,North Darien,U.S. Senate,,(Dem,Raphael Warnock ,416,26,119,0,271
