county,precinct,office,district,party,candidate,votes,advance_voting_votes,absentee_by_mail_votes,provisional_votes,election_day_votes
Habersham,Habersham North,U.S. Senate,,Rep,Herschel Junior Walker,4902,3664,177,0,1061
Habersham,Habersham South,U.S. Senate,,Rep,Herschel Junior Walker,2745,1657,166,4,918
Habersham,Demorest,U.S. Senate,,Rep,Herschel Junior Walker,2518,1744,93,0,681
Habersham,Town of Mount Airy,U.S. Senate,,Rep,Herschel Junior Walker,325,147,11,1,166
Habersham,City of Baldwin,U.S. Senate,,Rep,Herschel Junior Walker,4,4,0,0,0
Habersham,Mud Creek,U.S. Senate,,Rep,Herschel Junior Walker,2119,1220,86,2,811
Habersham,Amys Creek,U.S. Senate,,Rep,Herschel Junior Walker,896,505,35,0,356
Habersham,Habersham North,U.S. Senate,,Dem,Raphael Warnock ,1026,759,114,0,153
Habersham,Habersham South,U.S. Senate,,Dem,Raphael Warnock ,765,409,85,0,271
Habersham,Demorest,U.S. Senate,,Dem,Raphael Warnock ,418,259,42,1,116
Habersham,Town of Mount Airy,U.S. Senate,,Dem,Raphael Warnock ,85,49,8,0,28
Habersham,City of Baldwin,U.S. Senate,,Dem,Raphael Warnock ,0,0,0,0,0
Habersham,Mud Creek,U.S. Senate,,Dem,Raphael Warnock ,365,225,52,0,88
Habersham,Amys Creek,U.S. Senate,,Dem,Raphael Warnock ,228,140,37,0,51
Habersham,Habersham North,U.S. Senate,,Lib,Chase Oliver,199,127,11,0,61
Habersham,Habersham South,U.S. Senate,,Lib,Chase Oliver,96,50,7,0,39
Habersham,Demorest,U.S. Senate,,Lib,Chase Oliver,74,34,6,0,34
Habersham,Town of Mount Airy,U.S. Senate,,Lib,Chase Oliver,16,6,3,0,7
Habersham,City of Baldwin,U.S. Senate,,Lib,Chase Oliver,0,0,0,0,0
Habersham,Mud Creek,U.S. Senate,,Lib,Chase Oliver,65,38,1,0,26
Habersham,Amys Creek,U.S. Senate,,Lib,Chase Oliver,28,17,0,0,11
Habersham,Habersham North,Governor,,Rep,Brian Kemp ,5277,3925,205,0,1147
Habersham,Habersham South,Governor,,Rep,Brian Kemp ,2964,1774,175,4,1011
Habersham,Demorest,Governor,,Rep,Brian Kemp ,2691,1846,110,1,734
Habersham,Town of Mount Airy,Governor,,Rep,Brian Kemp ,357,161,17,1,178
Habersham,City of Baldwin,Governor,,Rep,Brian Kemp ,4,4,0,0,0
Habersham,Mud Creek,Governor,,Rep,Brian Kemp ,2269,1303,104,2,860
Habersham,Amys Creek,Governor,,Rep,Brian Kemp ,951,530,41,0,380
Habersham,Habersham North,Governor,,Dem,Stacey Abrams,820,605,98,0,117
Habersham,Habersham South,Governor,,Dem,Stacey Abrams,637,342,81,0,214
Habersham,Demorest,Governor,,Dem,Stacey Abrams,319,198,33,0,88
Habersham,Town of Mount Airy,Governor,,Dem,Stacey Abrams,71,41,8,0,22
Habersham,City of Baldwin,Governor,,Dem,Stacey Abrams,0,0,0,0,0
Habersham,Mud Creek,Governor,,Dem,Stacey Abrams,276,182,34,0,60
Habersham,Amys Creek,Governor,,Dem,Stacey Abrams,199,129,31,0,39
Habersham,Habersham North,Governor,,Lib,Shane Hazel,69,43,3,0,23
Habersham,Habersham South,Governor,,Lib,Shane Hazel,35,13,3,0,19
Habersham,Demorest,Governor,,Lib,Shane Hazel,25,11,1,0,13
Habersham,Town of Mount Airy,Governor,,Lib,Shane Hazel,3,1,0,0,2
Habersham,City of Baldwin,Governor,,Lib,Shane Hazel,0,0,0,0,0
Habersham,Mud Creek,Governor,,Lib,Shane Hazel,14,4,1,0,9
