county,precinct,office,district,party,candidate,votes,absentee_by_mail_votes,election_day_votes,provisional_votes,advance_voting_votes
Long,Breads Creek,U.S. Senate,,Rep,Herschel Walker,464,10,311,0,143
Long,Rye Patch_Oak Dale,U.S. Senate,,Rep,Herschel Walker,547,9,311,2,225
Long,South Ludowici,U.S. Senate,,Rep,Herschel Walker,346,6,172,0,168
Long,North Ludowici,U.S. Senate,,Rep,Herschel Walker,407,7,211,0,189
Long,Tibet,U.S. Senate,,Rep,Herschel Walker,391,8,199,0,184
Long,Alma Flournoy,U.S. Senate,,Rep,Herschel Walker,46,0,21,0,25
Long,Faith Baptist Annex,U.S. Senate,,Rep,Herschel Walker,244,5,105,0,134
Long,Breads Creek,U.S. Senate,,(Dem,Raphael Warnock ,255,19,124,0,112
Long,Rye Patch_Oak Dale,U.S. Senate,,(Dem,Raphael Warnock ,323,11,118,0,194
Long,South Ludowici,U.S. Senate,,(Dem,Raphael Warnock ,329,15,119,0,195
Long,North Ludowici,U.S. Senate,,(Dem,Raphael Warnock ,360,5,116,0,239
Long,Tibet,U.S. Senate,,(Dem,Raphael Warnock ,82,2,35,0,45
Long,Alma Flournoy,U.S. Senate,,(Dem,Raphael Warnock ,5,0,4,0,1
Long,Faith Baptist Annex,U.S. Senate,,(Dem,Raphael Warnock ,118,2,44,0,72
