county,precinct,office,district,party,candidate,votes,absentee_by_mail_votes,election_day_votes,provisional_votes,advance_voting_votes
Wayne,Odum,U.S. Senate,,Rep,Herschel Walker,715,16,454,0,245
Wayne,Madray Springs,U.S. Senate,,Rep,Herschel Walker,667,27,351,0,289
Wayne,Oglethorpe,U.S. Senate,,Rep,Herschel Walker,857,30,413,0,414
Wayne,Screven,U.S. Senate,,Rep,Herschel Walker,902,24,564,0,314
Wayne,Empire,U.S. Senate,,Rep,Herschel Walker,548,20,305,0,223
Wayne,Red Hill,U.S. Senate,,Rep,Herschel Walker,347,12,182,0,153
Wayne,Altamaha,U.S. Senate,,Rep,Herschel Walker,946,38,349,0,559
Wayne,Gardi,U.S. Senate,,Rep,Herschel Walker,563,17,387,0,159
Wayne,VFW,U.S. Senate,,Rep,Herschel Walker,87,6,40,0,41
Wayne,Pine Street,U.S. Senate,,Rep,Herschel Walker,321,18,129,0,174
Wayne,Unity,U.S. Senate,,Rep,Herschel Walker,658,46,303,0,309
Wayne,Rec Center,U.S. Senate,,Rep,Herschel Walker,673,24,378,0,271
Wayne,Odum,U.S. Senate,,(Dem,Raphael Warnock ,66,9,25,0,32
Wayne,Madray Springs,U.S. Senate,,(Dem,Raphael Warnock ,42,2,12,0,28
Wayne,Oglethorpe,U.S. Senate,,(Dem,Raphael Warnock ,108,3,33,0,72
Wayne,Screven,U.S. Senate,,(Dem,Raphael Warnock ,143,11,70,0,62
Wayne,Empire,U.S. Senate,,(Dem,Raphael Warnock ,48,6,19,0,23
Wayne,Red Hill,U.S. Senate,,(Dem,Raphael Warnock ,101,4,36,0,61
Wayne,Altamaha,U.S. Senate,,(Dem,Raphael Warnock ,260,17,66,0,177
Wayne,Gardi,U.S. Senate,,(Dem,Raphael Warnock ,63,11,26,0,26
Wayne,VFW,U.S. Senate,,(Dem,Raphael Warnock ,359,25,86,0,248
Wayne,Pine Street,U.S. Senate,,(Dem,Raphael Warnock ,227,9,68,0,150
Wayne,Unity,U.S. Senate,,(Dem,Raphael Warnock ,282,13,75,0,194
Wayne,Rec Center,U.S. Senate,,(Dem,Raphael Warnock ,243,11,84,0,148
