county,precinct,office,district,party,candidate,votes,absentee_by_mail_votes,election_day_votes,provisional_votes,advance_voting_votes
Coweta,Senoia,U.S. Senate,,Rep,Herschel Walker,2532,98,1830,0,604
Coweta,Moreland,U.S. Senate,,Rep,Herschel Walker,1331,47,1117,1,166
Coweta,Pine Road,U.S. Senate,,Rep,Herschel Walker,1100,49,900,0,151
Coweta,Dresden,U.S. Senate,,Rep,Herschel Walker,416,4,382,0,30
Coweta,Newnan,U.S. Senate,,Rep,Herschel Walker,547,35,403,0,109
Coweta,Sharpsburg,U.S. Senate,,Rep,Herschel Walker,2009,59,1426,0,524
Coweta,Fischer Road,U.S. Senate,,Rep,Herschel Walker,1689,52,1227,1,409
Coweta,Grantville,U.S. Senate,,Rep,Herschel Walker,772,17,675,0,80
Coweta,Haralson,U.S. Senate,,Rep,Herschel Walker,1093,17,972,0,104
Coweta,Welcome,U.S. Senate,,Rep,Herschel Walker,1338,45,1149,0,144
Coweta,Panther Creek,U.S. Senate,,Rep,Herschel Walker,1115,39,952,0,124
Coweta,Raymond,U.S. Senate,,Rep,Herschel Walker,1154,45,908,1,200
Coweta,Turin,U.S. Senate,,Rep,Herschel Walker,2217,61,1698,0,458
Coweta,Smokey Road,U.S. Senate,,Rep,Herschel Walker,602,22,491,0,89
Coweta,Central,U.S. Senate,,Rep,Herschel Walker,490,20,342,0,128
Coweta,Newnan Centre,U.S. Senate,,Rep,Herschel Walker,4432,284,2368,0,1780
Coweta,Greentop,U.S. Senate,,Rep,Herschel Walker,858,53,645,0,160
Coweta,Expo Center,U.S. Senate,,Rep,Herschel Walker,756,41,597,0,118
Coweta,White Oak,U.S. Senate,,Rep,Herschel Walker,1600,37,1143,0,420
Coweta,Madras,U.S. Senate,,Rep,Herschel Walker,3559,196,2350,0,1013
Coweta,Cannongate,U.S. Senate,,Rep,Herschel Walker,1591,45,1218,0,328
Coweta,Westside,U.S. Senate,,Rep,Herschel Walker,119,9,85,0,25
Coweta,Northside,U.S. Senate,,Rep,Herschel Walker,838,37,644,0,157
Coweta,Thomas Crossroads,U.S. Senate,,Rep,Herschel Walker,2037,59,1404,0,574
Coweta,Coweta Central Library,U.S. Senate,,Rep,Herschel Walker,915,17,597,0,301
Coweta,Senoia,U.S. Senate,,(Dem,Raphael Warnock ,931,94,507,0,330
Coweta,Moreland,U.S. Senate,,(Dem,Raphael Warnock ,309,37,190,0,82
Coweta,Pine Road,U.S. Senate,,(Dem,Raphael Warnock ,246,15,155,0,76
Coweta,Dresden,U.S. Senate,,(Dem,Raphael Warnock ,82,16,52,0,14
Coweta,Newnan,U.S. Senate,,(Dem,Raphael Warnock ,888,102,526,2,258
Coweta,Sharpsburg,U.S. Senate,,(Dem,Raphael Warnock ,566,55,320,0,191
Coweta,Fischer Road,U.S. Senate,,(Dem,Raphael Warnock ,703,59,377,1,266
Coweta,Grantville,U.S. Senate,,(Dem,Raphael Warnock ,401,31,306,0,64
Coweta,Haralson,U.S. Senate,,(Dem,Raphael Warnock ,235,20,158,0,57
Coweta,Welcome,U.S. Senate,,(Dem,Raphael Warnock ,383,35,255,0,93
Coweta,Panther Creek,U.S. Senate,,(Dem,Raphael Warnock ,395,33,266,0,96
Coweta,Raymond,U.S. Senate,,(Dem,Raphael Warnock ,322,32,187,0,103
Coweta,Turin,U.S. Senate,,(Dem,Raphael Warnock ,648,60,322,0,266
Coweta,Smokey Road,U.S. Senate,,(Dem,Raphael Warnock ,559,52,354,0,153
Coweta,Central,U.S. Senate,,(Dem,Raphael Warnock ,1031,75,627,0,329
Coweta,Newnan Centre,U.S. Senate,,(Dem,Raphael Warnock ,4030,360,1731,0,1939
Coweta,Greentop,U.S. Senate,,(Dem,Raphael Warnock ,583,52,349,1,181
Coweta,Expo Center,U.S. Senate,,(Dem,Raphael Warnock ,359,21,258,0,80
Coweta,White Oak,U.S. Senate,,(Dem,Raphael Warnock ,768,83,357,0,328
Coweta,Madras,U.S. Senate,,(Dem,Raphael Warnock ,1734,176,741,1,816
Coweta,Cannongate,U.S. Senate,,(Dem,Raphael Warnock ,541,37,339,0,165
Coweta,Westside,U.S. Senate,,(Dem,Raphael Warnock ,260,17,203,0,40
Coweta,Northside,U.S. Senate,,(Dem,Raphael Warnock ,507,31,348,0,128
Coweta,Thomas Crossroads,U.S. Senate,,(Dem,Raphael Warnock ,718,59,400,0,259
Coweta,Coweta Central Library,U.S. Senate,,(Dem,Raphael Warnock ,301,26,130,1,144
