county,precinct,office,district,party,candidate,votes,advance_voting_votes,absentee_by_mail_votes,provisional_votes,election_day_votes
Upson,Yatesville,U.S. Senate,,Rep,Herschel Junior Walker,692,248,8,0,436
Upson,Salem,U.S. Senate,,Rep,Herschel Junior Walker,37,16,1,1,19
Upson,Redbone,U.S. Senate,,Rep,Herschel Junior Walker,3665,2441,137,0,1087
Upson,Town,U.S. Senate,,Rep,Herschel Junior Walker,2291,1534,102,0,655
Upson,Yatesville,U.S. Senate,,Dem,Raphael Warnock ,208,97,21,0,90
Upson,Salem,U.S. Senate,,Dem,Raphael Warnock ,225,100,20,0,105
Upson,Redbone,U.S. Senate,,Dem,Raphael Warnock ,1017,659,126,0,232
Upson,Town,U.S. Senate,,Dem,Raphael Warnock ,1723,1063,217,1,442
Upson,Yatesville,U.S. Senate,,Lib,Chase Oliver,13,3,0,0,10
Upson,Salem,U.S. Senate,,Lib,Chase Oliver,5,4,1,0,0
Upson,Redbone,U.S. Senate,,Lib,Chase Oliver,94,47,5,1,41
Upson,Town,U.S. Senate,,Lib,Chase Oliver,94,48,12,0,34
Upson,Yatesville,Governor,,Rep,Brian Kemp ,718,256,9,0,453
Upson,Salem,Governor,,Rep,Brian Kemp ,43,21,2,1,19
Upson,Redbone,Governor,,Rep,Brian Kemp ,3884,2583,160,1,1140
Upson,Town,Governor,,Rep,Brian Kemp ,2451,1635,117,0,699
Upson,Yatesville,Governor,,Dem,Stacey Abrams,191,92,20,0,79
Upson,Salem,Governor,,Dem,Stacey Abrams,223,98,19,0,106
Upson,Redbone,Governor,,Dem,Stacey Abrams,896,577,112,0,207
Upson,Town,Governor,,Dem,Stacey Abrams,1659,1017,208,1,433
Upson,Yatesville,Governor,,Lib,Shane Hazel,3,0,0,0,3
Upson,Salem,Governor,,Lib,Shane Hazel,3,2,1,0,0
Upson,Redbone,Governor,,Lib,Shane Hazel,34,13,0,0,21
Upson,Town,Governor,,Lib,Shane Hazel,30,13,4,0,13
Upson,Yatesville,Lieutenant Governor,,Rep,Burt Jones,701,254,9,0,438
Upson,Salem,Lieutenant Governor,,Rep,Burt Jones,43,22,1,1,19
Upson,Redbone,Lieutenant Governor,,Rep,Burt Jones,3789,2537,146,0,1106
Upson,Town,Lieutenant Governor,,Rep,Burt Jones,2400,1596,112,0,692
Upson,Yatesville,Lieutenant Governor,,Dem,Charlie Bailey,188,87,20,0,81
Upson,Salem,Lieutenant Governor,,Dem,Charlie Bailey,220,97,20,0,103
Upson,Redbone,Lieutenant Governor,,Dem,Charlie Bailey,907,577,115,1,214
Upson,Town,Lieutenant Governor,,Dem,Charlie Bailey,1574,968,208,1,397
Upson,Yatesville,Lieutenant Governor,,Lib,Ryan Graham,9,2,0,0,7
Upson,Salem,Lieutenant Governor,,Lib,Ryan Graham,2,0,1,0,1
Upson,Redbone,Lieutenant Governor,,Lib,Ryan Graham,60,25,1,0,34
Upson,Town,Lieutenant Governor,,Lib,Ryan Graham,84,46,7,0,31
Upson,Yatesville,Secretary of State,,Rep,Brad Raffensperger ,691,250,9,0,432
Upson,Salem,Secretary of State,,Rep,Brad Raffensperger ,48,23,2,1,22
Upson,Redbone,Secretary of State,,Rep,Brad Raffensperger ,3735,2492,155,0,1088
Upson,Town,Secretary of State,,Rep,Brad Raffensperger ,2410,1604,125,0,681
Upson,Yatesville,Secretary of State,,Dem,Bee Nguyen,181,85,20,0,76
Upson,Salem,Secretary of State,,Dem,Bee Nguyen,212,95,18,0,99
Upson,Redbone,Secretary of State,,Dem,Bee Nguyen,867,548,105,1,213
Upson,Town,Secretary of State,,Dem,Bee Nguyen,1506,924,195,1,386
Upson,Yatesville,Secretary of State,,Lib,Ted Metz,19,5,0,0,14
Upson,Salem,Secretary of State,,Lib,Ted Metz,4,1,1,0,2
Upson,Redbone,Secretary of State,,Lib,Ted Metz,143,86,2,0,55
Upson,Town,Secretary of State,,Lib,Ted Metz,141,87,6,0,48
Upson,Yatesville,Attorney General,,Rep,Chris Carr ,703,252,8,0,443
Upson,Salem,Attorney General,,Rep,Chris Carr ,45,23,1,1,20
Upson,Redbone,Attorney General,,Rep,Chris Carr ,3801,2542,152,0,1107
Upson,Town,Attorney General,,Rep,Chris Carr ,2392,1601,116,0,675
Upson,Yatesville,Attorney General,,Dem,"Jennifer """"Jen"""" Jordan",190,88,19,0,83
Upson,Salem,Attorney General,,Dem,"Jennifer """"Jen"""" Jordan",218,97,20,0,101
Upson,Redbone,Attorney General,,Dem,"Jennifer """"Jen"""" Jordan",922,580,113,1,228
Upson,Town,Attorney General,,Dem,"Jennifer """"Jen"""" Jordan",1620,992,205,1,422
Upson,Yatesville,Attorney General,,Lib,Martin Cowen,7,0,0,0,7
Upson,Salem,Attorney General,,Lib,Martin Cowen,2,0,1,0,1
Upson,Redbone,Attorney General,,Lib,Martin Cowen,42,22,0,0,20
Upson,Town,Attorney General,,Lib,Martin Cowen,65,35,5,0,25
Upson,Yatesville,Commissioner Of Agriculture,,Rep,Tyler Harper,708,256,8,0,444
Upson,Salem,Commissioner Of Agriculture,,Rep,Tyler Harper,47,24,1,1,21
Upson,Redbone,Commissioner Of Agriculture,,Rep,Tyler Harper,3835,2569,153,0,1113
Upson,Town,Commissioner Of Agriculture,,Rep,Tyler Harper,2438,1618,120,0,700
Upson,Yatesville,Commissioner Of Agriculture,,Dem,Nakita Hemingway,180,84,19,0,77
Upson,Salem,Commissioner Of Agriculture,,Dem,Nakita Hemingway,216,96,20,0,100
Upson,Redbone,Commissioner Of Agriculture,,Dem,Nakita Hemingway,873,550,109,0,214
Upson,Town,Commissioner Of Agriculture,,Dem,Nakita Hemingway,1552,951,201,1,399
Upson,Yatesville,Commissioner Of Agriculture,,Lib,David Raudabaugh,12,2,0,0,10
Upson,Salem,Commissioner Of Agriculture,,Lib,David Raudabaugh,3,0,1,0,2
Upson,Redbone,Commissioner Of Agriculture,,Lib,David Raudabaugh,61,27,3,1,30
