county,precinct,office,district,party,candidate,votes,advance_voting_votes,absentee_by_mail_votes,provisional_votes,election_day_votes
Brooks,Quitman ,U.S. Senate,,Rep,Herschel Walker,749,457,28,1,263
Brooks,Barwick,U.S. Senate,,Rep,Herschel Walker,161,38,2,0,121
Brooks,Dixie,U.S. Senate,,Rep,Herschel Walker,301,136,4,2,159
Brooks,Briggs,U.S. Senate,,Rep,Herschel Walker,916,372,25,0,519
Brooks,Pavo,U.S. Senate,,Rep,Herschel Walker,278,71,2,0,205
Brooks,Nankin,U.S. Senate,,Rep,Herschel Walker,337,132,4,0,201
Brooks,Morven,U.S. Senate,,Rep,Herschel Walker,786,326,12,4,444
Brooks,Quitman ,U.S. Senate,,Dem,Raphael Warnock ,989,579,137,4,269
Brooks,Barwick,U.S. Senate,,Dem,Raphael Warnock ,58,23,8,0,27
Brooks,Dixie,U.S. Senate,,Dem,Raphael Warnock ,286,150,51,0,85
Brooks,Briggs,U.S. Senate,,Dem,Raphael Warnock ,224,108,10,0,106
Brooks,Pavo,U.S. Senate,,Dem,Raphael Warnock ,75,12,8,0,55
Brooks,Nankin,U.S. Senate,,Dem,Raphael Warnock ,61,38,3,0,20
Brooks,Morven,U.S. Senate,,Dem,Raphael Warnock ,306,146,45,2,113
Brooks,Quitman ,U.S. Senate,,L,Chase Oliver,23,9,4,0,10
Brooks,Barwick,U.S. Senate,,L,Chase Oliver,4,2,0,0,2
Brooks,Dixie,U.S. Senate,,L,Chase Oliver,6,2,0,0,4
Brooks,Briggs,U.S. Senate,,L,Chase Oliver,16,6,0,0,10
Brooks,Pavo,U.S. Senate,,L,Chase Oliver,5,2,1,0,2
Brooks,Nankin,U.S. Senate,,L,Chase Oliver,5,2,0,0,3
Brooks,Morven,U.S. Senate,,L,Chase Oliver,18,7,1,0,10
Brooks,Quitman ,Governor,,Rep,Brian Kemp ,785,479,31,1,274
Brooks,Barwick,Governor,,Rep,Brian Kemp ,166,41,2,0,123
Brooks,Dixie,Governor,,Rep,Brian Kemp ,314,137,5,2,170
Brooks,Briggs,Governor,,Rep,Brian Kemp ,942,382,25,0,535
Brooks,Pavo,Governor,,Rep,Brian Kemp ,282,71,3,0,208
Brooks,Nankin,Governor,,Rep,Brian Kemp ,347,136,4,0,207
Brooks,Morven,Governor,,Rep,Brian Kemp ,808,336,16,4,452
Brooks,Quitman ,Governor,,Dem,Stacey Abrams,982,575,134,3,270
Brooks,Barwick,Governor,,Dem,Stacey Abrams,57,23,8,0,26
Brooks,Dixie,Governor,,Dem,Stacey Abrams,281,152,49,0,80
Brooks,Briggs,Governor,,Dem,Stacey Abrams,206,100,10,0,96
Brooks,Pavo,Governor,,Dem,Stacey Abrams,78,13,8,0,57
Brooks,Nankin,Governor,,Dem,Stacey Abrams,57,36,3,0,18
Brooks,Morven,Governor,,Dem,Stacey Abrams,298,142,43,2,111
Brooks,Quitman ,Governor,,L,Shane Hazel,11,3,3,1,4
Brooks,Barwick,Governor,,L,Shane Hazel,1,1,0,0,0
Brooks,Dixie,Governor,,L,Shane Hazel,3,1,0,0,2
Brooks,Briggs,Governor,,L,Shane Hazel,9,4,0,0,5
Brooks,Pavo,Governor,,L,Shane Hazel,2,1,0,0,1
Brooks,Nankin,Governor,,L,Shane Hazel,2,1,0,0,1
Brooks,Morven,Governor,,L,Shane Hazel,11,4,1,0,6
Brooks,Quitman ,Lieutenant Governor,,Rep,Burt Jones,756,461,31,1,263
Brooks,Barwick,Lieutenant Governor,,Rep,Burt Jones,168,41,2,0,125
Brooks,Dixie,Lieutenant Governor,,Rep,Burt Jones,304,135,5,2,162
Brooks,Briggs,Lieutenant Governor,,Rep,Burt Jones,927,375,25,0,527
Brooks,Pavo,Lieutenant Governor,,Rep,Burt Jones,274,71,2,0,201
Brooks,Nankin,Lieutenant Governor,,Rep,Burt Jones,334,130,4,0,200
Brooks,Morven,Lieutenant Governor,,Rep,Burt Jones,788,327,15,4,442
Brooks,Quitman ,Lieutenant Governor,,Dem,Charlie Bailey,931,542,133,2,254
Brooks,Barwick,Lieutenant Governor,,Dem,Charlie Bailey,55,22,8,0,25
Brooks,Dixie,Lieutenant Governor,,Dem,Charlie Bailey,267,144,50,0,73
Brooks,Briggs,Lieutenant Governor,,Dem,Charlie Bailey,207,103,9,0,95
Brooks,Pavo,Lieutenant Governor,,Dem,Charlie Bailey,73,13,8,0,52
Brooks,Nankin,Lieutenant Governor,,Dem,Charlie Bailey,56,35,3,0,18
Brooks,Morven,Lieutenant Governor,,Dem,Charlie Bailey,293,139,43,2,109
Brooks,Quitman ,Lieutenant Governor,,L,Ryan Graham,29,10,3,1,15
Brooks,Barwick,Lieutenant Governor,,L,Ryan Graham,1,1,0,0,0
Brooks,Dixie,Lieutenant Governor,,L,Ryan Graham,9,3,0,0,6
Brooks,Briggs,Lieutenant Governor,,L,Ryan Graham,16,6,0,0,10
Brooks,Pavo,Lieutenant Governor,,L,Ryan Graham,8,1,1,0,6
Brooks,Nankin,Lieutenant Governor,,L,Ryan Graham,6,3,0,0,3
Brooks,Morven,Lieutenant Governor,,L,Ryan Graham,13,7,0,0,6
Brooks,Quitman ,Secretary of State,,Rep,Brad Raffensperger ,786,478,37,2,269
Brooks,Barwick,Secretary of State,,Rep,Brad Raffensperger ,165,42,3,0,120
Brooks,Dixie,Secretary of State,,Rep,Brad Raffensperger ,314,140,7,2,165
Brooks,Briggs,Secretary of State,,Rep,Brad Raffensperger ,918,370,26,0,522
Brooks,Pavo,Secretary of State,,Rep,Brad Raffensperger ,274,72,2,0,200
Brooks,Nankin,Secretary of State,,Rep,Brad Raffensperger ,333,130,3,0,200
Brooks,Morven,Secretary of State,,Rep,Brad Raffensperger ,792,332,17,4,439
Brooks,Quitman ,Secretary of State,,Dem,Bee Nguyen,891,514,126,2,249
Brooks,Barwick,Secretary of State,,Dem,Bee Nguyen,52,21,7,0,24
Brooks,Dixie,Secretary of State,,Dem,Bee Nguyen,256,140,48,0,68
Brooks,Briggs,Secretary of State,,Dem,Bee Nguyen,198,94,8,0,96
Brooks,Pavo,Secretary of State,,Dem,Bee Nguyen,69,10,9,0,50
Brooks,Nankin,Secretary of State,,Dem,Bee Nguyen,53,33,3,0,17
Brooks,Morven,Secretary of State,,Dem,Bee Nguyen,271,126,39,2,104
Brooks,Quitman ,Secretary of State,,L,Ted Metz,37,17,3,0,17
Brooks,Barwick,Secretary of State,,L,Ted Metz,6,1,0,0,5
Brooks,Dixie,Secretary of State,,L,Ted Metz,9,3,0,0,6
Brooks,Briggs,Secretary of State,,L,Ted Metz,28,13,0,0,15
