county,precinct,office,district,party,candidate,votes,advance_voting_votes,absentee_by_mail_votes,provisional_votes,election_day_votes
McDuffie,NMcDuffie,U.S. Senate,,Rep,Herschel Walker,893,597,26,0,270
McDuffie,Cedar Rock,U.S. Senate,,Rep,Herschel Walker,1213,804,78,0,331
McDuffie,Depot,U.S. Senate,,Rep,Herschel Walker,142,88,9,0,45
McDuffie,Sweetwater,U.S. Senate,,Rep,Herschel Walker,473,302,19,0,152
McDuffie,White Oak,U.S. Senate,,Rep,Herschel Walker,1036,703,48,0,285
McDuffie,Dearing,U.S. Senate,,Rep,Herschel Walker,829,465,29,0,335
McDuffie,Fort Creek,U.S. Senate,,Rep,Herschel Walker,481,276,10,0,195
McDuffie,NMcDuffie,U.S. Senate,,Dem,Raphael Warnock ,81,58,4,0,19
McDuffie,Cedar Rock,U.S. Senate,,Dem,Raphael Warnock ,1468,869,237,0,362
McDuffie,Depot,U.S. Senate,,Dem,Raphael Warnock ,580,291,108,0,181
McDuffie,Sweetwater,U.S. Senate,,Dem,Raphael Warnock ,163,103,15,0,45
McDuffie,White Oak,U.S. Senate,,Dem,Raphael Warnock ,355,233,44,0,78
McDuffie,Dearing,U.S. Senate,,Dem,Raphael Warnock ,256,153,40,0,63
McDuffie,Fort Creek,U.S. Senate,,Dem,Raphael Warnock ,200,130,31,0,39
McDuffie,NMcDuffie,U.S. Senate,,Lib,Chase Oliver,11,5,0,0,6
McDuffie,Cedar Rock,U.S. Senate,,Lib,Chase Oliver,39,14,1,0,24
McDuffie,Depot,U.S. Senate,,Lib,Chase Oliver,9,4,0,0,5
McDuffie,Sweetwater,U.S. Senate,,Lib,Chase Oliver,11,6,0,0,5
McDuffie,White Oak,U.S. Senate,,Lib,Chase Oliver,23,11,2,0,10
McDuffie,Dearing,U.S. Senate,,Lib,Chase Oliver,28,10,3,0,15
McDuffie,Fort Creek,U.S. Senate,,Lib,Chase Oliver,10,5,0,0,5
McDuffie,NMcDuffie,Governor,,Rep,Brian Kemp ,917,614,29,0,274
McDuffie,Cedar Rock,Governor,,Rep,Brian Kemp ,1262,821,82,0,359
McDuffie,Depot,Governor,,Rep,Brian Kemp ,149,90,12,0,47
McDuffie,Sweetwater,Governor,,Rep,Brian Kemp ,494,315,23,0,156
McDuffie,White Oak,Governor,,Rep,Brian Kemp ,1080,734,53,0,293
McDuffie,Dearing,Governor,,Rep,Brian Kemp ,885,494,37,0,354
McDuffie,Fort Creek,Governor,,Rep,Brian Kemp ,496,285,11,0,200
McDuffie,NMcDuffie,Governor,,Dem,Stacey Abrams,61,41,2,0,18
McDuffie,Cedar Rock,Governor,,Dem,Stacey Abrams,1447,860,235,0,352
McDuffie,Depot,Governor,,Dem,Stacey Abrams,577,288,105,0,184
McDuffie,Sweetwater,Governor,,Dem,Stacey Abrams,155,99,11,0,45
McDuffie,White Oak,Governor,,Dem,Stacey Abrams,326,212,39,0,75
McDuffie,Dearing,Governor,,Dem,Stacey Abrams,220,135,34,0,51
McDuffie,Fort Creek,Governor,,Dem,Stacey Abrams,192,124,31,0,37
McDuffie,NMcDuffie,Governor,,Lib,Shane Hazel,5,2,0,0,3
McDuffie,Cedar Rock,Governor,,Lib,Shane Hazel,16,9,0,0,7
McDuffie,Depot,Governor,,Lib,Shane Hazel,6,5,0,0,1
McDuffie,Sweetwater,Governor,,Lib,Shane Hazel,2,1,0,0,1
