county,precinct,office,district,party,candidate,votes,advance_voting_votes,absentee_by_mail_votes,provisional_votes,election_day_votes
Randolph,Coleman,U.S. Senate,,Rep,Herschel Walker,94,40,4,0,50
Randolph,Shellman,U.S. Senate,,Rep,Herschel Walker,283,101,10,1,171
Randolph,Benevolence,U.S. Senate,,Rep,Herschel Walker,115,53,3,0,59
Randolph,Cuthbert-Courthouse,U.S. Senate,,Rep,Herschel Walker,614,417,13,0,184
Randolph,Cuthbert,U.S. Senate,,Rep,Herschel Walker,4,3,1,0,0
Randolph,Springvale,U.S. Senate,,Rep,Herschel Walker,48,14,6,0,28
Randolph,Coleman,U.S. Senate,,Dem,Raphael Warnock ,59,20,3,0,36
Randolph,Shellman,U.S. Senate,,Dem,Raphael Warnock ,274,66,60,0,148
Randolph,Benevolence,U.S. Senate,,Dem,Raphael Warnock ,57,18,3,0,36
Randolph,Cuthbert-Courthouse,U.S. Senate,,Dem,Raphael Warnock ,695,417,106,0,172
Randolph,Cuthbert,U.S. Senate,,Dem,Raphael Warnock ,170,98,16,0,56
Randolph,Springvale,U.S. Senate,,Dem,Raphael Warnock ,111,69,6,0,36
Randolph,Coleman,U.S. Senate,,L,Chase Oliver,1,0,0,0,1
Randolph,Shellman,U.S. Senate,,L,Chase Oliver,6,2,0,0,4
Randolph,Benevolence,U.S. Senate,,L,Chase Oliver,0,0,0,0,0
Randolph,Cuthbert-Courthouse,U.S. Senate,,L,Chase Oliver,12,9,1,0,2
Randolph,Cuthbert,U.S. Senate,,L,Chase Oliver,4,1,0,0,3
Randolph,Springvale,U.S. Senate,,L,Chase Oliver,0,0,0,0,0
Randolph,Coleman,Governor,,Rep,Brian Kemp ,102,45,5,0,52
Randolph,Shellman,Governor,,Rep,Brian Kemp ,305,108,10,1,186
Randolph,Benevolence,Governor,,Rep,Brian Kemp ,120,55,3,0,62
Randolph,Cuthbert-Courthouse,Governor,,Rep,Brian Kemp ,657,446,16,0,195
Randolph,Cuthbert,Governor,,Rep,Brian Kemp ,7,4,1,0,2
Randolph,Springvale,Governor,,Rep,Brian Kemp ,52,16,7,0,29
Randolph,Coleman,Governor,,Dem,Stacey Abrams,53,15,2,0,36
Randolph,Shellman,Governor,,Dem,Stacey Abrams,264,64,60,0,140
