county,precinct,office,district,party,candidate,votes,advance_voting_votes,absentee_by_mail_votes,provisional_votes,election_day_votes
Baker,Anna,U.S. Senate,,Rep,Herschel Walker,140,45,5,0,90
Baker,Elmodel,U.S. Senate,,Rep,Herschel Walker,137,74,11,0,52
Baker,Hoggards Mill,U.S. Senate,,Rep,Herschel Walker,104,40,3,1,60
Baker,Milford,U.S. Senate,,Rep,Herschel Walker,198,83,12,0,103
Baker,Newton,U.S. Senate,,Rep,Herschel Walker,132,80,4,1,47
Baker,Anna,U.S. Senate,,Dem,Raphael Warnock ,141,80,25,0,36
Baker,Elmodel,U.S. Senate,,Dem,Raphael Warnock ,56,34,7,0,15
Baker,Hoggards Mill,U.S. Senate,,Dem,Raphael Warnock ,151,83,20,1,47
Baker,Milford,U.S. Senate,,Dem,Raphael Warnock ,76,32,18,0,26
Baker,Newton,U.S. Senate,,Dem,Raphael Warnock ,102,43,17,3,39
Baker,Anna,U.S. Senate,,L,Chase Oliver,2,2,0,0,0
Baker,Elmodel,U.S. Senate,,L,Chase Oliver,0,0,0,0,0
Baker,Hoggards Mill,U.S. Senate,,L,Chase Oliver,6,2,0,0,4
Baker,Milford,U.S. Senate,,L,Chase Oliver,3,0,0,0,3
Baker,Newton,U.S. Senate,,L,Chase Oliver,1,0,0,1,0
Baker,Anna,Governor,,Rep,Brian Kemp ,146,45,7,0,94
Baker,Elmodel,Governor,,Rep,Brian Kemp ,148,80,12,0,56
Baker,Hoggards Mill,Governor,,Rep,Brian Kemp ,107,38,3,1,65
Baker,Milford,Governor,,Rep,Brian Kemp ,205,84,13,0,108
Baker,Newton,Governor,,Rep,Brian Kemp ,149,87,8,2,52
Baker,Anna,Governor,,Dem,Stacey Abrams,139,83,23,0,33
Baker,Elmodel,Governor,,Dem,Stacey Abrams,47,28,7,0,12
Baker,Hoggards Mill,Governor,,Dem,Stacey Abrams,147,83,20,1,43
Baker,Milford,Governor,,Dem,Stacey Abrams,75,31,17,0,27
Baker,Newton,Governor,,Dem,Stacey Abrams,92,40,15,3,34
Baker,Anna,Governor,,L,Shane Hazel,0,0,0,0,0
Baker,Elmodel,Governor,,L,Shane Hazel,0,0,0,0,0
Baker,Hoggards Mill,Governor,,L,Shane Hazel,3,2,0,0,1
Baker,Milford,Governor,,L,Shane Hazel,0,0,0,0,0
Baker,Newton,Governor,,L,Shane Hazel,0,0,0,0,0
Baker,Anna,Lieutenant Governor,,Rep,Burt Jones,145,46,8,0,91
Baker,Elmodel,Lieutenant Governor,,Rep,Burt Jones,141,76,12,0,53
Baker,Hoggards Mill,Lieutenant Governor,,Rep,Burt Jones,103,40,4,1,58
Baker,Milford,Lieutenant Governor,,Rep,Burt Jones,201,84,13,0,104
Baker,Newton,Lieutenant Governor,,Rep,Burt Jones,150,88,9,2,51
Baker,Anna,Lieutenant Governor,,Dem,Charlie Bailey,130,78,21,0,31
Baker,Elmodel,Lieutenant Governor,,Dem,Charlie Bailey,48,29,7,0,12
Baker,Hoggards Mill,Lieutenant Governor,,Dem,Charlie Bailey,144,81,18,1,44
Baker,Milford,Lieutenant Governor,,Dem,Charlie Bailey,72,27,17,0,28
Baker,Newton,Lieutenant Governor,,Dem,Charlie Bailey,84,35,14,3,32
Baker,Anna,Lieutenant Governor,,L,Ryan Graham,3,2,0,0,1
Baker,Elmodel,Lieutenant Governor,,L,Ryan Graham,0,0,0,0,0
Baker,Hoggards Mill,Lieutenant Governor,,L,Ryan Graham,2,0,0,0,2
Baker,Milford,Lieutenant Governor,,L,Ryan Graham,2,1,0,0,1
