county,precinct,office,district,party,candidate,votes,absentee_by_mail_votes,election_day_votes,provisional_votes,advance_voting_votes
Glascock,Edgehill,U.S. Senate,,Rep,Herschel Walker,94,3,58,0,33
Glascock,Gibson,U.S. Senate,,Rep,Herschel Walker,342,17,143,0,182
Glascock,Mill,U.S. Senate,,Rep,Herschel Walker,408,20,210,0,178
Glascock,Mitchell,U.S. Senate,,Rep,Herschel Walker,274,11,165,0,98
Glascock,Edgehill,U.S. Senate,,(Dem,Raphael Warnock ,11,2,6,0,3
Glascock,Gibson,U.S. Senate,,(Dem,Raphael Warnock ,38,4,19,0,15
Glascock,Mill,U.S. Senate,,(Dem,Raphael Warnock ,27,1,11,0,15
Glascock,Mitchell,U.S. Senate,,(Dem,Raphael Warnock ,29,4,16,0,9
