county,precinct,office,district,party,candidate,votes,absentee_by_mail_votes,election_day_votes,provisional_votes,advance_voting_votes
Marion,Pineknot,U.S. Senate,,Rep,Herschel Walker,437,11,327,0,99
Marion,Buena Vista,U.S. Senate,,Rep,Herschel Walker,507,24,201,0,282
Marion,Tazewell,U.S. Senate,,Rep,Herschel Walker,182,5,142,0,35
Marion,Brantley,U.S. Senate,,Rep,Herschel Walker,222,4,119,0,99
Marion,Fort Perry,U.S. Senate,,Rep,Herschel Walker,307,11,203,0,93
Marion,Pineknot,U.S. Senate,,(Dem,Raphael Warnock ,52,8,18,0,26
Marion,Buena Vista,U.S. Senate,,(Dem,Raphael Warnock ,821,124,223,0,474
Marion,Tazewell,U.S. Senate,,(Dem,Raphael Warnock ,46,5,22,0,19
Marion,Brantley,U.S. Senate,,(Dem,Raphael Warnock ,32,7,11,0,14
Marion,Fort Perry,U.S. Senate,,(Dem,Raphael Warnock ,78,2,42,0,34
