county,precinct,office,district,party,candidate,votes,absentee_by_mail_votes,election_day_votes,provisional_votes,advance_voting_votes
Camden,Tarboro,U.S. Senate,,Rep,Herschel Walker,399,10,310,0,79
Camden,Waverly,U.S. Senate,,Rep,Herschel Walker,747,31,490,0,226
Camden,Woodbine,U.S. Senate,,Rep,Herschel Walker,630,15,458,0,157
Camden,Browntown,U.S. Senate,,Rep,Herschel Walker,266,5,159,0,102
Camden,Harriets Bluff,U.S. Senate,,Rep,Herschel Walker,800,19,522,0,259
Camden,West Kingsland,U.S. Senate,,Rep,Herschel Walker,850,21,405,0,424
Camden,North Kingsland,U.S. Senate,,Rep,Herschel Walker,466,7,235,0,224
Camden,Kingsland,U.S. Senate,,Rep,Herschel Walker,482,11,230,0,241
Camden,East Kingsland,U.S. Senate,,Rep,Herschel Walker,2003,37,833,0,1133
Camden,North St. Marys,U.S. Senate,,Rep,Herschel Walker,309,14,177,0,118
Camden,St. Marys ,U.S. Senate,,Rep,Herschel Walker,716,18,392,0,306
Camden,South St. Marys,U.S. Senate,,Rep,Herschel Walker,774,38,320,0,416
Camden,Mush Bluff,U.S. Senate,,Rep,Herschel Walker,850,18,443,0,389
Camden,West St. Marys ,U.S. Senate,,Rep,Herschel Walker,1531,82,526,0,923
Camden,Tarboro,U.S. Senate,,(Dem,Raphael Warnock ,135,27,68,0,40
Camden,Waverly,U.S. Senate,,(Dem,Raphael Warnock ,286,46,151,2,87
Camden,Woodbine,U.S. Senate,,(Dem,Raphael Warnock ,373,59,173,0,141
Camden,Browntown,U.S. Senate,,(Dem,Raphael Warnock ,53,9,14,0,30
Camden,Harriets Bluff,U.S. Senate,,(Dem,Raphael Warnock ,232,24,94,0,114
Camden,West Kingsland,U.S. Senate,,(Dem,Raphael Warnock ,320,28,101,0,191
Camden,North Kingsland,U.S. Senate,,(Dem,Raphael Warnock ,534,65,194,0,275
Camden,Kingsland,U.S. Senate,,(Dem,Raphael Warnock ,329,26,109,0,194
Camden,East Kingsland,U.S. Senate,,(Dem,Raphael Warnock ,1172,98,313,0,761
Camden,North St. Marys,U.S. Senate,,(Dem,Raphael Warnock ,224,23,108,0,93
Camden,St. Marys ,U.S. Senate,,(Dem,Raphael Warnock ,537,42,198,0,297
Camden,South St. Marys,U.S. Senate,,(Dem,Raphael Warnock ,417,66,126,0,225
Camden,Mush Bluff,U.S. Senate,,(Dem,Raphael Warnock ,441,39,155,0,247
Camden,West St. Marys ,U.S. Senate,,(Dem,Raphael Warnock ,552,58,111,0,383
Camden,North St. Marys,St. Marys City Council P2,,,Steven Conner,267,20,147,0,100
Camden,St. Marys ,St. Marys City Council P2,,,Steven Conner,577,28,279,0,270
Camden,South St. Marys,St. Marys City Council P2,,,Steven Conner,500,48,191,0,261
Camden,Mush Bluff,St. Marys City Council P2,,,Steven Conner,453,20,216,0,217
Camden,West St. Marys ,St. Marys City Council P2,,,Steven Conner,965,68,267,0,630
Camden,North St. Marys,St. Marys City Council P2,,,Chad Ingram,173,10,95,0,68
Camden,St. Marys ,St. Marys City Council P2,,,Chad Ingram,565,26,266,0,273
Camden,South St. Marys,St. Marys City Council P2,,,Chad Ingram,473,30,176,0,267
Camden,Mush Bluff,St. Marys City Council P2,,,Chad Ingram,399,11,200,0,188
Camden,West St. Marys ,St. Marys City Council P2,,,Chad Ingram,905,41,316,0,548
