county,precinct,office,district,party,candidate,votes,absentee_by_mail_votes,election_day_votes,provisional_votes,advance_voting_votes
White,Blue Creek,U.S. Senate,,Rep,Herschel Walker,1110,55,564,0,491
White,Blue Ridge,U.S. Senate,,Rep,Herschel Walker,496,23,263,0,210
White,Robertstown-Helen,U.S. Senate,,Rep,Herschel Walker,398,16,215,0,167
White,Mossy Creek,U.S. Senate,,Rep,Herschel Walker,1547,51,900,0,596
White,Mt Yonah,U.S. Senate,,Rep,Herschel Walker,1877,104,831,1,941
White,Nacoochee,U.S. Senate,,Rep,Herschel Walker,690,39,338,0,313
White,Shoal Creek,U.S. Senate,,Rep,Herschel Walker,1109,30,643,0,436
White,Tesnatee,U.S. Senate,,Rep,Herschel Walker,568,24,300,0,244
White,Town Creek,U.S. Senate,,Rep,Herschel Walker,733,23,389,2,319
White,White Creek,U.S. Senate,,Rep,Herschel Walker,894,47,537,0,310
White,Blue Creek,U.S. Senate,,(Dem,Raphael Warnock ,290,35,94,0,161
White,Blue Ridge,U.S. Senate,,(Dem,Raphael Warnock ,81,5,32,0,44
White,Robertstown-Helen,U.S. Senate,,(Dem,Raphael Warnock ,131,9,52,0,70
White,Mossy Creek,U.S. Senate,,(Dem,Raphael Warnock ,191,17,91,0,83
White,Mt Yonah,U.S. Senate,,(Dem,Raphael Warnock ,409,43,132,2,232
White,Nacoochee,U.S. Senate,,(Dem,Raphael Warnock ,280,37,104,0,139
White,Shoal Creek,U.S. Senate,,(Dem,Raphael Warnock ,162,22,59,0,81
White,Tesnatee,U.S. Senate,,(Dem,Raphael Warnock ,119,14,38,0,67
White,Town Creek,U.S. Senate,,(Dem,Raphael Warnock ,154,22,47,0,85
White,White Creek,U.S. Senate,,(Dem,Raphael Warnock ,83,7,34,0,42
