county,precinct,office,district,party,candidate,votes,advance_voting_votes,absentee_by_mail_votes,provisional_votes,election_day_votes
Washington,Riddleville,U.S. Senate,,Rep,Herschel Junior Walker,244,88,7,0,149
Washington,Warthen,U.S. Senate,,Rep,Herschel Junior Walker,271,94,7,0,170
Washington,Tennille,U.S. Senate,,Rep,Herschel Junior Walker,610,333,26,1,250
Washington,Oconee,U.S. Senate,,Rep,Herschel Junior Walker,205,57,9,0,139
Washington,Harrison,U.S. Senate,,Rep,Herschel Junior Walker,414,167,14,1,232
Washington,Davisboro,U.S. Senate,,Rep,Herschel Junior Walker,308,115,16,0,177
Washington,Sandersville,U.S. Senate,,Rep,Herschel Junior Walker,1584,1020,89,0,475
Washington,Deepstep,U.S. Senate,,Rep,Herschel Junior Walker,268,63,7,0,198
Washington,Riddleville,U.S. Senate,,Dem,Raphael Warnock ,124,51,16,0,57
Washington,Warthen,U.S. Senate,,Dem,Raphael Warnock ,177,55,18,0,104
Washington,Tennille,U.S. Senate,,Dem,Raphael Warnock ,794,398,79,0,317
Washington,Oconee,U.S. Senate,,Dem,Raphael Warnock ,156,64,24,0,68
Washington,Harrison,U.S. Senate,,Dem,Raphael Warnock ,205,88,25,0,92
Washington,Davisboro,U.S. Senate,,Dem,Raphael Warnock ,200,66,22,0,112
Washington,Sandersville,U.S. Senate,,Dem,Raphael Warnock ,2042,1151,333,1,557
Washington,Deepstep,U.S. Senate,,Dem,Raphael Warnock ,95,33,18,0,44
Washington,Riddleville,U.S. Senate,,Lib,Chase Oliver,3,0,0,0,3
Washington,Warthen,U.S. Senate,,Lib,Chase Oliver,5,0,1,0,4
Washington,Tennille,U.S. Senate,,Lib,Chase Oliver,8,4,0,0,4
Washington,Oconee,U.S. Senate,,Lib,Chase Oliver,2,1,0,0,1
Washington,Harrison,U.S. Senate,,Lib,Chase Oliver,5,3,0,0,2
Washington,Davisboro,U.S. Senate,,Lib,Chase Oliver,1,1,0,0,0
Washington,Sandersville,U.S. Senate,,Lib,Chase Oliver,38,16,4,0,18
Washington,Deepstep,U.S. Senate,,Lib,Chase Oliver,4,1,0,0,3
Washington,Riddleville,Governor,,Rep,Brian Kemp ,251,90,8,0,153
Washington,Warthen,Governor,,Rep,Brian Kemp ,283,96,8,0,179
Washington,Tennille,Governor,,Rep,Brian Kemp ,655,360,32,1,262
Washington,Oconee,Governor,,Rep,Brian Kemp ,211,59,9,0,143
Washington,Harrison,Governor,,Rep,Brian Kemp ,423,166,16,1,240
Washington,Davisboro,Governor,,Rep,Brian Kemp ,319,119,19,0,181
Washington,Sandersville,Governor,,Rep,Brian Kemp ,1678,1068,107,0,503
Washington,Deepstep,Governor,,Rep,Brian Kemp ,278,63,8,0,207
Washington,Riddleville,Governor,,Dem,Stacey Abrams,120,49,15,0,56
Washington,Warthen,Governor,,Dem,Stacey Abrams,169,52,18,0,99
Washington,Tennille,Governor,,Dem,Stacey Abrams,760,376,73,0,311
Washington,Oconee,Governor,,Dem,Stacey Abrams,153,62,24,0,67
Washington,Harrison,Governor,,Dem,Stacey Abrams,203,91,23,0,89
Washington,Davisboro,Governor,,Dem,Stacey Abrams,192,63,21,0,108
Washington,Sandersville,Governor,,Dem,Stacey Abrams,1981,1121,316,1,543
Washington,Deepstep,Governor,,Dem,Stacey Abrams,87,32,18,0,37
Washington,Riddleville,Governor,,Lib,Shane Hazel,3,0,0,0,3
Washington,Warthen,Governor,,Lib,Shane Hazel,1,0,0,0,1
Washington,Tennille,Governor,,Lib,Shane Hazel,2,2,0,0,0
Washington,Oconee,Governor,,Lib,Shane Hazel,1,0,0,0,1
Washington,Harrison,Governor,,Lib,Shane Hazel,2,2,0,0,0
Washington,Davisboro,Governor,,Lib,Shane Hazel,1,0,0,0,1
Washington,Sandersville,Governor,,Lib,Shane Hazel,16,6,2,0,8
Washington,Deepstep,Governor,,Lib,Shane Hazel,5,2,0,0,3
Washington,Riddleville,Lieutenant Governor,,Rep,Burt Jones,248,89,7,0,152
Washington,Warthen,Lieutenant Governor,,Rep,Burt Jones,274,93,8,0,173
Washington,Tennille,Lieutenant Governor,,Rep,Burt Jones,625,338,30,0,257
Washington,Oconee,Lieutenant Governor,,Rep,Burt Jones,205,58,10,0,137
Washington,Harrison,Lieutenant Governor,,Rep,Burt Jones,409,165,14,0,230
Washington,Davisboro,Lieutenant Governor,,Rep,Burt Jones,311,119,17,0,175
Washington,Sandersville,Lieutenant Governor,,Rep,Burt Jones,1640,1049,97,0,494
Washington,Deepstep,Lieutenant Governor,,Rep,Burt Jones,270,63,8,0,199
