county,precinct,office,district,party,candidate,votes,advance_voting_votes,absentee_by_mail_votes,provisional_votes,election_day_votes
Pierce,Hacklebarney/Cason ,U.S. Senate,,Rep,Herschel Junior Walker,1379,927,42,0,410
Pierce,Blackshear,U.S. Senate,,Rep,Herschel Junior Walker,1583,1075,36,0,472
Pierce,St. Johns/Blackshear,U.S. Senate,,Rep,Herschel Junior Walker,709,459,24,0,226
Pierce,Otter Creek,U.S. Senate,,Rep,Herschel Junior Walker,874,466,33,0,375
Pierce,Patterson,U.S. Senate,,Rep,Herschel Junior Walker,550,303,15,0,232
Pierce,Mershon,U.S. Senate,,Rep,Herschel Junior Walker,280,203,5,0,72
Pierce,Alabaha,U.S. Senate,,Rep,Herschel Junior Walker,572,398,16,0,158
Pierce,Sunset/Sweat,U.S. Senate,,Rep,Herschel Junior Walker,378,256,14,0,108
Pierce,Hacklebarney/Cason ,U.S. Senate,,Dem,Raphael Warnock ,334,226,39,0,69
Pierce,Blackshear,U.S. Senate,,Dem,Raphael Warnock ,159,112,9,0,38
Pierce,St. Johns/Blackshear,U.S. Senate,,Dem,Raphael Warnock ,65,43,2,0,20
Pierce,Otter Creek,U.S. Senate,,Dem,Raphael Warnock ,71,49,6,0,16
Pierce,Patterson,U.S. Senate,,Dem,Raphael Warnock ,80,42,11,0,27
Pierce,Mershon,U.S. Senate,,Dem,Raphael Warnock ,13,10,1,0,2
Pierce,Alabaha,U.S. Senate,,Dem,Raphael Warnock ,50,33,5,0,12
Pierce,Sunset/Sweat,U.S. Senate,,Dem,Raphael Warnock ,7,5,0,0,2
Pierce,Hacklebarney/Cason ,U.S. Senate,,L,Chase Oliver,10,5,0,0,5
Pierce,Blackshear,U.S. Senate,,L,Chase Oliver,22,13,2,0,7
Pierce,St. Johns/Blackshear,U.S. Senate,,L,Chase Oliver,8,5,0,0,3
Pierce,Otter Creek,U.S. Senate,,L,Chase Oliver,5,2,0,0,3
Pierce,Patterson,U.S. Senate,,L,Chase Oliver,8,4,0,0,4
Pierce,Mershon,U.S. Senate,,L,Chase Oliver,1,1,0,0,0
Pierce,Alabaha,U.S. Senate,,L,Chase Oliver,6,4,1,0,1
Pierce,Sunset/Sweat,U.S. Senate,,L,Chase Oliver,3,1,0,0,2
Pierce,Hacklebarney/Cason ,Governor,,Rep,Brian Kemp ,1404,950,40,0,414
Pierce,Blackshear,Governor,,Rep,Brian Kemp ,1637,1113,39,0,485
Pierce,St. Johns/Blackshear,Governor,,Rep,Brian Kemp ,723,466,25,0,232
Pierce,Otter Creek,Governor,,Rep,Brian Kemp ,887,473,35,0,379
Pierce,Patterson,Governor,,Rep,Brian Kemp ,558,309,15,0,234
Pierce,Mershon,Governor,,Rep,Brian Kemp ,280,204,5,0,71
Pierce,Alabaha,Governor,,Rep,Brian Kemp ,593,409,17,0,167
Pierce,Sunset/Sweat,Governor,,Rep,Brian Kemp ,380,255,14,0,111
Pierce,Hacklebarney/Cason ,Governor,,Dem,Stacey Abrams,308,207,39,0,62
Pierce,Blackshear,Governor,,Dem,Stacey Abrams,121,88,9,0,24
Pierce,St. Johns/Blackshear,Governor,,Dem,Stacey Abrams,54,37,1,0,16
Pierce,Otter Creek,Governor,,Dem,Stacey Abrams,57,41,4,0,12
Pierce,Patterson,Governor,,Dem,Stacey Abrams,78,39,11,0,28
Pierce,Mershon,Governor,,Dem,Stacey Abrams,13,9,1,0,3
Pierce,Alabaha,Governor,,Dem,Stacey Abrams,37,26,5,0,6
Pierce,Sunset/Sweat,Governor,,Dem,Stacey Abrams,6,5,0,0,1
Pierce,Hacklebarney/Cason ,Governor,,L,Shane Hazel,12,5,2,0,5
Pierce,Blackshear,Governor,,L,Shane Hazel,14,7,0,0,7
Pierce,St. Johns/Blackshear,Governor,,L,Shane Hazel,4,3,0,0,1
Pierce,Otter Creek,Governor,,L,Shane Hazel,5,1,0,0,4
Pierce,Patterson,Governor,,L,Shane Hazel,4,2,0,0,2
Pierce,Mershon,Governor,,L,Shane Hazel,0,0,0,0,0
Pierce,Alabaha,Governor,,L,Shane Hazel,1,1,0,0,0
Pierce,Sunset/Sweat,Governor,,L,Shane Hazel,1,1,0,0,0
Pierce,Hacklebarney/Cason ,Lieutenant Governor,,Rep,Burt Jones,1384,938,40,0,406
Pierce,Blackshear,Lieutenant Governor,,Rep,Burt Jones,1606,1094,39,0,473
Pierce,St. Johns/Blackshear,Lieutenant Governor,,Rep,Burt Jones,706,457,22,0,227
Pierce,Otter Creek,Lieutenant Governor,,Rep,Burt Jones,875,467,32,0,376
Pierce,Patterson,Lieutenant Governor,,Rep,Burt Jones,553,304,15,0,234
Pierce,Mershon,Lieutenant Governor,,Rep,Burt Jones,277,204,5,0,68
Pierce,Alabaha,Lieutenant Governor,,Rep,Burt Jones,573,399,16,0,158
Pierce,Sunset/Sweat,Lieutenant Governor,,Rep,Burt Jones,381,256,14,0,111
Pierce,Hacklebarney/Cason ,Lieutenant Governor,,Dem,Charlie Bailey,305,204,39,0,62
Pierce,Blackshear,Lieutenant Governor,,Dem,Charlie Bailey,139,98,9,0,32
Pierce,St. Johns/Blackshear,Lieutenant Governor,,Dem,Charlie Bailey,61,38,4,0,19
Pierce,Otter Creek,Lieutenant Governor,,Dem,Charlie Bailey,62,42,6,0,14
Pierce,Patterson,Lieutenant Governor,,Dem,Charlie Bailey,75,39,9,0,27
Pierce,Mershon,Lieutenant Governor,,Dem,Charlie Bailey,14,10,1,0,3
Pierce,Alabaha,Lieutenant Governor,,Dem,Charlie Bailey,44,29,5,0,10
Pierce,Sunset/Sweat,Lieutenant Governor,,Dem,Charlie Bailey,6,5,0,0,1
Pierce,Hacklebarney/Cason ,Lieutenant Governor,,L,Ryan Graham,16,7,2,0,7
Pierce,Blackshear,Lieutenant Governor,,L,Ryan Graham,16,8,0,0,8
Pierce,St. Johns/Blackshear,Lieutenant Governor,,L,Ryan Graham,13,10,0,0,3
Pierce,Otter Creek,Lieutenant Governor,,L,Ryan Graham,7,3,1,0,3
Pierce,Patterson,Lieutenant Governor,,L,Ryan Graham,6,3,1,0,2
Pierce,Mershon,Lieutenant Governor,,L,Ryan Graham,1,0,0,0,1
Pierce,Alabaha,Lieutenant Governor,,L,Ryan Graham,7,4,1,0,2
Pierce,Sunset/Sweat,Lieutenant Governor,,L,Ryan Graham,0,0,0,0,0
Pierce,Hacklebarney/Cason ,Secretary of State,,Rep,Brad Raffensperger ,1364,923,43,0,398
Pierce,Blackshear,Secretary of State,,Rep,Brad Raffensperger ,1583,1074,41,0,468
Pierce,St. Johns/Blackshear,Secretary of State,,Rep,Brad Raffensperger ,685,443,22,0,220
Pierce,Otter Creek,Secretary of State,,Rep,Brad Raffensperger ,858,459,31,0,368
Pierce,Patterson,Secretary of State,,Rep,Brad Raffensperger ,540,298,16,0,226
Pierce,Mershon,Secretary of State,,Rep,Brad Raffensperger ,268,199,5,0,64
Pierce,Alabaha,Secretary of State,,Rep,Brad Raffensperger ,576,398,15,0,163
Pierce,Sunset/Sweat,Secretary of State,,Rep,Brad Raffensperger ,369,250,13,0,106
Pierce,Hacklebarney/Cason ,Secretary of State,,Dem,Bee Nguyen,281,186,36,0,59
Pierce,Blackshear,Secretary of State,,Dem,Bee Nguyen,113,82,6,0,25
Pierce,St. Johns/Blackshear,Secretary of State,,Dem,Bee Nguyen,53,33,4,0,16
Pierce,Otter Creek,Secretary of State,,Dem,Bee Nguyen,54,38,5,0,11
Pierce,Patterson,Secretary of State,,Dem,Bee Nguyen,67,32,9,0,26
Pierce,Mershon,Secretary of State,,Dem,Bee Nguyen,11,8,1,0,2
Pierce,Alabaha,Secretary of State,,Dem,Bee Nguyen,38,26,6,0,6
Pierce,Sunset/Sweat,Secretary of State,,Dem,Bee Nguyen,5,4,0,0,1
Pierce,Hacklebarney/Cason ,Secretary of State,,L,Ted Metz,45,28,2,0,15
Pierce,Blackshear,Secretary of State,,L,Ted Metz,53,34,1,0,18
Pierce,St. Johns/Blackshear,Secretary of State,,L,Ted Metz,39,26,0,0,13
Pierce,Otter Creek,Secretary of State,,L,Ted Metz,26,11,3,0,12
Pierce,Patterson,Secretary of State,,L,Ted Metz,22,13,0,0,9
