county,precinct,office,district,party,candidate,votes,absentee_by_mail_votes,election_day_votes,provisional_votes,advance_voting_votes
Johnson,Wrightsville,U.S. Senate,,Rep,Herschel Walker,1096,60,307,0,729
Johnson,Smith,U.S. Senate,,Rep,Herschel Walker,437,10,309,0,118
Johnson,Bray,U.S. Senate,,Rep,Herschel Walker,382,15,193,0,174
Johnson,Kite,U.S. Senate,,Rep,Herschel Walker,504,8,325,0,171
Johnson,Wrightsville,U.S. Senate,,(Dem,Raphael Warnock ,758,57,191,0,510
Johnson,Smith,U.S. Senate,,(Dem,Raphael Warnock ,42,0,24,0,18
Johnson,Bray,U.S. Senate,,(Dem,Raphael Warnock ,123,16,30,0,77
Johnson,Kite,U.S. Senate,,(Dem,Raphael Warnock ,44,3,18,0,23
