county,precinct,office,district,party,candidate,votes,advance_voting_votes,absentee_by_mail_votes,provisional_votes,election_day_votes
Calhoun,Leary ,U.S. Senate,,Rep,Herschel Junior Walker,205,116,6,0,83
Calhoun,Morgan,U.S. Senate,,Rep,Herschel Junior Walker,254,119,18,0,117
Calhoun,Edison ,U.S. Senate,,Rep,Herschel Junior Walker,48,13,2,0,33
Calhoun,Edison-Arlington,U.S. Senate,,Rep,Herschel Junior Walker,141,69,2,0,70
Calhoun,Arlington,U.S. Senate,,Rep,Herschel Junior Walker,76,42,1,0,33
Calhoun,Leary ,U.S. Senate,,Dem,Raphael Warnock ,231,97,25,1,108
Calhoun,Morgan,U.S. Senate,,Dem,Raphael Warnock ,105,61,19,0,25
Calhoun,Edison ,U.S. Senate,,Dem,Raphael Warnock ,205,71,17,0,117
Calhoun,Edison-Arlington,U.S. Senate,,Dem,Raphael Warnock ,191,88,12,0,91
Calhoun,Arlington,U.S. Senate,,Dem,Raphael Warnock ,231,67,27,0,137
Calhoun,Leary ,U.S. Senate,,L,Chase Oliver,3,0,2,0,1
Calhoun,Morgan,U.S. Senate,,L,Chase Oliver,1,0,0,0,1
Calhoun,Edison ,U.S. Senate,,L,Chase Oliver,3,1,1,0,1
Calhoun,Edison-Arlington,U.S. Senate,,L,Chase Oliver,2,0,0,0,2
Calhoun,Arlington,U.S. Senate,,L,Chase Oliver,2,0,0,0,2
Calhoun,Leary ,Governor,,Rep,Brian Kemp ,218,124,7,0,87
Calhoun,Morgan,Governor,,Rep,Brian Kemp ,268,128,20,0,120
Calhoun,Edison ,Governor,,Rep,Brian Kemp ,62,18,4,0,40
Calhoun,Edison-Arlington,Governor,,Rep,Brian Kemp ,161,79,4,0,78
Calhoun,Arlington,Governor,,Rep,Brian Kemp ,84,43,2,0,39
Calhoun,Leary ,Governor,,Dem,Stacey Abrams,221,89,26,1,105
Calhoun,Morgan,Governor,,Dem,Stacey Abrams,96,54,17,0,25
Calhoun,Edison ,Governor,,Dem,Stacey Abrams,195,67,16,0,112
Calhoun,Edison-Arlington,Governor,,Dem,Stacey Abrams,182,83,11,0,88
Calhoun,Arlington,Governor,,Dem,Stacey Abrams,225,65,27,0,133
Calhoun,Leary ,Governor,,L,Shane Hazel,0,0,0,0,0
Calhoun,Morgan,Governor,,L,Shane Hazel,1,1,0,0,0
Calhoun,Edison ,Governor,,L,Shane Hazel,0,0,0,0,0
Calhoun,Edison-Arlington,Governor,,L,Shane Hazel,1,0,0,0,1
Calhoun,Arlington,Governor,,L,Shane Hazel,1,0,0,0,1
Calhoun,Leary ,Lieutenant Governor,,Rep,Burt Jones,217,123,7,0,87
Calhoun,Morgan,Lieutenant Governor,,Rep,Burt Jones,263,124,20,0,119
Calhoun,Edison ,Lieutenant Governor,,Rep,Burt Jones,50,12,3,0,35
Calhoun,Edison-Arlington,Lieutenant Governor,,Rep,Burt Jones,147,70,4,0,73
Calhoun,Arlington,Lieutenant Governor,,Rep,Burt Jones,83,44,1,0,38
Calhoun,Leary ,Lieutenant Governor,,Dem,Charlie Bailey,210,86,26,1,97
Calhoun,Morgan,Lieutenant Governor,,Dem,Charlie Bailey,95,54,17,0,24
Calhoun,Edison ,Lieutenant Governor,,Dem,Charlie Bailey,192,65,16,0,111
Calhoun,Edison-Arlington,Lieutenant Governor,,Dem,Charlie Bailey,185,87,11,0,87
Calhoun,Arlington,Lieutenant Governor,,Dem,Charlie Bailey,215,59,28,0,128
Calhoun,Leary ,Lieutenant Governor,,L,Ryan Graham,3,1,0,0,2
Calhoun,Morgan,Lieutenant Governor,,L,Ryan Graham,5,4,0,0,1
Calhoun,Edison ,Lieutenant Governor,,L,Ryan Graham,1,1,0,0,0
Calhoun,Edison-Arlington,Lieutenant Governor,,L,Ryan Graham,1,0,0,0,1
Calhoun,Arlington,Lieutenant Governor,,L,Ryan Graham,3,1,0,0,2
Calhoun,Leary ,Secretary of State,,Rep,Brad Raffensperger ,211,123,8,0,80
Calhoun,Morgan,Secretary of State,,Rep,Brad Raffensperger ,262,128,20,0,114
Calhoun,Edison ,Secretary of State,,Rep,Brad Raffensperger ,63,21,5,0,37
Calhoun,Edison-Arlington,Secretary of State,,Rep,Brad Raffensperger ,155,76,4,0,75
Calhoun,Arlington,Secretary of State,,Rep,Brad Raffensperger ,89,45,3,0,41
Calhoun,Leary ,Secretary of State,,Dem,Bee Nguyen,210,82,24,1,103
Calhoun,Morgan,Secretary of State,,Dem,Bee Nguyen,90,49,16,0,25
Calhoun,Edison ,Secretary of State,,Dem,Bee Nguyen,181,57,14,0,110
Calhoun,Edison-Arlington,Secretary of State,,Dem,Bee Nguyen,178,82,11,0,85
Calhoun,Arlington,Secretary of State,,Dem,Bee Nguyen,205,58,26,0,121
Calhoun,Leary ,Secretary of State,,L,Ted Metz,10,4,0,0,6
Calhoun,Morgan,Secretary of State,,L,Ted Metz,6,3,0,0,3
Calhoun,Edison ,Secretary of State,,L,Ted Metz,3,1,0,0,2
Calhoun,Edison-Arlington,Secretary of State,,L,Ted Metz,5,3,0,0,2
Calhoun,Arlington,Secretary of State,,L,Ted Metz,6,1,0,0,5
Calhoun,Leary ,Attorney General,,Rep,Chris Carr ,217,124,7,0,86
Calhoun,Morgan,Attorney General,,Rep,Chris Carr ,265,128,19,0,118
Calhoun,Edison ,Attorney General,,Rep,Chris Carr ,55,16,3,0,36
Calhoun,Edison-Arlington,Attorney General,,Rep,Chris Carr ,149,72,4,0,73
Calhoun,Arlington,Attorney General,,Rep,Chris Carr ,81,42,1,0,38
Calhoun,Leary ,Attorney General,,Dem,"Jennifer """"Jen"""" Jordan",216,86,26,1,103
Calhoun,Morgan,Attorney General,,Dem,"Jennifer """"Jen"""" Jordan",95,53,17,0,25
Calhoun,Edison ,Attorney General,,Dem,"Jennifer """"Jen"""" Jordan",191,62,17,0,112
Calhoun,Edison-Arlington,Attorney General,,Dem,"Jennifer """"Jen"""" Jordan",190,90,11,0,89
Calhoun,Arlington,Attorney General,,Dem,"Jennifer """"Jen"""" Jordan",224,64,28,0,132
Calhoun,Leary ,Attorney General,,L,Martin Cowen,2,0,0,0,2
Calhoun,Morgan,Attorney General,,L,Martin Cowen,2,1,0,0,1
Calhoun,Edison ,Attorney General,,L,Martin Cowen,0,0,0,0,0
Calhoun,Edison-Arlington,Attorney General,,L,Martin Cowen,1,1,0,0,0
Calhoun,Arlington,Attorney General,,L,Martin Cowen,2,1,0,0,1
Calhoun,Leary ,Commissioner of Agriculture,,Rep,Tyler Harper,214,121,7,0,86
Calhoun,Morgan,Commissioner of Agriculture,,Rep,Tyler Harper,265,126,20,0,119
Calhoun,Edison ,Commissioner of Agriculture,,Rep,Tyler Harper,57,16,3,0,38
Calhoun,Edison-Arlington,Commissioner of Agriculture,,Rep,Tyler Harper,151,76,4,0,71
Calhoun,Arlington,Commissioner of Agriculture,,Rep,Tyler Harper,85,45,1,0,39
Calhoun,Leary ,Commissioner of Agriculture,,Dem,Nakita Hemingway,213,87,26,1,99
Calhoun,Morgan,Commissioner of Agriculture,,Dem,Nakita Hemingway,94,52,17,0,25
Calhoun,Edison ,Commissioner of Agriculture,,Dem,Nakita Hemingway,183,60,16,0,107
Calhoun,Edison-Arlington,Commissioner of Agriculture,,Dem,Nakita Hemingway,180,83,11,0,86
Calhoun,Arlington,Commissioner of Agriculture,,Dem,Nakita Hemingway,216,62,27,0,127
Calhoun,Leary ,Commissioner of Agriculture,,Ind,David Raudabaugh,7,2,0,0,5
Calhoun,Morgan,Commissioner of Agriculture,,Ind,David Raudabaugh,4,4,0,0,0
Calhoun,Edison ,Commissioner of Agriculture,,Ind,David Raudabaugh,2,1,0,0,1
Calhoun,Edison-Arlington,Commissioner of Agriculture,,Ind,David Raudabaugh,7,3,0,0,4
Calhoun,Arlington,Commissioner of Agriculture,,Ind,David Raudabaugh,1,0,0,0,1
Calhoun,Leary ,Commissioner of Insurance,,Rep,John King ,217,123,7,0,87
Calhoun,Morgan,Commissioner of Insurance,,Rep,John King ,268,129,19,0,120
Calhoun,Edison ,Commissioner of Insurance,,Rep,John King ,58,17,3,0,38
Calhoun,Edison-Arlington,Commissioner of Insurance,,Rep,John King ,151,73,4,0,74
Calhoun,Arlington,Commissioner of Insurance,,Rep,John King ,84,42,1,0,41
Calhoun,Leary ,Commissioner of Insurance,,Dem,Janice Laws Robinson,214,85,26,1,102
Calhoun,Morgan,Commissioner of Insurance,,Dem,Janice Laws Robinson,95,53,18,0,24
Calhoun,Edison ,Commissioner of Insurance,,Dem,Janice Laws Robinson,184,60,16,0,108
Calhoun,Edison-Arlington,Commissioner of Insurance,,Dem,Janice Laws Robinson,184,88,10,0,86
Calhoun,Arlington,Commissioner of Insurance,,Dem,Janice Laws Robinson,217,64,27,0,126
Calhoun,Leary ,State School Superintendent,,Rep,Richard Woods ,217,122,8,0,87
Calhoun,Morgan,State School Superintendent,,Rep,Richard Woods ,265,126,20,0,119
Calhoun,Edison ,State School Superintendent,,Rep,Richard Woods ,56,14,3,0,39
Calhoun,Edison-Arlington,State School Superintendent,,Rep,Richard Woods ,157,79,4,0,74
Calhoun,Arlington,State School Superintendent,,Rep,Richard Woods ,87,46,2,0,39
Calhoun,Leary ,State School Superintendent,,Dem,Alisha Thomas Searcy,216,87,24,1,104
Calhoun,Morgan,State School Superintendent,,Dem,Alisha Thomas Searcy,97,55,17,0,25
Calhoun,Edison ,State School Superintendent,,Dem,Alisha Thomas Searcy,187,62,16,0,109
Calhoun,Edison-Arlington,State School Superintendent,,Dem,Alisha Thomas Searcy,179,82,10,0,87
Calhoun,Arlington,State School Superintendent,,Dem,Alisha Thomas Searcy,217,61,26,0,130
Calhoun,Leary ,Commissioner of Labor,,Rep,Bruce Thompson,213,122,7,0,84
Calhoun,Morgan,Commissioner of Labor,,Rep,Bruce Thompson,264,124,20,0,120
Calhoun,Edison ,Commissioner of Labor,,Rep,Bruce Thompson,54,15,3,0,36
Calhoun,Edison-Arlington,Commissioner of Labor,,Rep,Bruce Thompson,148,72,4,0,72
Calhoun,Arlington,Commissioner of Labor,,Rep,Bruce Thompson,83,42,1,0,40
Calhoun,Leary ,Commissioner of Labor,,Dem,"William """"Will"""" Boddie, Jr",216,87,25,1,103
Calhoun,Morgan,Commissioner of Labor,,Dem,"William """"Will"""" Boddie, Jr",96,55,17,0,24
Calhoun,Edison ,Commissioner of Labor,,Dem,"William """"Will"""" Boddie, Jr",186,62,16,0,108
Calhoun,Edison-Arlington,Commissioner of Labor,,Dem,"William """"Will"""" Boddie, Jr",185,84,11,0,90
Calhoun,Arlington,Commissioner of Labor,,Dem,"William """"Will"""" Boddie, Jr",216,60,28,0,128
Calhoun,Leary ,Commissioner of Labor,,L,Emily Anderson,4,0,0,0,4
Calhoun,Morgan,Commissioner of Labor,,L,Emily Anderson,3,3,0,0,0
Calhoun,Edison ,Commissioner of Labor,,L,Emily Anderson,3,1,0,0,2
Calhoun,Edison-Arlington,Commissioner of Labor,,L,Emily Anderson,2,2,0,0,0
Calhoun,Arlington,Commissioner of Labor,,L,Emily Anderson,3,2,0,0,1
Calhoun,Leary ,U.S. House,,Rep,Chris West,181,103,3,0,75
Calhoun,Morgan,U.S. House,,Rep,Chris West,233,107,18,0,108
Calhoun,Edison ,U.S. House,,Rep,Chris West,47,14,2,0,31
Calhoun,Edison-Arlington,U.S. House,,Rep,Chris West,131,64,3,0,64
