county,precinct,office,district,party,candidate,votes,advance_voting_votes,absentee_by_mail_votes,provisional_votes,election_day_votes
Harris,Cataula,U.S. Senate,,Rep,Herschel Walker,1413,669,38,2,704
Harris,Ellerslie,U.S. Senate,,Rep,Herschel Walker,1957,873,91,0,993
Harris,Goodman,U.S. Senate,,Rep,Herschel Walker,692,345,22,0,325
Harris,Hamilton,U.S. Senate,,Rep,Herschel Walker,1070,613,37,0,420
Harris,Lower 19th,U.S. Senate,,Rep,Herschel Walker,1286,464,57,1,764
Harris,Mulberry Grove,U.S. Senate,,Rep,Herschel Walker,1528,732,46,0,750
Harris,Pine Mountain Valley,U.S. Senate,,Rep,Herschel Walker,629,223,19,0,387
Harris,Skinner,U.S. Senate,,Rep,Herschel Walker,374,64,11,0,299
Harris,Upper 19th,U.S. Senate,,Rep,Herschel Walker,959,398,54,0,507
Harris,Valley Plains,U.S. Senate,,Rep,Herschel Walker,310,90,4,0,216
Harris,Waverly Hall,U.S. Senate,,Rep,Herschel Walker,1159,492,34,0,633
Harris,Whitesville,U.S. Senate,,Rep,Herschel Walker,695,282,18,0,395
Harris,Cataula,U.S. Senate,,Dem,Raphael Warnock ,484,267,54,1,162
Harris,Ellerslie,U.S. Senate,,Dem,Raphael Warnock ,834,480,90,0,264
Harris,Goodman,U.S. Senate,,Dem,Raphael Warnock ,378,189,25,0,164
Harris,Hamilton,U.S. Senate,,Dem,Raphael Warnock ,582,375,66,0,141
Harris,Lower 19th,U.S. Senate,,Dem,Raphael Warnock ,365,195,37,0,133
Harris,Mulberry Grove,U.S. Senate,,Dem,Raphael Warnock ,409,226,51,0,132
Harris,Pine Mountain Valley,U.S. Senate,,Dem,Raphael Warnock ,112,61,9,0,42
Harris,Skinner,U.S. Senate,,Dem,Raphael Warnock ,232,51,23,0,158
Harris,Upper 19th,U.S. Senate,,Dem,Raphael Warnock ,177,78,16,0,83
Harris,Valley Plains,U.S. Senate,,Dem,Raphael Warnock ,137,37,12,0,88
Harris,Waverly Hall,U.S. Senate,,Dem,Raphael Warnock ,596,308,72,0,216
Harris,Whitesville,U.S. Senate,,Dem,Raphael Warnock ,240,116,25,0,99
Harris,Cataula,U.S. Senate,,Lib,Chase Oliver,36,14,2,0,20
Harris,Ellerslie,U.S. Senate,,Lib,Chase Oliver,48,17,3,0,28
Harris,Goodman,U.S. Senate,,Lib,Chase Oliver,18,6,0,0,12
Harris,Hamilton,U.S. Senate,,Lib,Chase Oliver,45,24,0,0,21
Harris,Lower 19th,U.S. Senate,,Lib,Chase Oliver,49,15,3,0,31
Harris,Mulberry Grove,U.S. Senate,,Lib,Chase Oliver,34,15,1,0,18
Harris,Pine Mountain Valley,U.S. Senate,,Lib,Chase Oliver,18,5,0,0,13
Harris,Skinner,U.S. Senate,,Lib,Chase Oliver,8,0,1,0,7
Harris,Upper 19th,U.S. Senate,,Lib,Chase Oliver,23,4,1,0,18
Harris,Valley Plains,U.S. Senate,,Lib,Chase Oliver,4,0,0,0,4
Harris,Waverly Hall,U.S. Senate,,Lib,Chase Oliver,33,11,0,0,22
Harris,Whitesville,U.S. Senate,,Lib,Chase Oliver,22,8,2,0,12
Harris,Cataula,Governor,,Rep,Brian Kemp ,1510,716,43,3,748
Harris,Ellerslie,Governor,,Rep,Brian Kemp ,2090,931,105,0,1054
Harris,Goodman,Governor,,Rep,Brian Kemp ,751,377,23,0,351
Harris,Hamilton,Governor,,Rep,Brian Kemp ,1146,656,46,0,444
Harris,Lower 19th,Governor,,Rep,Brian Kemp ,1395,505,64,1,825
Harris,Mulberry Grove,Governor,,Rep,Brian Kemp ,1623,780,53,0,790
Harris,Pine Mountain Valley,Governor,,Rep,Brian Kemp ,656,231,20,0,405
Harris,Skinner,Governor,,Rep,Brian Kemp ,398,64,15,0,319
Harris,Upper 19th,Governor,,Rep,Brian Kemp ,1028,420,56,0,552
Harris,Valley Plains,Governor,,Rep,Brian Kemp ,332,91,6,0,235
Harris,Waverly Hall,Governor,,Rep,Brian Kemp ,1251,528,35,0,688
Harris,Whitesville,Governor,,Rep,Brian Kemp ,744,303,20,0,421
Harris,Cataula,Governor,,Dem,Stacey Abrams,418,237,52,0,129
Harris,Ellerslie,Governor,,Dem,Stacey Abrams,745,436,78,0,231
Harris,Goodman,Governor,,Dem,Stacey Abrams,337,164,23,0,150
Harris,Hamilton,Governor,,Dem,Stacey Abrams,542,352,58,0,132
Harris,Lower 19th,Governor,,Dem,Stacey Abrams,303,170,33,0,100
Harris,Mulberry Grove,Governor,,Dem,Stacey Abrams,348,191,46,0,111
Harris,Pine Mountain Valley,Governor,,Dem,Stacey Abrams,101,56,7,0,38
Harris,Skinner,Governor,,Dem,Stacey Abrams,212,51,20,0,141
Harris,Upper 19th,Governor,,Dem,Stacey Abrams,139,64,15,0,60
Harris,Valley Plains,Governor,,Dem,Stacey Abrams,119,34,10,0,75
Harris,Waverly Hall,Governor,,Dem,Stacey Abrams,536,282,70,0,184
Harris,Whitesville,Governor,,Dem,Stacey Abrams,208,100,25,0,83
Harris,Cataula,Governor,,Lib,Shane Hazel,17,4,0,0,13
Harris,Ellerslie,Governor,,Lib,Shane Hazel,14,6,1,0,7
Harris,Goodman,Governor,,Lib,Shane Hazel,4,1,1,0,2
Harris,Hamilton,Governor,,Lib,Shane Hazel,19,10,0,0,9
Harris,Lower 19th,Governor,,Lib,Shane Hazel,8,0,0,0,8
Harris,Mulberry Grove,Governor,,Lib,Shane Hazel,12,5,0,0,7
Harris,Pine Mountain Valley,Governor,,Lib,Shane Hazel,7,4,1,0,2
Harris,Skinner,Governor,,Lib,Shane Hazel,4,0,0,0,4
Harris,Upper 19th,Governor,,Lib,Shane Hazel,4,1,0,0,3
Harris,Valley Plains,Governor,,Lib,Shane Hazel,1,1,0,0,0
Harris,Waverly Hall,Governor,,Lib,Shane Hazel,13,6,1,0,6
Harris,Whitesville,Governor,,Lib,Shane Hazel,4,3,0,0,1
Harris,Cataula,Lieutenant Governor,,Rep,Burt Jones,1472,692,41,3,736
Harris,Ellerslie,Lieutenant Governor,,Rep,Burt Jones,2030,908,97,0,1025
Harris,Goodman,Lieutenant Governor,,Rep,Burt Jones,709,354,22,0,333
Harris,Hamilton,Lieutenant Governor,,Rep,Burt Jones,1112,632,44,0,436
Harris,Lower 19th,Lieutenant Governor,,Rep,Burt Jones,1351,487,61,1,802
Harris,Mulberry Grove,Lieutenant Governor,,Rep,Burt Jones,1593,769,50,0,774
Harris,Pine Mountain Valley,Lieutenant Governor,,Rep,Burt Jones,644,228,20,0,396
Harris,Skinner,Lieutenant Governor,,Rep,Burt Jones,396,65,15,0,316
Harris,Upper 19th,Lieutenant Governor,,Rep,Burt Jones,1002,408,58,0,536
Harris,Valley Plains,Lieutenant Governor,,Rep,Burt Jones,320,91,4,0,225
Harris,Waverly Hall,Lieutenant Governor,,Rep,Burt Jones,1217,524,32,0,661
Harris,Whitesville,Lieutenant Governor,,Rep,Burt Jones,711,293,19,0,399
Harris,Cataula,Lieutenant Governor,,Dem,Charlie Bailey,428,243,53,0,132
Harris,Ellerslie,Lieutenant Governor,,Dem,Charlie Bailey,772,449,84,0,239
Harris,Goodman,Lieutenant Governor,,Dem,Charlie Bailey,354,179,25,0,150
Harris,Hamilton,Lieutenant Governor,,Dem,Charlie Bailey,535,351,57,0,127
Harris,Lower 19th,Lieutenant Governor,,Dem,Charlie Bailey,311,173,35,0,103
Harris,Mulberry Grove,Lieutenant Governor,,Dem,Charlie Bailey,350,192,46,0,112
Harris,Pine Mountain Valley,Lieutenant Governor,,Dem,Charlie Bailey,101,57,7,0,37
Harris,Skinner,Lieutenant Governor,,Dem,Charlie Bailey,213,50,20,0,143
Harris,Upper 19th,Lieutenant Governor,,Dem,Charlie Bailey,146,71,13,0,62
Harris,Valley Plains,Lieutenant Governor,,Dem,Charlie Bailey,123,35,12,0,76
Harris,Waverly Hall,Lieutenant Governor,,Dem,Charlie Bailey,537,279,71,0,187
Harris,Whitesville,Lieutenant Governor,,Dem,Charlie Bailey,219,106,25,0,88
Harris,Cataula,Lieutenant Governor,,Lib,Ryan Graham,24,10,0,0,14
Harris,Ellerslie,Lieutenant Governor,,Lib,Ryan Graham,36,9,2,0,25
Harris,Goodman,Lieutenant Governor,,Lib,Ryan Graham,18,7,0,0,11
Harris,Hamilton,Lieutenant Governor,,Lib,Ryan Graham,39,23,1,0,15
Harris,Lower 19th,Lieutenant Governor,,Lib,Ryan Graham,31,8,0,0,23
Harris,Mulberry Grove,Lieutenant Governor,,Lib,Ryan Graham,27,7,1,0,19
Harris,Pine Mountain Valley,Lieutenant Governor,,Lib,Ryan Graham,13,6,0,0,7
Harris,Skinner,Lieutenant Governor,,Lib,Ryan Graham,5,0,0,0,5
Harris,Upper 19th,Lieutenant Governor,,Lib,Ryan Graham,17,4,0,0,13
Harris,Valley Plains,Lieutenant Governor,,Lib,Ryan Graham,7,1,0,0,6
Harris,Waverly Hall,Lieutenant Governor,,Lib,Ryan Graham,35,8,2,0,25
Harris,Whitesville,Lieutenant Governor,,Lib,Ryan Graham,15,5,0,0,10
Harris,Cataula,Secretary of State,,Rep,Brad Raffensperger ,1489,706,46,3,734
Harris,Ellerslie,Secretary of State,,Rep,Brad Raffensperger ,2061,927,106,0,1028
Harris,Goodman,Secretary of State,,Rep,Brad Raffensperger ,744,381,23,0,340
Harris,Hamilton,Secretary of State,,Rep,Brad Raffensperger ,1122,647,44,0,431
Harris,Lower 19th,Secretary of State,,Rep,Brad Raffensperger ,1357,493,61,1,802
Harris,Mulberry Grove,Secretary of State,,Rep,Brad Raffensperger ,1580,761,55,0,764
Harris,Pine Mountain Valley,Secretary of State,,Rep,Brad Raffensperger ,626,220,19,0,387
Harris,Skinner,Secretary of State,,Rep,Brad Raffensperger ,393,67,14,0,312
Harris,Upper 19th,Secretary of State,,Rep,Brad Raffensperger ,1002,414,58,0,530
Harris,Valley Plains,Secretary of State,,Rep,Brad Raffensperger ,316,91,4,0,221
Harris,Waverly Hall,Secretary of State,,Rep,Brad Raffensperger ,1205,517,34,0,654
Harris,Whitesville,Secretary of State,,Rep,Brad Raffensperger ,734,303,19,0,412
Harris,Cataula,Secretary of State,,Dem,Bee Nguyen,378,213,45,0,120
Harris,Ellerslie,Secretary of State,,Dem,Bee Nguyen,695,412,71,0,212
Harris,Goodman,Secretary of State,,Dem,Bee Nguyen,297,143,23,0,131
Harris,Hamilton,Secretary of State,,Dem,Bee Nguyen,499,326,57,0,116
Harris,Lower 19th,Secretary of State,,Dem,Bee Nguyen,279,150,33,0,96
Harris,Mulberry Grove,Secretary of State,,Dem,Bee Nguyen,327,178,42,0,107
Harris,Pine Mountain Valley,Secretary of State,,Dem,Bee Nguyen,91,50,6,0,35
Harris,Skinner,Secretary of State,,Dem,Bee Nguyen,198,46,20,0,132
Harris,Upper 19th,Secretary of State,,Dem,Bee Nguyen,124,58,12,0,54
Harris,Valley Plains,Secretary of State,,Dem,Bee Nguyen,117,31,10,0,76
Harris,Waverly Hall,Secretary of State,,Dem,Bee Nguyen,512,265,69,0,178
Harris,Whitesville,Secretary of State,,Dem,Bee Nguyen,175,80,25,0,70
Harris,Cataula,Secretary of State,,Lib,Ted Metz,47,22,0,0,25
Harris,Ellerslie,Secretary of State,,Lib,Ted Metz,73,27,6,0,40
Harris,Goodman,Secretary of State,,Lib,Ted Metz,37,14,1,0,22
Harris,Hamilton,Secretary of State,,Lib,Ted Metz,55,27,0,0,28
Harris,Lower 19th,Secretary of State,,Lib,Ted Metz,55,23,2,0,30
Harris,Mulberry Grove,Secretary of State,,Lib,Ted Metz,56,25,1,0,30
Harris,Pine Mountain Valley,Secretary of State,,Lib,Ted Metz,30,12,2,0,16
Harris,Skinner,Secretary of State,,Lib,Ted Metz,15,2,0,0,13
Harris,Upper 19th,Secretary of State,,Lib,Ted Metz,34,9,1,0,24
Harris,Valley Plains,Secretary of State,,Lib,Ted Metz,13,2,2,0,9
Harris,Waverly Hall,Secretary of State,,Lib,Ted Metz,61,25,2,0,34
Harris,Whitesville,Secretary of State,,Lib,Ted Metz,34,19,1,0,14
