county,precinct,office,district,party,candidate,votes,advance_voting_votes,absentee_by_mail_votes,provisional_votes,election_day_votes
White,Blue Creek,U.S. Senate,,Rep,Herschel Walker,1189,631,52,0,506
White,Blue Ridge,U.S. Senate,,Rep,Herschel Walker,537,284,20,0,233
White,Robertstown-Helen,U.S. Senate,,Rep,Herschel Walker,444,213,15,0,216
White,Mossy Creek,U.S. Senate,,Rep,Herschel Walker,1668,821,56,1,790
White,Mt Yonah,U.S. Senate,,Rep,Herschel Walker,2106,1298,93,1,714
White,Nacoochee,U.S. Senate,,Rep,Herschel Walker,722,425,37,0,260
White,Shoal Creek,U.S. Senate,,Rep,Herschel Walker,1203,579,35,0,589
White,Tesnatee,U.S. Senate,,Rep,Herschel Walker,616,360,24,0,232
White,Town Creek,U.S. Senate,,Rep,Herschel Walker,810,398,29,0,383
White,White Creek,U.S. Senate,,Rep,Herschel Walker,954,470,47,0,437
White,Blue Creek,U.S. Senate,,Dem,Raphael Warnock ,322,200,36,0,86
White,Blue Ridge,U.S. Senate,,Dem,Raphael Warnock ,97,56,6,0,35
White,Robertstown-Helen,U.S. Senate,,Dem,Raphael Warnock ,140,86,8,0,46
White,Mossy Creek,U.S. Senate,,Dem,Raphael Warnock ,213,117,13,0,83
White,Mt Yonah,U.S. Senate,,Dem,Raphael Warnock ,438,296,37,0,105
White,Nacoochee,U.S. Senate,,Dem,Raphael Warnock ,299,162,48,0,89
White,Shoal Creek,U.S. Senate,,Dem,Raphael Warnock ,168,96,26,0,46
White,Tesnatee,U.S. Senate,,Dem,Raphael Warnock ,124,79,13,0,32
White,Town Creek,U.S. Senate,,Dem,Raphael Warnock ,173,101,27,0,45
White,White Creek,U.S. Senate,,Dem,Raphael Warnock ,89,55,11,0,23
White,Blue Creek,U.S. Senate,,Lib,Chase Oliver,41,16,4,0,21
White,Blue Ridge,U.S. Senate,,Lib,Chase Oliver,11,1,1,0,9
White,Robertstown-Helen,U.S. Senate,,Lib,Chase Oliver,21,9,0,0,12
White,Mossy Creek,U.S. Senate,,Lib,Chase Oliver,56,26,2,0,28
White,Mt Yonah,U.S. Senate,,Lib,Chase Oliver,61,34,6,0,21
White,Nacoochee,U.S. Senate,,Lib,Chase Oliver,28,14,3,0,11
White,Shoal Creek,U.S. Senate,,Lib,Chase Oliver,37,19,2,0,16
White,Tesnatee,U.S. Senate,,Lib,Chase Oliver,26,9,5,0,12
White,Town Creek,U.S. Senate,,Lib,Chase Oliver,36,12,0,0,24
White,White Creek,U.S. Senate,,Lib,Chase Oliver,31,8,0,0,23
White,Blue Creek,Governor,,Rep,Brian Kemp ,1292,677,66,0,549
White,Blue Ridge,Governor,,Rep,Brian Kemp ,574,297,23,0,254
White,Robertstown-Helen,Governor,,Rep,Brian Kemp ,490,229,18,0,243
White,Mossy Creek,Governor,,Rep,Brian Kemp ,1755,863,60,1,831
White,Mt Yonah,Governor,,Rep,Brian Kemp ,2266,1412,106,1,747
White,Nacoochee,Governor,,Rep,Brian Kemp ,792,463,46,0,283
White,Shoal Creek,Governor,,Rep,Brian Kemp ,1274,623,42,0,609
White,Tesnatee,Governor,,Rep,Brian Kemp ,677,391,35,0,251
White,Town Creek,Governor,,Rep,Brian Kemp ,871,419,35,0,417
White,White Creek,Governor,,Rep,Brian Kemp ,1008,496,49,0,463
White,Blue Creek,Governor,,Dem,Stacey Abrams,258,168,27,0,63
White,Blue Ridge,Governor,,Dem,Stacey Abrams,72,44,4,0,24
White,Robertstown-Helen,Governor,,Dem,Stacey Abrams,117,77,7,0,33
White,Mossy Creek,Governor,,Dem,Stacey Abrams,162,92,11,0,59
White,Mt Yonah,Governor,,Dem,Stacey Abrams,334,226,31,0,77
White,Nacoochee,Governor,,Dem,Stacey Abrams,253,139,42,0,72
White,Shoal Creek,Governor,,Dem,Stacey Abrams,124,73,20,0,31
White,Tesnatee,Governor,,Dem,Stacey Abrams,98,60,10,0,28
White,Town Creek,Governor,,Dem,Stacey Abrams,134,88,20,0,26
White,White Creek,Governor,,Dem,Stacey Abrams,66,45,8,0,13
White,Blue Creek,Governor,,Lib,Shane Hazel,12,6,0,0,6
White,Blue Ridge,Governor,,Lib,Shane Hazel,3,2,0,0,1
White,Robertstown-Helen,Governor,,Lib,Shane Hazel,5,4,0,0,1
White,Mossy Creek,Governor,,Lib,Shane Hazel,25,15,0,0,10
White,Mt Yonah,Governor,,Lib,Shane Hazel,23,6,3,0,14
White,Nacoochee,Governor,,Lib,Shane Hazel,7,3,0,0,4
White,Shoal Creek,Governor,,Lib,Shane Hazel,11,3,0,0,8
White,Tesnatee,Governor,,Lib,Shane Hazel,5,4,0,0,1
White,Town Creek,Governor,,Lib,Shane Hazel,14,5,1,0,8
White,White Creek,Governor,,Lib,Shane Hazel,8,0,2,0,6
White,Blue Creek,Lieutenant Governor,,Rep,Burt Jones,1225,647,58,0,520
White,Blue Ridge,Lieutenant Governor,,Rep,Burt Jones,547,286,23,0,238
White,Robertstown-Helen,Lieutenant Governor,,Rep,Burt Jones,461,214,17,0,230
White,Mossy Creek,Lieutenant Governor,,Rep,Burt Jones,1720,850,59,1,810
White,Mt Yonah,Lieutenant Governor,,Rep,Burt Jones,2181,1354,98,0,729
White,Nacoochee,Lieutenant Governor,,Rep,Burt Jones,755,441,43,0,271
White,Shoal Creek,Lieutenant Governor,,Rep,Burt Jones,1233,603,36,0,594
White,Tesnatee,Lieutenant Governor,,Rep,Burt Jones,647,379,31,0,237
White,Town Creek,Lieutenant Governor,,Rep,Burt Jones,835,404,29,0,402
White,White Creek,Lieutenant Governor,,Rep,Burt Jones,983,484,49,0,450
White,Blue Creek,Lieutenant Governor,,Dem,Charlie Bailey,298,187,33,0,78
White,Blue Ridge,Lieutenant Governor,,Dem,Charlie Bailey,87,48,4,0,35
White,Robertstown-Helen,Lieutenant Governor,,Dem,Charlie Bailey,133,86,8,0,39
White,Mossy Creek,Lieutenant Governor,,Dem,Charlie Bailey,176,99,11,0,66
White,Mt Yonah,Lieutenant Governor,,Dem,Charlie Bailey,379,259,37,1,82
White,Nacoochee,Lieutenant Governor,,Dem,Charlie Bailey,277,151,45,0,81
White,Shoal Creek,Lieutenant Governor,,Dem,Charlie Bailey,137,78,24,0,35
White,Tesnatee,Lieutenant Governor,,Dem,Charlie Bailey,115,68,13,0,34
White,Town Creek,Lieutenant Governor,,Dem,Charlie Bailey,151,95,26,0,30
White,White Creek,Lieutenant Governor,,Dem,Charlie Bailey,76,50,10,0,16
White,Blue Creek,Lieutenant Governor,,Lib,Ryan Graham,29,13,1,0,15
White,Blue Ridge,Lieutenant Governor,,Lib,Ryan Graham,11,7,0,0,4
White,Robertstown-Helen,Lieutenant Governor,,Lib,Ryan Graham,10,6,0,0,4
White,Mossy Creek,Lieutenant Governor,,Lib,Ryan Graham,44,18,0,0,26
White,Mt Yonah,Lieutenant Governor,,Lib,Ryan Graham,53,24,4,0,25
White,Nacoochee,Lieutenant Governor,,Lib,Ryan Graham,16,10,0,0,6
White,Shoal Creek,Lieutenant Governor,,Lib,Ryan Graham,36,15,2,0,19
White,Tesnatee,Lieutenant Governor,,Lib,Ryan Graham,11,6,1,0,4
White,Town Creek,Lieutenant Governor,,Lib,Ryan Graham,30,11,1,0,18
White,White Creek,Lieutenant Governor,,Lib,Ryan Graham,19,3,0,0,16
White,Blue Creek,Secretary of State,,Rep,Brad Raffensperger ,1213,648,65,0,500
White,Blue Ridge,Secretary of State,,Rep,Brad Raffensperger ,551,288,23,0,240
White,Robertstown-Helen,Secretary of State,,Rep,Brad Raffensperger ,474,225,19,0,230
White,Mossy Creek,Secretary of State,,Rep,Brad Raffensperger ,1669,817,55,1,796
White,Mt Yonah,Secretary of State,,Rep,Brad Raffensperger ,2150,1340,105,1,704
White,Nacoochee,Secretary of State,,Rep,Brad Raffensperger ,768,449,49,0,270
White,Shoal Creek,Secretary of State,,Rep,Brad Raffensperger ,1210,604,41,0,565
White,Tesnatee,Secretary of State,,Rep,Brad Raffensperger ,634,362,32,0,240
White,Town Creek,Secretary of State,,Rep,Brad Raffensperger ,818,394,32,0,392
White,White Creek,Secretary of State,,Rep,Brad Raffensperger ,947,462,54,0,431
White,Blue Creek,Secretary of State,,Dem,Bee Nguyen,255,159,26,0,70
White,Blue Ridge,Secretary of State,,Dem,Bee Nguyen,69,42,3,0,24
White,Robertstown-Helen,Secretary of State,,Dem,Bee Nguyen,108,69,6,0,33
White,Mossy Creek,Secretary of State,,Dem,Bee Nguyen,159,91,14,0,54
White,Mt Yonah,Secretary of State,,Dem,Bee Nguyen,325,215,31,0,79
White,Nacoochee,Secretary of State,,Dem,Bee Nguyen,235,130,38,0,67
White,Shoal Creek,Secretary of State,,Dem,Bee Nguyen,129,66,22,0,41
White,Tesnatee,Secretary of State,,Dem,Bee Nguyen,96,59,11,0,26
White,Town Creek,Secretary of State,,Dem,Bee Nguyen,135,88,22,0,25
White,White Creek,Secretary of State,,Dem,Bee Nguyen,78,51,5,0,22
White,Blue Creek,Secretary of State,,Lib,Ted Metz,74,36,1,0,37
White,Blue Ridge,Secretary of State,,Lib,Ted Metz,25,12,1,0,12
White,Robertstown-Helen,Secretary of State,,Lib,Ted Metz,22,14,0,0,8
White,Mossy Creek,Secretary of State,,Lib,Ted Metz,92,44,2,0,46
White,Mt Yonah,Secretary of State,,Lib,Ted Metz,119,69,3,0,47
White,Nacoochee,Secretary of State,,Lib,Ted Metz,44,21,0,0,23
White,Shoal Creek,Secretary of State,,Lib,Ted Metz,58,20,0,0,38
White,Tesnatee,Secretary of State,,Lib,Ted Metz,34,22,2,0,10
White,Town Creek,Secretary of State,,Lib,Ted Metz,57,25,1,0,31
White,White Creek,Secretary of State,,Lib,Ted Metz,49,21,0,0,28
White,Blue Creek,Attorney General,,Rep,Chris Carr ,1229,646,60,0,523
White,Blue Ridge,Attorney General,,Rep,Chris Carr ,549,287,22,0,240
White,Robertstown-Helen,Attorney General,,Rep,Chris Carr ,465,218,17,0,230
White,Mossy Creek,Attorney General,,Rep,Chris Carr ,1714,847,58,1,808
White,Mt Yonah,Attorney General,,Rep,Chris Carr ,2189,1359,102,1,727
White,Nacoochee,Attorney General,,Rep,Chris Carr ,769,449,44,0,276
White,Shoal Creek,Attorney General,,Rep,Chris Carr ,1240,609,39,0,592
White,Tesnatee,Attorney General,,Rep,Chris Carr ,648,379,31,0,238
White,Town Creek,Attorney General,,Rep,Chris Carr ,840,416,26,0,398
White,White Creek,Attorney General,,Rep,Chris Carr ,978,480,52,0,446
White,Blue Creek,Attorney General,,Dem,"Jennifer """"Jen"""" Jordan",297,187,32,0,78
White,Blue Ridge,Attorney General,,Dem,"Jennifer """"Jen"""" Jordan",87,53,5,0,29
White,Robertstown-Helen,Attorney General,,Dem,"Jennifer """"Jen"""" Jordan",133,85,7,0,41
White,Mossy Creek,Attorney General,,Dem,"Jennifer """"Jen"""" Jordan",184,103,12,0,69
White,Mt Yonah,Attorney General,,Dem,"Jennifer """"Jen"""" Jordan",383,258,37,0,88
White,Nacoochee,Attorney General,,Dem,"Jennifer """"Jen"""" Jordan",262,146,43,0,73
White,Shoal Creek,Attorney General,,Dem,"Jennifer """"Jen"""" Jordan",145,80,23,0,42
White,Tesnatee,Attorney General,,Dem,"Jennifer """"Jen"""" Jordan",111,65,13,0,33
White,Town Creek,Attorney General,,Dem,"Jennifer """"Jen"""" Jordan",150,90,28,0,32
White,White Creek,Attorney General,,Dem,"Jennifer """"Jen"""" Jordan",84,53,6,0,25
White,Blue Creek,Attorney General,,Lib,Martin Cowen,26,13,1,0,12
White,Blue Ridge,Attorney General,,Lib,Martin Cowen,11,4,0,0,7
White,Robertstown-Helen,Attorney General,,Lib,Martin Cowen,6,4,1,0,1
White,Mossy Creek,Attorney General,,Lib,Martin Cowen,35,14,0,0,21
White,Mt Yonah,Attorney General,,Lib,Martin Cowen,37,17,1,0,19
White,Nacoochee,Attorney General,,Lib,Martin Cowen,17,6,1,0,10
White,Shoal Creek,Attorney General,,Lib,Martin Cowen,21,9,0,0,12
White,Tesnatee,Attorney General,,Lib,Martin Cowen,9,5,1,0,3
White,Town Creek,Attorney General,,Lib,Martin Cowen,22,5,0,0,17
White,White Creek,Attorney General,,Lib,Martin Cowen,18,7,0,0,11
White,Blue Creek,Commissioner of Agriculture,,Rep,Tyler Harper,1245,654,64,0,527
White,Blue Ridge,Commissioner of Agriculture,,Rep,Tyler Harper,556,289,23,0,244
