county,precinct,office,district,party,candidate,votes,advance_voting_votes,absentee_by_mail_votes,provisional_votes,election_day_votes
Coweta,Senoia,U.S. Senate,,Rep,Herschel Junior Walker,2990,1489,93,0,1408
Coweta,Moreland,U.S. Senate,,Rep,Herschel Junior Walker,1513,557,56,1,899
Coweta,Pine Road,U.S. Senate,,Rep,Herschel Junior Walker,1172,434,43,0,695
Coweta,Dresden,U.S. Senate,,Rep,Herschel Junior Walker,432,78,1,0,353
Coweta,Newnan,U.S. Senate,,Rep,Herschel Junior Walker,625,292,31,0,302
Coweta,Sharpsburg,U.S. Senate,,Rep,Herschel Junior Walker,2291,1343,54,0,894
Coweta,Fischer Road,U.S. Senate,,Rep,Herschel Junior Walker,1964,1108,75,0,781
Coweta,Grantville,U.S. Senate,,Rep,Herschel Junior Walker,888,221,17,0,650
Coweta,Haralson,U.S. Senate,,Rep,Herschel Junior Walker,1219,394,21,0,804
Coweta,Welcome,U.S. Senate,,Rep,Herschel Junior Walker,1456,426,46,1,983
Coweta,Panther Creek,U.S. Senate,,Rep,Herschel Junior Walker,1199,389,40,1,769
Coweta,Raymond,U.S. Senate,,Rep,Herschel Junior Walker,1303,576,55,0,672
Coweta,Turin,U.S. Senate,,Rep,Herschel Junior Walker,2559,1327,61,1,1170
Coweta,Smokey Road,U.S. Senate,,Rep,Herschel Junior Walker,659,266,26,0,367
Coweta,Central,U.S. Senate,,Rep,Herschel Junior Walker,597,337,29,0,231
Coweta,Newnan Centre,U.S. Senate,,Rep,Herschel Junior Walker,6271,3973,299,0,1999
Coweta,Greentop,U.S. Senate,,Rep,Herschel Junior Walker,955,383,59,0,513
Coweta,Expo Center,U.S. Senate,,Rep,Herschel Junior Walker,852,380,38,0,434
Coweta,White Oak,U.S. Senate,,Rep,Herschel Junior Walker,1836,1141,50,0,645
Coweta,Madras,U.S. Senate,,Rep,Herschel Junior Walker,4594,2571,211,2,1810
Coweta,Cannongate,U.S. Senate,,Rep,Herschel Junior Walker,1756,871,41,1,843
Coweta,Westside,U.S. Senate,,Rep,Herschel Junior Walker,124,49,9,0,66
Coweta,Northside,U.S. Senate,,Rep,Herschel Junior Walker,930,366,47,0,517
