county,precinct,office,district,party,candidate,votes,absentee_by_mail_votes,election_day_votes,provisional_votes,advance_voting_votes
Hart,Hartwell,U.S. Senate,,Rep,Herschel Walker,2488,83,855,0,1550
Hart,Goldmine,U.S. Senate,,Rep,Herschel Walker,868,20,540,0,308
Hart,Cokesbury,U.S. Senate,,Rep,Herschel Walker,358,12,191,1,154
Hart,Reed Creek,U.S. Senate,,Rep,Herschel Walker,1691,64,728,0,899
Hart,Bowersville,U.S. Senate,,Rep,Herschel Walker,670,13,444,0,213
Hart,Shoal Creek,U.S. Senate,,Rep,Herschel Walker,848,18,487,0,343
Hart,Bio,U.S. Senate,,Rep,Herschel Walker,584,14,353,0,217
Hart,Hartwell,U.S. Senate,,(Dem,Raphael Warnock ,999,79,281,0,639
Hart,Goldmine,U.S. Senate,,(Dem,Raphael Warnock ,170,11,84,0,75
Hart,Cokesbury,U.S. Senate,,(Dem,Raphael Warnock ,230,19,102,0,109
Hart,Reed Creek,U.S. Senate,,(Dem,Raphael Warnock ,374,38,136,0,200
Hart,Bowersville,U.S. Senate,,(Dem,Raphael Warnock ,129,5,74,0,50
Hart,Shoal Creek,U.S. Senate,,(Dem,Raphael Warnock ,183,12,89,0,82
Hart,Bio,U.S. Senate,,(Dem,Raphael Warnock ,186,9,63,0,114
