county,precinct,office,district,party,candidate,votes,absentee_by_mail_votes,election_day_votes,provisional_votes,advance_voting_votes
Thomas,Barwick,U.S. Senate,,Rep,Herschel Walker,288,5,164,0,119
Thomas,Boston,U.S. Senate,,Rep,Herschel Walker,426,5,204,0,217
Thomas,Central,U.S. Senate,,Rep,Herschel Walker,1256,39,473,0,744
Thomas,Coolidge,U.S. Senate,,Rep,Herschel Walker,387,5,265,0,117
Thomas,Douglass,U.S. Senate,,Rep,Herschel Walker,143,4,41,0,98
Thomas,Little Ochlocknee Baptist,U.S. Senate,,Rep,Herschel Walker,529,8,284,0,237
Thomas,Fire Station #2,U.S. Senate,,Rep,Herschel Walker,647,23,264,0,360
Thomas,Gatlin Creek,U.S. Senate,,Rep,Herschel Walker,834,18,367,1,448
Thomas,Harper,U.S. Senate,,Rep,Herschel Walker,225,12,81,0,132
Thomas,Jerger,U.S. Senate,,Rep,Herschel Walker,660,27,188,0,445
Thomas,Meigs,U.S. Senate,,Rep,Herschel Walker,238,3,140,0,95
Thomas,Merrillville,U.S. Senate,,Rep,Herschel Walker,274,5,109,0,160
Thomas,Metcalfe,U.S. Senate,,Rep,Herschel Walker,124,2,78,0,44
Thomas,New Covenant,U.S. Senate,,Rep,Herschel Walker,863,19,353,1,490
Thomas,Ochlocknee,U.S. Senate,,Rep,Herschel Walker,487,3,288,0,196
Thomas,Pavo,U.S. Senate,,Rep,Herschel Walker,191,6,95,0,90
Thomas,Patten,U.S. Senate,,Rep,Herschel Walker,318,4,227,0,87
Thomas,Remington Esc,U.S. Senate,,Rep,Herschel Walker,666,30,231,0,405
Thomas,Resource Center,U.S. Senate,,Rep,Herschel Walker,53,1,21,0,31
Thomas,Scott,U.S. Senate,,Rep,Herschel Walker,823,30,277,0,516
Thomas,Barwick,U.S. Senate,,(Dem,Raphael Warnock ,68,4,41,0,23
Thomas,Boston,U.S. Senate,,(Dem,Raphael Warnock ,362,31,157,1,173
Thomas,Central,U.S. Senate,,(Dem,Raphael Warnock ,641,43,179,0,419
Thomas,Coolidge,U.S. Senate,,(Dem,Raphael Warnock ,102,11,60,0,31
Thomas,Douglass,U.S. Senate,,(Dem,Raphael Warnock ,787,38,309,0,440
Thomas,Little Ochlocknee Baptist,U.S. Senate,,(Dem,Raphael Warnock ,125,5,32,0,88
Thomas,Fire Station #2,U.S. Senate,,(Dem,Raphael Warnock ,214,17,51,0,146
Thomas,Gatlin Creek,U.S. Senate,,(Dem,Raphael Warnock ,270,23,85,0,162
Thomas,Harper,U.S. Senate,,(Dem,Raphael Warnock ,698,44,220,0,434
Thomas,Jerger,U.S. Senate,,(Dem,Raphael Warnock ,406,34,106,0,266
Thomas,Meigs,U.S. Senate,,(Dem,Raphael Warnock ,159,2,118,0,39
Thomas,Merrillville,U.S. Senate,,(Dem,Raphael Warnock ,111,6,31,0,74
Thomas,Metcalfe,U.S. Senate,,(Dem,Raphael Warnock ,46,2,24,0,20
Thomas,New Covenant,U.S. Senate,,(Dem,Raphael Warnock ,269,16,68,1,184
Thomas,Ochlocknee,U.S. Senate,,(Dem,Raphael Warnock ,103,2,57,0,44
Thomas,Pavo,U.S. Senate,,(Dem,Raphael Warnock ,46,10,14,0,22
Thomas,Patten,U.S. Senate,,(Dem,Raphael Warnock ,50,0,27,0,23
Thomas,Remington Esc,U.S. Senate,,(Dem,Raphael Warnock ,450,25,118,0,307
Thomas,Resource Center,U.S. Senate,,(Dem,Raphael Warnock ,574,46,176,0,352
Thomas,Scott,U.S. Senate,,(Dem,Raphael Warnock ,555,36,149,0,370
