county,precinct,office,district,party,candidate,votes,absentee_by_mail_votes,election_day_votes,provisional_votes,advance_voting_votes
Jenkins,Primary School,U.S. Senate,,Rep,Herschel Walker,193,13,83,0,97
Jenkins,Court House,U.S. Senate,,Rep,Herschel Walker,192,13,61,0,118
Jenkins,Perkins,U.S. Senate,,Rep,Herschel Walker,412,10,194,0,208
Jenkins,Senior Citizens Center,U.S. Senate,,Rep,Herschel Walker,481,17,220,0,244
Jenkins,Four Points,U.S. Senate,,Rep,Herschel Walker,369,4,267,0,98
Jenkins,Primary School,U.S. Senate,,(Dem,Raphael Warnock ,284,7,106,0,171
Jenkins,Court House,U.S. Senate,,(Dem,Raphael Warnock ,217,14,89,0,114
Jenkins,Perkins,U.S. Senate,,(Dem,Raphael Warnock ,126,8,36,0,82
Jenkins,Senior Citizens Center,U.S. Senate,,(Dem,Raphael Warnock ,89,5,21,0,63
Jenkins,Four Points,U.S. Senate,,(Dem,Raphael Warnock ,158,8,75,0,75
