county,precinct,office,district,party,candidate,votes,advance_voting_votes,absentee_by_mail_votes,provisional_votes,election_day_votes
Bacon,Douglas,U.S. Senate,,Rep,Herschel Walker,3204,2301,74,0,829
Bacon,Douglas,U.S. Senate,,Dem,Raphael Warnock ,458,283,41,0,134
Bacon,Douglas,U.S. Senate,,L,Chase Oliver,48,25,6,0,17
Bacon,Douglas,Governor,,Rep,Brian Kemp ,3312,2364,85,0,863
Bacon,Douglas,Governor,,Dem,Stacey Abrams,393,246,32,0,115
Bacon,Douglas,Governor,,L,Shane Hazel,16,8,3,0,5
Bacon,Douglas,Lieutenant Governor,,Rep,Burt Jones,3228,2313,81,0,834
Bacon,Douglas,Lieutenant Governor,,Dem,Charlie Bailey,390,239,35,0,116
Bacon,Douglas,Lieutenant Governor,,L,Ryan Graham,49,33,4,0,12
Bacon,Douglas,Secretary of State,,Rep,Brad Raffensperger ,3176,2279,82,0,815
Bacon,Douglas,Secretary of State,,Dem,Bee Nguyen,357,220,28,0,109
Bacon,Douglas,Secretary of State,,L,Ted Metz,107,69,9,0,29
Bacon,Douglas,Attorney General,,Rep,Chris Carr ,3236,2317,82,0,837
Bacon,Douglas,Attorney General,,Dem,"Jennifer """"Jen"""" Jordan",404,248,35,0,121
Bacon,Douglas,Attorney General,,L,Martin Cowen,34,19,3,0,12
Bacon,Douglas,Commissioner of Agriculture,,Rep,Tyler Harper,3329,2383,88,0,858
Bacon,Douglas,Commissioner of Agriculture,,Dem,Nakita Hemingway,345,208,29,0,108
Bacon,Douglas,Commissioner of Agriculture,,L,David Raudabaugh,22,14,2,0,6
Bacon,Douglas,Commissioner of Insurance,,Rep,John King ,3263,2327,85,0,851
Bacon,Douglas,Commissioner of Insurance,,Dem,Janice Laws Robinson,385,238,35,0,112
Bacon,Douglas,State School Superintendent,,Rep,Richard Woods ,3269,2337,86,0,846
Bacon,Douglas,State School Superintendent,,Dem,Alisha Thomas Searcy,386,232,34,0,120
Bacon,Douglas,Commissioner of Labor,,Rep,Bruce Thompson,3232,2306,84,0,842
Bacon,Douglas,Commissioner of Labor,,Dem,"William """"Will"""" Boddie, Jr",378,235,32,0,111
Bacon,Douglas,Commissioner of Labor,,L,Emily Anderson,46,29,3,0,14
Bacon,Douglas,U.S. House,,Rep,"Earl L. """"Buddy"""" Carter ",3303,2363,83,0,857
Bacon,Douglas,U.S. House,,Dem,Wade Herring,400,247,37,0,116
Bacon,Douglas,State Senate,,Rep,Blake Tillery ,3273,2341,84,0,848
Bacon,Douglas,State Senate,,Dem,"Michael """"Buckle"""" Moore",388,235,34,0,119
Bacon,Douglas,State House,,Rep,Steven Meeks ,3417,2428,88,0,901
Bacon,Douglas,District Attorney,,Rep,Marilyn Bennett,3418,2430,88,0,900
Bacon,Douglas,County Solicitor,,Rep,Jennifer Carver ,3367,2388,87,0,892
Bacon,Douglas,County Commission, Chair (Special),Rep,Shane Taylor,3397,2411,88,0,898
Bacon,Douglas,County Commission,3,Rep,Lonann L. Sweat ,694,490,13,0,191
Bacon,Douglas,County Commission,4,Rep,Corey A. Tyre,771,567,12,0,192
Bacon,Douglas,County Commission,6,Rep,Sammy Boatright,861,630,13,0,218
Bacon,Douglas,Altamaha Soil and Water District Supervisor,,,"Andrew """"Andy"""" Douglas",3158,2234,80,0,844
Bacon,Douglas,Constitutional Amendment #1,,,Yes,2978,2116,83,0,779
Bacon,Douglas,Constitutional Amendment #1,,,No,486,326,26,0,134
Bacon,Douglas,Constitutional Amendment #2,,,Yes,3125,2182,100,0,843
Bacon,Douglas,Constitutional Amendment #2,,,No,383,286,11,0,86
Bacon,Douglas,Statewide Referendum A,,,Yes,2279,1569,62,0,648
Bacon,Douglas,Statewide Referendum A,,,No,1193,883,45,0,265
Bacon,Douglas,Statewide Referendum B,,,Yes,2652,1844,80,0,728
Bacon,Douglas,Statewide Referendum B,,,No,806,599,26,0,181
