county,precinct,office,district,party,candidate,votes,advance_voting_votes,absentee_by_mail_votes,provisional_votes,election_day_votes
Clarke,1A,U.S. Senate,,Rep,Herschel Junior Walker,571,285,37,0,249
Clarke,1B,U.S. Senate,,Rep,Herschel Junior Walker,630,380,52,0,198
Clarke,1C,U.S. Senate,,Rep,Herschel Junior Walker,419,201,31,0,187
Clarke,1D,U.S. Senate,,Rep,Herschel Junior Walker,665,329,66,0,270
Clarke,2A,U.S. Senate,,Rep,Herschel Junior Walker,296,108,30,1,157
Clarke,2B,U.S. Senate,,Rep,Herschel Junior Walker,163,56,16,0,91
Clarke,3A,U.S. Senate,,Rep,Herschel Junior Walker,87,39,7,0,41
Clarke,3B,U.S. Senate,,Rep,Herschel Junior Walker,236,123,18,0,95
Clarke,4A,U.S. Senate,,Rep,Herschel Junior Walker,176,91,13,2,70
Clarke,4B,U.S. Senate,,Rep,Herschel Junior Walker,475,244,22,0,209
Clarke,5A,U.S. Senate,,Rep,Herschel Junior Walker,507,257,48,0,202
Clarke,5B,U.S. Senate,,Rep,Herschel Junior Walker,482,247,31,0,204
Clarke,5C,U.S. Senate,,Rep,Herschel Junior Walker,116,37,10,0,69
Clarke,5D,U.S. Senate,,Rep,Herschel Junior Walker,333,151,18,1,163
Clarke,6A,U.S. Senate,,Rep,Herschel Junior Walker,935,561,48,0,326
Clarke,6B,U.S. Senate,,Rep,Herschel Junior Walker,747,421,61,0,265
Clarke,6C,U.S. Senate,,Rep,Herschel Junior Walker,763,378,50,1,334
Clarke,6D,U.S. Senate,,Rep,Herschel Junior Walker,215,80,19,0,116
Clarke,7A,U.S. Senate,,Rep,Herschel Junior Walker,619,319,42,0,258
Clarke,7B,U.S. Senate,,Rep,Herschel Junior Walker,608,370,63,0,175
Clarke,7C,U.S. Senate,,Rep,Herschel Junior Walker,556,292,36,0,228
Clarke,8A,U.S. Senate,,Rep,Herschel Junior Walker,434,237,40,0,157
Clarke,8B,U.S. Senate,,Rep,Herschel Junior Walker,320,134,40,0,146
Clarke,8C,U.S. Senate,,Rep,Herschel Junior Walker,457,174,34,0,249
Clarke,1A,U.S. Senate,,Dem,Raphael Warnock ,1024,592,74,0,358
Clarke,1B,U.S. Senate,,Dem,Raphael Warnock ,1421,904,152,0,365
Clarke,1C,U.S. Senate,,Dem,Raphael Warnock ,1101,622,142,0,337
Clarke,1D,U.S. Senate,,Dem,Raphael Warnock ,1283,771,114,0,398
Clarke,2A,U.S. Senate,,Dem,Raphael Warnock ,1393,665,166,1,561
Clarke,2B,U.S. Senate,,Dem,Raphael Warnock ,1732,981,184,0,567
Clarke,3A,U.S. Senate,,Dem,Raphael Warnock ,955,513,102,4,336
Clarke,3B,U.S. Senate,,Dem,Raphael Warnock ,1219,712,117,2,388
Clarke,4A,U.S. Senate,,Dem,Raphael Warnock ,632,360,49,0,223
Clarke,4B,U.S. Senate,,Dem,Raphael Warnock ,1320,745,106,1,468
Clarke,5A,U.S. Senate,,Dem,Raphael Warnock ,1423,867,110,0,446
Clarke,5B,U.S. Senate,,Dem,Raphael Warnock ,1269,696,136,0,437
Clarke,5C,U.S. Senate,,Dem,Raphael Warnock ,1254,738,67,0,449
Clarke,5D,U.S. Senate,,Dem,Raphael Warnock ,1130,532,84,2,512
Clarke,6A,U.S. Senate,,Dem,Raphael Warnock ,1277,774,142,4,357
Clarke,6B,U.S. Senate,,Dem,Raphael Warnock ,1495,882,186,3,424
Clarke,6C,U.S. Senate,,Dem,Raphael Warnock ,1155,669,113,0,373
Clarke,6D,U.S. Senate,,Dem,Raphael Warnock ,804,426,74,1,303
Clarke,7A,U.S. Senate,,Dem,Raphael Warnock ,1098,606,116,0,376
Clarke,7B,U.S. Senate,,Dem,Raphael Warnock ,1110,672,124,0,314
Clarke,7C,U.S. Senate,,Dem,Raphael Warnock ,963,540,94,1,328
Clarke,8A,U.S. Senate,,Dem,Raphael Warnock ,1234,731,129,0,374
Clarke,8B,U.S. Senate,,Dem,Raphael Warnock ,897,487,96,1,313
Clarke,8C,U.S. Senate,,Dem,Raphael Warnock ,1377,743,129,0,505
Clarke,1A,U.S. Senate,,Lib,Chase Oliver,32,15,0,0,17
Clarke,1B,U.S. Senate,,Lib,Chase Oliver,40,16,1,0,23
Clarke,1C,U.S. Senate,,Lib,Chase Oliver,34,8,0,0,26
Clarke,1D,U.S. Senate,,Lib,Chase Oliver,52,13,6,0,33
Clarke,2A,U.S. Senate,,Lib,Chase Oliver,27,8,2,0,17
Clarke,2B,U.S. Senate,,Lib,Chase Oliver,28,9,0,0,19
Clarke,3A,U.S. Senate,,Lib,Chase Oliver,15,6,2,1,6
Clarke,3B,U.S. Senate,,Lib,Chase Oliver,22,5,2,0,15
Clarke,4A,U.S. Senate,,Lib,Chase Oliver,26,12,2,0,12
Clarke,4B,U.S. Senate,,Lib,Chase Oliver,38,13,3,0,22
Clarke,5A,U.S. Senate,,Lib,Chase Oliver,39,14,3,0,22
Clarke,5B,U.S. Senate,,Lib,Chase Oliver,40,15,4,0,21
Clarke,5C,U.S. Senate,,Lib,Chase Oliver,17,5,1,0,11
Clarke,5D,U.S. Senate,,Lib,Chase Oliver,35,9,3,0,23
Clarke,6A,U.S. Senate,,Lib,Chase Oliver,50,27,2,0,21
Clarke,6B,U.S. Senate,,Lib,Chase Oliver,47,14,8,0,25
