county,precinct,office,district,party,candidate,votes,advance_voting_votes,absentee_by_mail_votes,provisional_votes,election_day_votes
Tift,Tifton NE,U.S. Senate,,Rep,Herschel Junior Walker,978,676,30,3,269
Tift,Brighton,U.S. Senate,,Rep,Herschel Junior Walker,1299,791,24,1,483
Tift,Brookfield ,U.S. Senate,,Rep,Herschel Junior Walker,715,351,8,0,356
Tift,Chula,U.S. Senate,,Rep,Herschel Junior Walker,772,342,14,0,416
Tift,Docia,U.S. Senate,,Rep,Herschel Junior Walker,646,326,9,0,311
Tift,Eldorado,U.S. Senate,,Rep,Herschel Junior Walker,690,314,10,1,365
Tift,Omega,U.S. Senate,,Rep,Herschel Junior Walker,327,85,1,0,241
Tift,TY TY,U.S. Senate,,Rep,Herschel Junior Walker,533,244,12,0,277
Tift,Tifton NW,U.S. Senate,,Rep,Herschel Junior Walker,1358,907,36,0,415
Tift,Tifton South,U.S. Senate,,Rep,Herschel Junior Walker,313,227,9,0,77
Tift,Mott-Litman Gym,U.S. Senate,,Rep,Herschel Junior Walker,195,136,5,0,54
Tift,Tifton Lodge ,U.S. Senate,,Rep,Herschel Junior Walker,1095,730,28,0,337
Tift,Tifton NE,U.S. Senate,,Dem,Raphael Warnock ,501,298,48,0,155
Tift,Brighton,U.S. Senate,,Dem,Raphael Warnock ,246,157,27,0,62
Tift,Brookfield ,U.S. Senate,,Dem,Raphael Warnock ,107,59,5,0,43
Tift,Chula,U.S. Senate,,Dem,Raphael Warnock ,116,69,7,0,40
Tift,Docia,U.S. Senate,,Dem,Raphael Warnock ,75,47,2,0,26
Tift,Eldorado,U.S. Senate,,Dem,Raphael Warnock ,72,32,4,0,36
Tift,Omega,U.S. Senate,,Dem,Raphael Warnock ,82,26,2,0,54
Tift,TY TY,U.S. Senate,,Dem,Raphael Warnock ,153,71,4,0,78
Tift,Tifton NW,U.S. Senate,,Dem,Raphael Warnock ,540,340,39,1,160
Tift,Tifton South,U.S. Senate,,Dem,Raphael Warnock ,587,331,66,1,189
Tift,Mott-Litman Gym,U.S. Senate,,Dem,Raphael Warnock ,864,515,72,0,277
Tift,Tifton Lodge ,U.S. Senate,,Dem,Raphael Warnock ,535,329,54,0,152
Tift,Tifton NE,U.S. Senate,,L,Chase Oliver,22,12,1,0,9
Tift,Brighton,U.S. Senate,,L,Chase Oliver,13,10,0,0,3
Tift,Brookfield ,U.S. Senate,,L,Chase Oliver,11,4,0,0,7
Tift,Chula,U.S. Senate,,L,Chase Oliver,10,4,0,0,6
Tift,Docia,U.S. Senate,,L,Chase Oliver,11,2,1,0,8
Tift,Eldorado,U.S. Senate,,L,Chase Oliver,9,2,0,0,7
Tift,Omega,U.S. Senate,,L,Chase Oliver,8,0,1,0,7
Tift,TY TY,U.S. Senate,,L,Chase Oliver,7,2,0,0,5
Tift,Tifton NW,U.S. Senate,,L,Chase Oliver,36,18,2,0,16
Tift,Tifton South,U.S. Senate,,L,Chase Oliver,7,2,0,0,5
Tift,Mott-Litman Gym,U.S. Senate,,L,Chase Oliver,8,3,1,0,4
Tift,Tifton Lodge ,U.S. Senate,,L,Chase Oliver,34,19,0,0,15
Tift,Tifton NE,Governor,,Rep,Brian Kemp ,1049,720,35,3,291
Tift,Brighton,Governor,,Rep,Brian Kemp ,1344,821,30,1,492
Tift,Brookfield ,Governor,,Rep,Brian Kemp ,752,369,10,0,373
Tift,Chula,Governor,,Rep,Brian Kemp ,808,356,15,0,437
Tift,Docia,Governor,,Rep,Brian Kemp ,680,344,11,0,325
Tift,Eldorado,Governor,,Rep,Brian Kemp ,712,325,9,1,377
Tift,Omega,Governor,,Rep,Brian Kemp ,344,89,1,0,254
Tift,TY TY,Governor,,Rep,Brian Kemp ,560,258,12,0,290
Tift,Tifton NW,Governor,,Rep,Brian Kemp ,1443,954,42,0,447
Tift,Tifton South,Governor,,Rep,Brian Kemp ,334,231,14,0,89
Tift,Mott-Litman Gym,Governor,,Rep,Brian Kemp ,212,145,7,0,60
Tift,Tifton Lodge ,Governor,,Rep,Brian Kemp ,1180,782,38,0,360
Tift,Tifton NE,Governor,,Dem,Stacey Abrams,449,264,45,0,140
Tift,Brighton,Governor,,Dem,Stacey Abrams,212,140,23,0,49
Tift,Brookfield ,Governor,,Dem,Stacey Abrams,89,49,4,0,36
Tift,Chula,Governor,,Dem,Stacey Abrams,95,60,6,0,29
Tift,Docia,Governor,,Dem,Stacey Abrams,49,30,1,0,18
Tift,Eldorado,Governor,,Dem,Stacey Abrams,57,23,4,0,30
Tift,Omega,Governor,,Dem,Stacey Abrams,65,20,2,0,43
Tift,TY TY,Governor,,Dem,Stacey Abrams,137,61,4,0,72
Tift,Tifton NW,Governor,,Dem,Stacey Abrams,483,307,35,1,140
Tift,Tifton South,Governor,,Dem,Stacey Abrams,576,331,62,1,182
Tift,Mott-Litman Gym,Governor,,Dem,Stacey Abrams,855,511,71,0,273
Tift,Tifton Lodge ,Governor,,Dem,Stacey Abrams,479,301,45,0,133
Tift,Tifton NE,Governor,,L,Shane Hazel,8,7,0,0,1
Tift,Brighton,Governor,,L,Shane Hazel,13,5,0,0,8
Tift,Brookfield ,Governor,,L,Shane Hazel,2,1,0,0,1
Tift,Chula,Governor,,L,Shane Hazel,4,1,0,0,3
Tift,Docia,Governor,,L,Shane Hazel,3,0,0,0,3
Tift,Eldorado,Governor,,L,Shane Hazel,3,1,1,0,1
Tift,Omega,Governor,,L,Shane Hazel,8,2,1,0,5
Tift,TY TY,Governor,,L,Shane Hazel,2,0,0,0,2
Tift,Tifton NW,Governor,,L,Shane Hazel,10,4,1,0,5
Tift,Tifton South,Governor,,L,Shane Hazel,4,3,0,0,1
Tift,Mott-Litman Gym,Governor,,L,Shane Hazel,6,2,0,0,4
Tift,Tifton Lodge ,Governor,,L,Shane Hazel,17,7,0,0,10
Tift,Tifton NE,Lieutenant Governor,,Rep,Burt Jones,1003,697,31,3,272
Tift,Brighton,Lieutenant Governor,,Rep,Burt Jones,1323,804,28,1,490
Tift,Brookfield ,Lieutenant Governor,,Rep,Burt Jones,728,356,10,0,362
Tift,Chula,Lieutenant Governor,,Rep,Burt Jones,790,349,15,0,426
Tift,Docia,Lieutenant Governor,,Rep,Burt Jones,667,336,10,0,321
Tift,Eldorado,Lieutenant Governor,,Rep,Burt Jones,693,317,9,1,366
Tift,Omega,Lieutenant Governor,,Rep,Burt Jones,333,89,1,0,243
Tift,TY TY,Lieutenant Governor,,Rep,Burt Jones,548,250,12,0,286
Tift,Tifton NW,Lieutenant Governor,,Rep,Burt Jones,1424,948,41,0,435
Tift,Tifton South,Lieutenant Governor,,Rep,Burt Jones,331,235,10,0,86
Tift,Mott-Litman Gym,Lieutenant Governor,,Rep,Burt Jones,214,150,5,0,59
Tift,Tifton Lodge ,Lieutenant Governor,,Rep,Burt Jones,1149,759,35,0,355
Tift,Tifton NE,Lieutenant Governor,,Dem,Charlie Bailey,455,266,44,0,145
