county,precinct,office,district,party,candidate,votes,advance_voting_votes,absentee_by_mail_votes,provisional_votes,election_day_votes
Taliaferro,Sharon,U.S. Senate,,Rep,Herschel Walker,74,27,4,0,43
Taliaferro,Crawfordville,U.S. Senate,,Rep,Herschel Walker,236,135,10,0,91
Taliaferro,Sharon,U.S. Senate,,Dem,Raphael Warnock ,89,22,16,0,51
Taliaferro,Crawfordville,U.S. Senate,,Dem,Raphael Warnock ,394,213,78,1,102
Taliaferro,Sharon,U.S. Senate,,Lib,Chase Oliver,1,0,0,0,1
Taliaferro,Crawfordville,U.S. Senate,,Lib,Chase Oliver,3,2,0,0,1
Taliaferro,Sharon,Governor,,Rep,Brian Kemp ,80,28,4,0,48
Taliaferro,Crawfordville,Governor,,Rep,Brian Kemp ,247,145,10,0,92
Taliaferro,Sharon,Governor,,Dem,Stacey Abrams,86,23,16,0,47
Taliaferro,Crawfordville,Governor,,Dem,Stacey Abrams,391,209,79,1,102
Taliaferro,Sharon,Governor,,Lib,Shane Hazel,1,0,0,0,1
Taliaferro,Crawfordville,Governor,,Lib,Shane Hazel,2,1,0,0,1
Taliaferro,Sharon,Lieutenant Governor,,Rep,Burt Jones,76,28,4,0,44
Taliaferro,Crawfordville,Lieutenant Governor,,Rep,Burt Jones,243,142,11,0,90
Taliaferro,Sharon,Lieutenant Governor,,Dem,Charlie Bailey,78,19,15,0,44
Taliaferro,Crawfordville,Lieutenant Governor,,Dem,Charlie Bailey,360,193,77,1,89
Taliaferro,Sharon,Lieutenant Governor,,Lib,Ryan Graham,3,1,0,0,2
Taliaferro,Crawfordville,Lieutenant Governor,,Lib,Ryan Graham,6,1,0,0,5
Taliaferro,Sharon,Secretary of State,,Rep,Brad Raffensperger ,79,29,5,0,45
Taliaferro,Crawfordville,Secretary of State,,Rep,Brad Raffensperger ,230,130,14,0,86
Taliaferro,Sharon,Secretary of State,,Dem,Bee Nguyen,77,19,14,0,44
Taliaferro,Crawfordville,Secretary of State,,Dem,Bee Nguyen,353,195,71,1,86
Taliaferro,Sharon,Secretary of State,,Lib,Ted Metz,1,0,0,0,1
