county,precinct,office,district,party,candidate,votes,absentee_by_mail_votes,election_day_votes,provisional_votes,advance_voting_votes
Troup,Hollis Hand,U.S. Senate,,Rep,Herschel Walker,1480,92,708,0,680
Troup,Administration Bldg,U.S. Senate,,Rep,Herschel Walker,344,24,155,0,165
Troup,Hammett Rd,U.S. Senate,,Rep,Herschel Walker,621,38,336,0,247
Troup,Griggs Center,U.S. Senate,,Rep,Herschel Walker,59,2,21,0,36
Troup,West Point,U.S. Senate,,Rep,Herschel Walker,275,8,214,0,53
Troup,Hogansville,U.S. Senate,,Rep,Herschel Walker,1270,38,870,3,359
Troup,East Vernon,U.S. Senate,,Rep,Herschel Walker,1453,56,865,1,531
Troup,Rosemont,U.S. Senate,,Rep,Herschel Walker,1918,61,1073,1,783
Troup,McClendon,U.S. Senate,,Rep,Herschel Walker,1509,38,876,0,595
Troup,Long Cane,U.S. Senate,,Rep,Herschel Walker,1270,26,856,0,388
Troup,Gardner Newman,U.S. Senate,,Rep,Herschel Walker,813,34,413,2,364
Troup,Gray Hill,U.S. Senate,,Rep,Herschel Walker,705,15,510,0,180
Troup,Highland,U.S. Senate,,Rep,Herschel Walker,329,18,155,0,156
Troup,Northside,U.S. Senate,,Rep,Herschel Walker,711,34,326,1,350
Troup,Hollis Hand,U.S. Senate,,(Dem,Raphael Warnock ,517,47,201,0,269
Troup,Administration Bldg,U.S. Senate,,(Dem,Raphael Warnock ,876,90,375,1,410
Troup,Hammett Rd,U.S. Senate,,(Dem,Raphael Warnock ,1188,61,555,1,571
Troup,Griggs Center,U.S. Senate,,(Dem,Raphael Warnock ,780,81,366,0,333
Troup,West Point,U.S. Senate,,(Dem,Raphael Warnock ,544,66,362,0,116
Troup,Hogansville,U.S. Senate,,(Dem,Raphael Warnock ,659,46,389,0,224
Troup,East Vernon,U.S. Senate,,(Dem,Raphael Warnock ,369,25,164,3,177
Troup,Rosemont,U.S. Senate,,(Dem,Raphael Warnock ,450,35,154,0,261
Troup,McClendon,U.S. Senate,,(Dem,Raphael Warnock ,531,35,198,0,298
Troup,Long Cane,U.S. Senate,,(Dem,Raphael Warnock ,462,37,192,0,233
Troup,Gardner Newman,U.S. Senate,,(Dem,Raphael Warnock ,640,49,265,0,326
Troup,Gray Hill,U.S. Senate,,(Dem,Raphael Warnock ,267,14,150,0,103
Troup,Highland,U.S. Senate,,(Dem,Raphael Warnock ,469,29,176,1,263
Troup,Northside,U.S. Senate,,(Dem,Raphael Warnock ,587,35,253,1,298
Troup,Hollis Hand,LaGrange,,,"Marquavious """"Quay"""" Boddie",2,0,0,0,2
Troup,Administration Bldg,LaGrange,,,"Marquavious """"Quay"""" Boddie",355,39,168,1,147
Troup,Hammett Rd,LaGrange,,,"Marquavious """"Quay"""" Boddie",89,4,47,0,38
Troup,Griggs Center,LaGrange,,,"Marquavious """"Quay"""" Boddie",320,30,155,0,135
Troup,Long Cane,LaGrange,,,"Marquavious """"Quay"""" Boddie",0,0,0,0,0
Troup,Gardner Newman,LaGrange,,,"Marquavious """"Quay"""" Boddie",74,4,30,0,40
Troup,Gray Hill,LaGrange,,,"Marquavious """"Quay"""" Boddie",0,0,0,0,0
Troup,Highland,LaGrange,,,"Marquavious """"Quay"""" Boddie",218,11,87,1,119
Troup,Northside,LaGrange,,,"Marquavious """"Quay"""" Boddie",38,1,22,0,15
Troup,Hollis Hand,LaGrange,,,"Leon Childs, Jr.",6,0,4,0,2
Troup,Administration Bldg,LaGrange,,,"Leon Childs, Jr.",500,53,208,0,239
Troup,Hammett Rd,LaGrange,,,"Leon Childs, Jr.",148,16,70,0,62
Troup,Griggs Center,LaGrange,,,"Leon Childs, Jr.",480,50,218,0,212
Troup,Long Cane,LaGrange,,,"Leon Childs, Jr.",0,0,0,0,0
Troup,Gardner Newman,LaGrange,,,"Leon Childs, Jr.",62,5,34,0,23
Troup,Gray Hill,LaGrange,,,"Leon Childs, Jr.",0,0,0,0,0
Troup,Highland,LaGrange,,,"Leon Childs, Jr.",277,20,101,0,156
Troup,Northside,LaGrange,,,"Leon Childs, Jr.",56,3,30,0,23
