county,precinct,office,district,party,candidate,votes,absentee_by_mail_votes,election_day_votes,provisional_votes,advance_voting_votes
Webster,Preston 1,U.S. Senate,,Rep,Herschel Walker,616,63,245,0,308
Webster,Preston 1,U.S. Senate,,(Dem,Raphael Warnock ,420,58,173,0,189
