county,precinct,office,district,party,candidate,votes,advance_voting_votes,absentee_by_mail_votes,provisional_votes,election_day_votes
Seminole,Precinct 1,U.S. Senate,,Rep,Herschel Junior Walker,540,225,20,0,295
Seminole,Precinct 2,U.S. Senate,,Rep,Herschel Junior Walker,387,197,16,0,174
Seminole,Precinct 3,U.S. Senate,,Rep,Herschel Junior Walker,69,29,0,0,40
Seminole,Precinct 4,U.S. Senate,,Rep,Herschel Junior Walker,485,174,12,1,298
Seminole,Precinct 5,U.S. Senate,,Rep,Herschel Junior Walker,671,206,15,0,450
Seminole,Precinct 1,U.S. Senate,,Dem,Raphael Warnock ,140,67,6,0,67
Seminole,Precinct 2,U.S. Senate,,Dem,Raphael Warnock ,188,107,12,0,69
Seminole,Precinct 3,U.S. Senate,,Dem,Raphael Warnock ,321,157,22,0,142
Seminole,Precinct 4,U.S. Senate,,Dem,Raphael Warnock ,104,46,7,0,51
Seminole,Precinct 5,U.S. Senate,,Dem,Raphael Warnock ,74,34,7,0,33
Seminole,Precinct 1,U.S. Senate,,Lib,Chase Oliver,7,1,0,0,6
Seminole,Precinct 2,U.S. Senate,,Lib,Chase Oliver,16,2,4,0,10
Seminole,Precinct 3,U.S. Senate,,Lib,Chase Oliver,1,0,0,0,1
Seminole,Precinct 4,U.S. Senate,,Lib,Chase Oliver,6,0,0,0,6
Seminole,Precinct 5,U.S. Senate,,Lib,Chase Oliver,14,5,0,0,9
Seminole,Precinct 1,Governor,,Rep,Brian Kemp ,576,240,21,0,315
Seminole,Precinct 2,Governor,,Rep,Brian Kemp ,414,210,19,0,185
Seminole,Precinct 3,Governor,,Rep,Brian Kemp ,71,31,1,0,39
Seminole,Precinct 4,Governor,,Rep,Brian Kemp ,494,176,12,1,305
Seminole,Precinct 5,Governor,,Rep,Brian Kemp ,700,216,15,0,469
Seminole,Precinct 1,Governor,,Dem,Stacey Abrams,116,58,5,0,53
Seminole,Precinct 2,Governor,,Dem,Stacey Abrams,181,100,11,0,70
Seminole,Precinct 3,Governor,,Dem,Stacey Abrams,319,153,21,0,145
Seminole,Precinct 4,Governor,,Dem,Stacey Abrams,96,43,7,0,46
Seminole,Precinct 5,Governor,,Dem,Stacey Abrams,61,29,7,0,25
Seminole,Precinct 1,Governor,,Lib,Shane Hazel,4,1,0,0,3
Seminole,Precinct 2,Governor,,Lib,Shane Hazel,5,1,2,0,2
Seminole,Precinct 3,Governor,,Lib,Shane Hazel,1,0,0,0,1
Seminole,Precinct 4,Governor,,Lib,Shane Hazel,3,0,0,0,3
Seminole,Precinct 5,Governor,,Lib,Shane Hazel,4,2,0,0,2
Seminole,Precinct 1,Lieutenant Governor,,Rep,Burt Jones,558,232,20,0,306
Seminole,Precinct 2,Lieutenant Governor,,Rep,Burt Jones,401,206,18,0,177
Seminole,Precinct 3,Lieutenant Governor,,Rep,Burt Jones,69,29,0,0,40
Seminole,Precinct 4,Lieutenant Governor,,Rep,Burt Jones,493,177,12,1,303
Seminole,Precinct 5,Lieutenant Governor,,Rep,Burt Jones,687,209,14,0,464
Seminole,Precinct 1,Lieutenant Governor,,Dem,Charlie Bailey,127,60,6,0,61
Seminole,Precinct 2,Lieutenant Governor,,Dem,Charlie Bailey,179,94,13,0,72
Seminole,Precinct 3,Lieutenant Governor,,Dem,Charlie Bailey,303,146,22,0,135
Seminole,Precinct 4,Lieutenant Governor,,Dem,Charlie Bailey,88,38,7,0,43
Seminole,Precinct 5,Lieutenant Governor,,Dem,Charlie Bailey,64,32,8,0,24
Seminole,Precinct 1,Lieutenant Governor,,Lib,Ryan Graham,6,2,0,0,4
Seminole,Precinct 2,Lieutenant Governor,,Lib,Ryan Graham,6,1,1,0,4
Seminole,Precinct 3,Lieutenant Governor,,Lib,Ryan Graham,6,2,0,0,4
Seminole,Precinct 4,Lieutenant Governor,,Lib,Ryan Graham,7,0,0,0,7
Seminole,Precinct 5,Lieutenant Governor,,Lib,Ryan Graham,7,3,0,0,4
Seminole,Precinct 1,Secretary of State,,Rep,Brad Raffensperger ,571,236,21,0,314
Seminole,Precinct 2,Secretary of State,,Rep,Brad Raffensperger ,397,200,18,0,179
Seminole,Precinct 3,Secretary of State,,Rep,Brad Raffensperger ,77,28,2,0,47
Seminole,Precinct 4,Secretary of State,,Rep,Brad Raffensperger ,498,175,15,1,307
Seminole,Precinct 5,Secretary of State,,Rep,Brad Raffensperger ,667,212,14,0,441
Seminole,Precinct 1,Secretary of State,,Dem,Bee Nguyen,113,56,5,0,52
Seminole,Precinct 2,Secretary of State,,Dem,Bee Nguyen,173,93,12,0,68
Seminole,Precinct 3,Secretary of State,,Dem,Bee Nguyen,291,144,20,0,127
Seminole,Precinct 4,Secretary of State,,Dem,Bee Nguyen,74,33,4,0,37
Seminole,Precinct 5,Secretary of State,,Dem,Bee Nguyen,49,22,7,0,20
Seminole,Precinct 1,Secretary of State,,Lib,Ted Metz,8,2,0,0,6
Seminole,Precinct 2,Secretary of State,,Lib,Ted Metz,17,7,2,0,8
Seminole,Precinct 3,Secretary of State,,Lib,Ted Metz,8,4,0,0,4
Seminole,Precinct 4,Secretary of State,,Lib,Ted Metz,12,4,0,0,8
Seminole,Precinct 5,Secretary of State,,Lib,Ted Metz,38,8,1,0,29
Seminole,Precinct 1,Attorney General,,Rep,Chris Carr ,562,233,21,0,308
Seminole,Precinct 2,Attorney General,,Rep,Chris Carr ,396,199,19,0,178
Seminole,Precinct 3,Attorney General,,Rep,Chris Carr ,73,31,0,0,42
Seminole,Precinct 4,Attorney General,,Rep,Chris Carr ,491,176,12,1,302
Seminole,Precinct 5,Attorney General,,Rep,Chris Carr ,689,210,14,0,465
Seminole,Precinct 1,Attorney General,,Dem,"Jennifer """"Jen"""" Jordan",124,58,5,0,61
Seminole,Precinct 2,Attorney General,,Dem,"Jennifer """"Jen"""" Jordan",188,103,11,0,74
Seminole,Precinct 3,Attorney General,,Dem,"Jennifer """"Jen"""" Jordan",298,148,21,0,129
Seminole,Precinct 4,Attorney General,,Dem,"Jennifer """"Jen"""" Jordan",86,38,6,0,42
Seminole,Precinct 5,Attorney General,,Dem,"Jennifer """"Jen"""" Jordan",57,28,7,0,22
Seminole,Precinct 1,Attorney General,,Lib,Martin Cowen,3,2,0,0,1
Seminole,Precinct 2,Attorney General,,Lib,Martin Cowen,8,3,2,0,3
Seminole,Precinct 3,Attorney General,,Lib,Martin Cowen,6,0,0,0,6
Seminole,Precinct 4,Attorney General,,Lib,Martin Cowen,6,0,0,0,6
Seminole,Precinct 5,Attorney General,,Lib,Martin Cowen,9,4,1,0,4
Seminole,Precinct 1,Commissioner of Agriculture,,Rep,Tyler Harper,571,239,19,0,313
Seminole,Precinct 2,Commissioner of Agriculture,,Rep,Tyler Harper,404,203,19,0,182
Seminole,Precinct 3,Commissioner of Agriculture,,Rep,Tyler Harper,76,30,0,0,46
Seminole,Precinct 4,Commissioner of Agriculture,,Rep,Tyler Harper,492,174,12,1,305
Seminole,Precinct 5,Commissioner of Agriculture,,Rep,Tyler Harper,696,216,15,0,465
Seminole,Precinct 1,Commissioner of Agriculture,,Dem,Nakita Hemingway,118,57,6,0,55
Seminole,Precinct 2,Commissioner of Agriculture,,Dem,Nakita Hemingway,182,101,11,0,70
Seminole,Precinct 3,Commissioner of Agriculture,,Dem,Nakita Hemingway,295,145,20,0,130
Seminole,Precinct 4,Commissioner of Agriculture,,Dem,Nakita Hemingway,87,38,7,0,42
