county,precinct,office,district,party,candidate,votes,advance_voting_votes,absentee_by_mail_votes,provisional_votes,election_day_votes
Gordon,Sugar Valley,U.S. Senate,,Rep,Herschel Walker,724,269,11,1,443
Gordon,Plainville,U.S. Senate,,Rep,Herschel Walker,830,321,12,3,494
Gordon,Sonoraville,U.S. Senate,,Rep,Herschel Walker,2527,1097,51,0,1379
Gordon,Pine Chapel,U.S. Senate,,Rep,Herschel Walker,536,183,12,0,341
Gordon,Oostanaula,U.S. Senate,,Rep,Herschel Walker,317,100,9,0,208
Gordon,Oakman,U.S. Senate,,Rep,Herschel Walker,626,145,16,1,464
Gordon,Gordon County,U.S. Senate,,Rep,Herschel Walker,2376,1256,73,2,1045
Gordon,Calhoun City,U.S. Senate,,Rep,Herschel Walker,3189,1911,129,3,1146
Gordon,Lily Pond,U.S. Senate,,Rep,Herschel Walker,902,434,18,0,450
Gordon,Fairmount,U.S. Senate,,Rep,Herschel Walker,993,242,34,0,717
Gordon,Red Bud,U.S. Senate,,Rep,Herschel Walker,1321,567,21,1,732
Gordon,Resaca,U.S. Senate,,Rep,Herschel Walker,614,192,17,0,405
Gordon,Sugar Valley,U.S. Senate,,Dem,Raphael Warnock ,86,41,3,0,42
Gordon,Plainville,U.S. Senate,,Dem,Raphael Warnock ,161,68,18,2,73
Gordon,Sonoraville,U.S. Senate,,Dem,Raphael Warnock ,414,186,29,0,199
Gordon,Pine Chapel,U.S. Senate,,Dem,Raphael Warnock ,70,27,11,0,32
Gordon,Oostanaula,U.S. Senate,,Dem,Raphael Warnock ,77,35,5,0,37
Gordon,Oakman,U.S. Senate,,Dem,Raphael Warnock ,90,37,2,0,51
Gordon,Gordon County,U.S. Senate,,Dem,Raphael Warnock ,547,290,43,1,213
Gordon,Calhoun City,U.S. Senate,,Dem,Raphael Warnock ,1273,764,93,1,415
Gordon,Lily Pond,U.S. Senate,,Dem,Raphael Warnock ,160,75,16,0,69
Gordon,Fairmount,U.S. Senate,,Dem,Raphael Warnock ,126,44,9,0,73
Gordon,Red Bud,U.S. Senate,,Dem,Raphael Warnock ,263,125,21,0,117
Gordon,Resaca,U.S. Senate,,Dem,Raphael Warnock ,90,28,8,0,54
Gordon,Sugar Valley,U.S. Senate,,Lib,Chase Oliver,20,3,1,0,16
Gordon,Plainville,U.S. Senate,,Lib,Chase Oliver,34,11,2,0,21
Gordon,Sonoraville,U.S. Senate,,Lib,Chase Oliver,81,28,4,0,49
Gordon,Pine Chapel,U.S. Senate,,Lib,Chase Oliver,16,6,1,0,9
Gordon,Oostanaula,U.S. Senate,,Lib,Chase Oliver,7,2,0,0,5
Gordon,Oakman,U.S. Senate,,Lib,Chase Oliver,24,6,1,0,17
Gordon,Gordon County,U.S. Senate,,Lib,Chase Oliver,61,29,4,0,28
Gordon,Calhoun City,U.S. Senate,,Lib,Chase Oliver,124,69,5,0,50
Gordon,Lily Pond,U.S. Senate,,Lib,Chase Oliver,19,5,3,0,11
Gordon,Fairmount,U.S. Senate,,Lib,Chase Oliver,24,5,0,0,19
Gordon,Red Bud,U.S. Senate,,Lib,Chase Oliver,45,14,2,0,29
Gordon,Resaca,U.S. Senate,,Lib,Chase Oliver,20,5,1,0,14
Gordon,Sugar Valley,Governor,,Rep,Brian Kemp ,757,280,12,1,464
Gordon,Plainville,Governor,,Rep,Brian Kemp ,896,348,18,4,526
Gordon,Sonoraville,Governor,,Rep,Brian Kemp ,2695,1156,68,0,1471
Gordon,Pine Chapel,Governor,,Rep,Brian Kemp ,569,193,18,0,358
Gordon,Oostanaula,Governor,,Rep,Brian Kemp ,333,108,9,0,216
Gordon,Oakman,Governor,,Rep,Brian Kemp ,661,155,17,1,488
Gordon,Gordon County,Governor,,Rep,Brian Kemp ,2515,1330,84,2,1099
Gordon,Calhoun City,Governor,,Rep,Brian Kemp ,3496,2106,150,4,1236
Gordon,Lily Pond,Governor,,Rep,Brian Kemp ,960,456,24,0,480
Gordon,Fairmount,Governor,,Rep,Brian Kemp ,1042,250,39,0,753
Gordon,Red Bud,Governor,,Rep,Brian Kemp ,1421,600,24,1,796
Gordon,Resaca,Governor,,Rep,Brian Kemp ,658,202,18,0,438
Gordon,Sugar Valley,Governor,,Dem,Stacey Abrams,72,36,3,0,33
Gordon,Plainville,Governor,,Dem,Stacey Abrams,126,47,16,1,62
Gordon,Sonoraville,Governor,,Dem,Stacey Abrams,324,157,17,0,150
Gordon,Pine Chapel,Governor,,Dem,Stacey Abrams,50,22,6,0,22
Gordon,Oostanaula,Governor,,Dem,Stacey Abrams,64,29,5,0,30
Gordon,Oakman,Governor,,Dem,Stacey Abrams,74,29,2,0,43
Gordon,Gordon County,Governor,,Dem,Stacey Abrams,459,239,36,1,183
Gordon,Calhoun City,Governor,,Dem,Stacey Abrams,1066,644,78,0,344
Gordon,Lily Pond,Governor,,Dem,Stacey Abrams,128,62,13,0,53
Gordon,Fairmount,Governor,,Dem,Stacey Abrams,100,39,5,0,56
Gordon,Red Bud,Governor,,Dem,Stacey Abrams,206,105,18,0,83
Gordon,Resaca,Governor,,Dem,Stacey Abrams,74,24,8,0,42
Gordon,Sugar Valley,Governor,,Lib,Shane Hazel,6,1,0,0,5
Gordon,Plainville,Governor,,Lib,Shane Hazel,5,3,0,0,2
Gordon,Sonoraville,Governor,,Lib,Shane Hazel,21,9,0,0,12
Gordon,Pine Chapel,Governor,,Lib,Shane Hazel,3,1,0,0,2
Gordon,Oostanaula,Governor,,Lib,Shane Hazel,3,0,0,0,3
Gordon,Oakman,Governor,,Lib,Shane Hazel,7,3,0,0,4
Gordon,Gordon County,Governor,,Lib,Shane Hazel,23,14,1,0,8
Gordon,Calhoun City,Governor,,Lib,Shane Hazel,60,21,1,0,38
Gordon,Lily Pond,Governor,,Lib,Shane Hazel,3,1,0,0,2
Gordon,Fairmount,Governor,,Lib,Shane Hazel,13,4,0,0,9
Gordon,Red Bud,Governor,,Lib,Shane Hazel,15,5,1,0,9
Gordon,Resaca,Governor,,Lib,Shane Hazel,2,1,0,0,1
Gordon,Sugar Valley,Lieutenant Governor,,Rep,Burt Jones,739,277,12,1,449
Gordon,Plainville,Lieutenant Governor,,Rep,Burt Jones,861,332,13,3,513
Gordon,Sonoraville,Lieutenant Governor,,Rep,Burt Jones,2594,1121,56,0,1417
