county,precinct,office,district,party,candidate,votes,advance_voting_votes,absentee_by_mail_votes,provisional_votes,election_day_votes
Lee,Chokee,U.S. Senate,,Rep,Herschel Walker,152,71,5,0,76
Lee,Redbone,U.S. Senate,,Rep,Herschel Walker,2150,1033,36,1,1080
Lee,Smithville ,U.S. Senate,,Rep,Herschel Walker,318,152,5,0,161
Lee,CJC,U.S. Senate,,Rep,Herschel Walker,348,165,4,0,179
Lee,Leesburg,U.S. Senate,,Rep,Herschel Walker,1185,677,23,0,485
Lee,Friendship Baptist,U.S. Senate,,Rep,Herschel Walker,680,314,6,0,360
Lee,First Baptist,U.S. Senate,,Rep,Herschel Walker,1775,831,33,1,910
Lee,SDA Church,U.S. Senate,,Rep,Herschel Walker,781,371,19,0,391
Lee,Flint Reformed Baptist ,U.S. Senate,,Rep,Herschel Walker,964,499,14,0,451
Lee,Century Fire Station,U.S. Senate,,Rep,Herschel Walker,1182,629,48,0,505
Lee,Chokee,U.S. Senate,,Dem,Raphael Warnock ,134,55,25,0,54
Lee,Redbone,U.S. Senate,,Dem,Raphael Warnock ,610,340,34,1,235
Lee,Smithville ,U.S. Senate,,Dem,Raphael Warnock ,227,81,20,0,126
Lee,CJC,U.S. Senate,,Dem,Raphael Warnock ,59,37,4,0,18
Lee,Leesburg,U.S. Senate,,Dem,Raphael Warnock ,519,297,40,1,181
Lee,Friendship Baptist,U.S. Senate,,Dem,Raphael Warnock ,174,122,7,0,45
Lee,First Baptist,U.S. Senate,,Dem,Raphael Warnock ,844,472,65,0,307
Lee,SDA Church,U.S. Senate,,Dem,Raphael Warnock ,304,167,19,1,117
Lee,Flint Reformed Baptist ,U.S. Senate,,Dem,Raphael Warnock ,352,177,21,0,154
Lee,Century Fire Station,U.S. Senate,,Dem,Raphael Warnock ,556,291,28,1,236
Lee,Chokee,U.S. Senate,,L,Chase Oliver,2,0,0,0,2
Lee,Redbone,U.S. Senate,,L,Chase Oliver,41,17,1,0,23
Lee,Smithville ,U.S. Senate,,L,Chase Oliver,10,5,1,0,4
Lee,CJC,U.S. Senate,,L,Chase Oliver,3,1,0,0,2
Lee,Leesburg,U.S. Senate,,L,Chase Oliver,39,20,2,0,17
Lee,Friendship Baptist,U.S. Senate,,L,Chase Oliver,12,2,0,0,10
Lee,First Baptist,U.S. Senate,,L,Chase Oliver,39,18,0,0,21
Lee,SDA Church,U.S. Senate,,L,Chase Oliver,13,6,0,0,7
Lee,Flint Reformed Baptist ,U.S. Senate,,L,Chase Oliver,23,10,0,0,13
Lee,Century Fire Station,U.S. Senate,,L,Chase Oliver,39,11,5,0,23
Lee,Chokee,Governor,,Rep,Brian Kemp ,158,74,6,0,78
Lee,Redbone,Governor,,Rep,Brian Kemp ,2261,1082,40,1,1138
Lee,Smithville ,Governor,,Rep,Brian Kemp ,334,160,7,0,167
Lee,CJC,Governor,,Rep,Brian Kemp ,365,175,4,0,186
Lee,Leesburg,Governor,,Rep,Brian Kemp ,1251,721,26,0,504
Lee,Friendship Baptist,Governor,,Rep,Brian Kemp ,727,337,7,0,383
Lee,First Baptist,Governor,,Rep,Brian Kemp ,1886,888,36,1,961
Lee,SDA Church,Governor,,Rep,Brian Kemp ,834,394,24,0,416
Lee,Flint Reformed Baptist ,Governor,,Rep,Brian Kemp ,1015,516,15,0,484
Lee,Century Fire Station,Governor,,Rep,Brian Kemp ,1263,666,56,0,541
Lee,Chokee,Governor,,Dem,Stacey Abrams,130,53,24,0,53
Lee,Redbone,Governor,,Dem,Stacey Abrams,529,305,30,1,193
Lee,Smithville ,Governor,,Dem,Stacey Abrams,216,74,19,0,123
Lee,CJC,Governor,,Dem,Stacey Abrams,48,30,4,0,14
Lee,Leesburg,Governor,,Dem,Stacey Abrams,483,272,38,1,172
Lee,Friendship Baptist,Governor,,Dem,Stacey Abrams,141,105,6,0,30
Lee,First Baptist,Governor,,Dem,Stacey Abrams,774,433,62,0,279
Lee,SDA Church,Governor,,Dem,Stacey Abrams,266,152,14,1,99
Lee,Flint Reformed Baptist ,Governor,,Dem,Stacey Abrams,316,166,19,0,131
Lee,Century Fire Station,Governor,,Dem,Stacey Abrams,510,267,25,1,217
Lee,Chokee,Governor,,L,Shane Hazel,2,0,0,0,2
Lee,Redbone,Governor,,L,Shane Hazel,16,6,0,0,10
Lee,Smithville ,Governor,,L,Shane Hazel,5,4,0,0,1
Lee,CJC,Governor,,L,Shane Hazel,0,0,0,0,0
Lee,Leesburg,Governor,,L,Shane Hazel,22,9,3,0,10
Lee,Friendship Baptist,Governor,,L,Shane Hazel,2,0,0,0,2
Lee,First Baptist,Governor,,L,Shane Hazel,9,5,0,0,4
Lee,SDA Church,Governor,,L,Shane Hazel,6,2,0,0,4
Lee,Flint Reformed Baptist ,Governor,,L,Shane Hazel,7,3,0,0,4
Lee,Century Fire Station,Governor,,L,Shane Hazel,11,3,0,0,8
Lee,Chokee,Lieutenant Governor,,Rep,Burt Jones,154,73,5,0,76
Lee,Redbone,Lieutenant Governor,,Rep,Burt Jones,2205,1062,37,1,1105
Lee,Smithville ,Lieutenant Governor,,Rep,Burt Jones,334,160,5,0,169
Lee,CJC,Lieutenant Governor,,Rep,Burt Jones,357,171,4,0,182
Lee,Leesburg,Lieutenant Governor,,Rep,Burt Jones,1231,707,27,0,497
Lee,Friendship Baptist,Lieutenant Governor,,Rep,Burt Jones,699,324,7,0,368
Lee,First Baptist,Lieutenant Governor,,Rep,Burt Jones,1827,858,34,1,934
Lee,SDA Church,Lieutenant Governor,,Rep,Burt Jones,808,388,22,0,398
Lee,Flint Reformed Baptist ,Lieutenant Governor,,Rep,Burt Jones,994,507,15,0,472
Lee,Century Fire Station,Lieutenant Governor,,Rep,Burt Jones,1233,648,56,0,529
Lee,Chokee,Lieutenant Governor,,Dem,Charlie Bailey,127,51,24,0,52
Lee,Redbone,Lieutenant Governor,,Dem,Charlie Bailey,529,303,30,1,195
Lee,Smithville ,Lieutenant Governor,,Dem,Charlie Bailey,199,69,19,0,111
Lee,CJC,Lieutenant Governor,,Dem,Charlie Bailey,49,30,4,0,15
Lee,Leesburg,Lieutenant Governor,,Dem,Charlie Bailey,468,261,40,1,166
Lee,Friendship Baptist,Lieutenant Governor,,Dem,Charlie Bailey,147,110,6,0,31
Lee,First Baptist,Lieutenant Governor,,Dem,Charlie Bailey,785,441,64,0,280
Lee,SDA Church,Lieutenant Governor,,Dem,Charlie Bailey,268,152,15,1,100
Lee,Flint Reformed Baptist ,Lieutenant Governor,,Dem,Charlie Bailey,319,166,20,0,133
Lee,Century Fire Station,Lieutenant Governor,,Dem,Charlie Bailey,512,267,25,1,219
Lee,Chokee,Lieutenant Governor,,L,Ryan Graham,2,0,0,0,2
Lee,Redbone,Lieutenant Governor,,L,Ryan Graham,44,17,0,0,27
Lee,Smithville ,Lieutenant Governor,,L,Ryan Graham,10,5,0,0,5
Lee,CJC,Lieutenant Governor,,L,Ryan Graham,5,2,0,0,3
Lee,Leesburg,Lieutenant Governor,,L,Ryan Graham,35,22,0,0,13
Lee,Friendship Baptist,Lieutenant Governor,,L,Ryan Graham,14,3,0,0,11
Lee,First Baptist,Lieutenant Governor,,L,Ryan Graham,43,20,1,0,22
Lee,SDA Church,Lieutenant Governor,,L,Ryan Graham,18,2,0,0,16
Lee,Flint Reformed Baptist ,Lieutenant Governor,,L,Ryan Graham,18,8,0,0,10
Lee,Century Fire Station,Lieutenant Governor,,L,Ryan Graham,31,15,0,0,16
Lee,Chokee,Secretary of State,,Rep,Brad Raffensperger ,150,68,4,0,78
Lee,Redbone,Secretary of State,,Rep,Brad Raffensperger ,2187,1046,39,1,1101
Lee,Smithville ,Secretary of State,,Rep,Brad Raffensperger ,329,157,7,0,165
Lee,CJC,Secretary of State,,Rep,Brad Raffensperger ,356,174,4,0,178
Lee,Leesburg,Secretary of State,,Rep,Brad Raffensperger ,1236,707,25,0,504
Lee,Friendship Baptist,Secretary of State,,Rep,Brad Raffensperger ,694,324,7,0,363
Lee,First Baptist,Secretary of State,,Rep,Brad Raffensperger ,1843,869,41,1,932
Lee,SDA Church,Secretary of State,,Rep,Brad Raffensperger ,819,390,23,0,406
Lee,Flint Reformed Baptist ,Secretary of State,,Rep,Brad Raffensperger ,980,494,15,0,471
Lee,Century Fire Station,Secretary of State,,Rep,Brad Raffensperger ,1222,648,49,0,525
Lee,Chokee,Secretary of State,,Dem,Bee Nguyen,128,52,25,0,51
Lee,Redbone,Secretary of State,,Dem,Bee Nguyen,503,294,26,1,182
Lee,Smithville ,Secretary of State,,Dem,Bee Nguyen,200,70,19,0,111
Lee,CJC,Secretary of State,,Dem,Bee Nguyen,46,27,4,0,15
Lee,Leesburg,Secretary of State,,Dem,Bee Nguyen,440,251,38,1,150
Lee,Friendship Baptist,Secretary of State,,Dem,Bee Nguyen,138,99,6,0,33
Lee,First Baptist,Secretary of State,,Dem,Bee Nguyen,739,409,56,0,274
Lee,SDA Church,Secretary of State,,Dem,Bee Nguyen,254,144,12,1,97
Lee,Flint Reformed Baptist ,Secretary of State,,Dem,Bee Nguyen,313,165,20,0,128
Lee,Century Fire Station,Secretary of State,,Dem,Bee Nguyen,492,258,26,1,207
Lee,Chokee,Secretary of State,,L,Ted Metz,7,5,0,0,2
Lee,Redbone,Secretary of State,,L,Ted Metz,81,35,3,0,43
Lee,Smithville ,Secretary of State,,L,Ted Metz,18,9,0,0,9
Lee,CJC,Secretary of State,,L,Ted Metz,9,3,0,0,6
Lee,Leesburg,Secretary of State,,L,Ted Metz,62,34,4,0,24
Lee,Friendship Baptist,Secretary of State,,L,Ted Metz,27,13,0,0,14
Lee,First Baptist,Secretary of State,,L,Ted Metz,69,33,2,0,34
Lee,SDA Church,Secretary of State,,L,Ted Metz,25,12,2,0,11
Lee,Flint Reformed Baptist ,Secretary of State,,L,Ted Metz,35,19,0,0,16
Lee,Century Fire Station,Secretary of State,,L,Ted Metz,66,28,6,0,32
Lee,Chokee,Attorney General,,Rep,Chris Carr ,157,74,6,0,77
Lee,Redbone,Attorney General,,Rep,Chris Carr ,2218,1061,39,1,1117
Lee,Smithville ,Attorney General,,Rep,Chris Carr ,330,160,5,0,165
Lee,CJC,Attorney General,,Rep,Chris Carr ,358,169,4,0,185
Lee,Leesburg,Attorney General,,Rep,Chris Carr ,1238,712,23,0,503
Lee,Friendship Baptist,Attorney General,,Rep,Chris Carr ,709,326,7,0,376
Lee,First Baptist,Attorney General,,Rep,Chris Carr ,1855,866,37,1,951
Lee,SDA Church,Attorney General,,Rep,Chris Carr ,814,388,22,0,404
Lee,Flint Reformed Baptist ,Attorney General,,Rep,Chris Carr ,1003,513,15,0,475
Lee,Century Fire Station,Attorney General,,Rep,Chris Carr ,1254,660,54,0,540
Lee,Chokee,Attorney General,,Dem,"Jennifer """"Jen"""" Jordan",127,51,23,0,53
Lee,Redbone,Attorney General,,Dem,"Jennifer """"Jen"""" Jordan",546,316,29,1,200
Lee,Smithville ,Attorney General,,Dem,"Jennifer """"Jen"""" Jordan",214,75,19,0,120
Lee,CJC,Attorney General,,Dem,"Jennifer """"Jen"""" Jordan",49,32,4,0,13
Lee,Leesburg,Attorney General,,Dem,"Jennifer """"Jen"""" Jordan",485,271,41,1,172
Lee,Friendship Baptist,Attorney General,,Dem,"Jennifer """"Jen"""" Jordan",146,110,6,0,30
Lee,First Baptist,Attorney General,,Dem,"Jennifer """"Jen"""" Jordan",780,440,61,0,279
Lee,SDA Church,Attorney General,,Dem,"Jennifer """"Jen"""" Jordan",277,156,15,1,105
Lee,Flint Reformed Baptist ,Attorney General,,Dem,"Jennifer """"Jen"""" Jordan",316,165,20,0,131
Lee,Century Fire Station,Attorney General,,Dem,"Jennifer """"Jen"""" Jordan",512,270,26,1,215
Lee,Chokee,Attorney General,,L,Martin Cowen,2,0,0,0,2
Lee,Redbone,Attorney General,,L,Martin Cowen,29,11,0,0,18
Lee,Smithville ,Attorney General,,L,Martin Cowen,7,2,1,0,4
Lee,CJC,Attorney General,,L,Martin Cowen,4,2,0,0,2
Lee,Leesburg,Attorney General,,L,Martin Cowen,23,13,3,0,7
Lee,Friendship Baptist,Attorney General,,L,Martin Cowen,7,1,0,0,6
Lee,First Baptist,Attorney General,,L,Martin Cowen,25,14,1,0,10
Lee,SDA Church,Attorney General,,L,Martin Cowen,9,3,0,0,6
Lee,Flint Reformed Baptist ,Attorney General,,L,Martin Cowen,14,3,0,0,11
Lee,Century Fire Station,Attorney General,,L,Martin Cowen,16,4,0,0,12
Lee,Chokee,Commissioner of Agriculture,,Rep,Tyler Harper,153,72,6,0,75
Lee,Redbone,Commissioner of Agriculture,,Rep,Tyler Harper,2225,1065,39,1,1120
Lee,Smithville ,Commissioner of Agriculture,,Rep,Tyler Harper,332,159,6,0,167
Lee,CJC,Commissioner of Agriculture,,Rep,Tyler Harper,362,174,4,0,184
Lee,Leesburg,Commissioner of Agriculture,,Rep,Tyler Harper,1258,723,26,0,509
Lee,Friendship Baptist,Commissioner of Agriculture,,Rep,Tyler Harper,710,331,7,0,372
Lee,First Baptist,Commissioner of Agriculture,,Rep,Tyler Harper,1883,882,39,1,961
Lee,SDA Church,Commissioner of Agriculture,,Rep,Tyler Harper,829,395,24,0,410
Lee,Flint Reformed Baptist ,Commissioner of Agriculture,,Rep,Tyler Harper,1006,512,15,0,479
Lee,Century Fire Station,Commissioner of Agriculture,,Rep,Tyler Harper,1257,659,55,0,543
Lee,Chokee,Commissioner of Agriculture,,Dem,Nakita Hemingway,128,53,23,0,52
Lee,Redbone,Commissioner of Agriculture,,Dem,Nakita Hemingway,521,299,29,1,192
Lee,Smithville ,Commissioner of Agriculture,,Dem,Nakita Hemingway,206,73,18,0,115
Lee,CJC,Commissioner of Agriculture,,Dem,Nakita Hemingway,43,26,4,0,13
Lee,Leesburg,Commissioner of Agriculture,,Dem,Nakita Hemingway,450,254,39,1,156
Lee,Friendship Baptist,Commissioner of Agriculture,,Dem,Nakita Hemingway,142,107,6,0,29
Lee,First Baptist,Commissioner of Agriculture,,Dem,Nakita Hemingway,734,419,59,0,256
Lee,SDA Church,Commissioner of Agriculture,,Dem,Nakita Hemingway,253,148,13,1,91
Lee,Flint Reformed Baptist ,Commissioner of Agriculture,,Dem,Nakita Hemingway,312,164,20,0,128
Lee,Century Fire Station,Commissioner of Agriculture,,Dem,Nakita Hemingway,498,258,24,1,215
Lee,Chokee,Commissioner of Agriculture,,L,David Raudabaugh,1,0,0,0,1
Lee,Redbone,Commissioner of Agriculture,,L,David Raudabaugh,37,15,1,0,21
Lee,Smithville ,Commissioner of Agriculture,,L,David Raudabaugh,11,5,0,0,6
Lee,CJC,Commissioner of Agriculture,,L,David Raudabaugh,5,2,0,0,3
Lee,Leesburg,Commissioner of Agriculture,,L,David Raudabaugh,32,17,2,0,13
Lee,Friendship Baptist,Commissioner of Agriculture,,L,David Raudabaugh,12,1,0,0,11
Lee,First Baptist,Commissioner of Agriculture,,L,David Raudabaugh,40,19,0,0,21
Lee,SDA Church,Commissioner of Agriculture,,L,David Raudabaugh,16,3,0,0,13
Lee,Flint Reformed Baptist ,Commissioner of Agriculture,,L,David Raudabaugh,13,5,0,0,8
Lee,Century Fire Station,Commissioner of Agriculture,,L,David Raudabaugh,21,11,0,0,10
Lee,Chokee,Commissioner of Insurance,,Rep,John King ,154,71,7,0,76
Lee,Redbone,Commissioner of Insurance,,Rep,John King ,2237,1064,40,1,1132
Lee,Smithville ,Commissioner of Insurance,,Rep,John King ,334,161,6,0,167
Lee,CJC,Commissioner of Insurance,,Rep,John King ,359,172,4,0,183
Lee,Leesburg,Commissioner of Insurance,,Rep,John King ,1269,729,27,0,513
Lee,Friendship Baptist,Commissioner of Insurance,,Rep,John King ,716,330,7,0,379
Lee,First Baptist,Commissioner of Insurance,,Rep,John King ,1881,875,40,1,965
Lee,SDA Church,Commissioner of Insurance,,Rep,John King ,832,393,24,0,415
Lee,Flint Reformed Baptist ,Commissioner of Insurance,,Rep,John King ,1017,517,15,0,485
Lee,Century Fire Station,Commissioner of Insurance,,Rep,John King ,1253,655,55,0,543
Lee,Chokee,Commissioner of Insurance,,Dem,Janice Laws Robinson,131,55,22,0,54
Lee,Redbone,Commissioner of Insurance,,Dem,Janice Laws Robinson,542,312,29,1,200
Lee,Smithville ,Commissioner of Insurance,,Dem,Janice Laws Robinson,214,75,18,0,121
Lee,CJC,Commissioner of Insurance,,Dem,Janice Laws Robinson,50,30,4,0,16
Lee,Leesburg,Commissioner of Insurance,,Dem,Janice Laws Robinson,471,265,40,1,165
Lee,Friendship Baptist,Commissioner of Insurance,,Dem,Janice Laws Robinson,144,107,6,0,31
Lee,First Baptist,Commissioner of Insurance,,Dem,Janice Laws Robinson,771,441,57,0,273
Lee,SDA Church,Commissioner of Insurance,,Dem,Janice Laws Robinson,266,153,13,1,99
Lee,Flint Reformed Baptist ,Commissioner of Insurance,,Dem,Janice Laws Robinson,308,160,20,0,128
Lee,Century Fire Station,Commissioner of Insurance,,Dem,Janice Laws Robinson,520,273,25,1,221
Lee,Chokee,State School Superintendent,,Rep,Richard Woods ,156,72,6,0,78
Lee,Redbone,State School Superintendent,,Rep,Richard Woods ,2257,1080,40,1,1136
Lee,Smithville ,State School Superintendent,,Rep,Richard Woods ,333,160,5,0,168
Lee,CJC,State School Superintendent,,Rep,Richard Woods ,364,173,4,0,187
Lee,Leesburg,State School Superintendent,,Rep,Richard Woods ,1281,739,26,0,516
Lee,Friendship Baptist,State School Superintendent,,Rep,Richard Woods ,723,332,7,0,384
Lee,First Baptist,State School Superintendent,,Rep,Richard Woods ,1902,890,46,1,965
Lee,SDA Church,State School Superintendent,,Rep,Richard Woods ,835,392,24,0,419
Lee,Flint Reformed Baptist ,State School Superintendent,,Rep,Richard Woods ,1026,522,17,0,487
Lee,Century Fire Station,State School Superintendent,,Rep,Richard Woods ,1267,662,56,0,549
Lee,Chokee,State School Superintendent,,Dem,Alisha Thomas Searcy,130,54,23,0,53
Lee,Redbone,State School Superintendent,,Dem,Alisha Thomas Searcy,527,304,28,1,194
Lee,Smithville ,State School Superintendent,,Dem,Alisha Thomas Searcy,213,75,19,0,119
Lee,CJC,State School Superintendent,,Dem,Alisha Thomas Searcy,47,30,4,0,13
Lee,Leesburg,State School Superintendent,,Dem,Alisha Thomas Searcy,464,259,41,1,163
