county,precinct,office,district,party,candidate,votes,advance_voting_votes,absentee_by_mail_votes,provisional_votes,election_day_votes
Coffee,Douglas,U.S. Senate,,Rep,Herschel Junior Walker,5041,3452,121,4,1464
Coffee,Ambrose,U.S. Senate,,Rep,Herschel Junior Walker,913,425,14,0,474
Coffee,Bridgetown,U.S. Senate,,Rep,Herschel Junior Walker,154,52,2,0,100
Coffee,Broxton,U.S. Senate,,Rep,Herschel Junior Walker,1010,495,8,0,507
Coffee,Nicholls,U.S. Senate,,Rep,Herschel Junior Walker,801,361,12,1,427
Coffee,West Green,U.S. Senate,,Rep,Herschel Junior Walker,528,186,5,0,337
Coffee,Douglas,U.S. Senate,,Dem,Raphael Warnock ,2479,1553,188,1,737
Coffee,Ambrose,U.S. Senate,,Dem,Raphael Warnock ,189,101,10,0,78
Coffee,Bridgetown,U.S. Senate,,Dem,Raphael Warnock ,44,10,3,0,31
Coffee,Broxton,U.S. Senate,,Dem,Raphael Warnock ,284,132,17,2,133
Coffee,Nicholls,U.S. Senate,,Dem,Raphael Warnock ,193,72,15,0,106
Coffee,West Green,U.S. Senate,,Dem,Raphael Warnock ,27,10,2,0,15
Coffee,Douglas,U.S. Senate,,L,Chase Oliver,124,75,7,0,42
Coffee,Ambrose,U.S. Senate,,L,Chase Oliver,17,5,3,1,8
Coffee,Bridgetown,U.S. Senate,,L,Chase Oliver,5,0,0,0,5
Coffee,Broxton,U.S. Senate,,L,Chase Oliver,18,4,1,0,13
Coffee,Nicholls,U.S. Senate,,L,Chase Oliver,15,5,0,0,10
Coffee,West Green,U.S. Senate,,L,Chase Oliver,10,0,0,0,10
Coffee,Douglas,Governor,,Rep,Brian Kemp ,5298,3617,143,3,1535
Coffee,Ambrose,Governor,,Rep,Brian Kemp ,941,427,18,1,495
Coffee,Bridgetown,Governor,,Rep,Brian Kemp ,160,51,2,0,107
Coffee,Broxton,Governor,,Rep,Brian Kemp ,1049,513,10,0,526
Coffee,Nicholls,Governor,,Rep,Brian Kemp ,823,371,11,1,440
Coffee,West Green,Governor,,Rep,Brian Kemp ,547,189,5,0,353
Coffee,Douglas,Governor,,Dem,Stacey Abrams,2343,1466,171,2,704
Coffee,Ambrose,Governor,,Dem,Stacey Abrams,173,98,9,0,66
