county,precinct,office,district,party,candidate,votes,advance_voting_votes,absentee_by_mail_votes,provisional_votes,election_day_votes
Glascock,Edgehill,U.S. Senate,,Rep,Herschel Junior Walker,89,28,2,0,59
Glascock,Gibson,U.S. Senate,,Rep,Herschel Junior Walker,357,221,16,0,120
Glascock,Mill,U.S. Senate,,Rep,Herschel Junior Walker,434,226,18,0,190
Glascock,Mitchell,U.S. Senate,,Rep,Herschel Junior Walker,291,110,10,0,171
Glascock,Edgehill,U.S. Senate,,Dem,Raphael Warnock ,11,5,2,0,4
Glascock,Gibson,U.S. Senate,,Dem,Raphael Warnock ,43,21,4,0,18
Glascock,Mill,U.S. Senate,,Dem,Raphael Warnock ,27,19,1,0,7
Glascock,Mitchell,U.S. Senate,,Dem,Raphael Warnock ,32,4,3,0,25
Glascock,Edgehill,U.S. Senate,,Lib,Chase Oliver,0,0,0,0,0
Glascock,Gibson,U.S. Senate,,Lib,Chase Oliver,4,3,0,0,1
Glascock,Mill,U.S. Senate,,Lib,Chase Oliver,5,5,0,0,0
Glascock,Mitchell,U.S. Senate,,Lib,Chase Oliver,2,2,0,0,0
Glascock,Edgehill,Governor,,Rep,Brian Kemp ,94,28,4,0,62
Glascock,Gibson,Governor,,Rep,Brian Kemp ,365,225,17,0,123
Glascock,Mill,Governor,,Rep,Brian Kemp ,449,238,18,0,193
Glascock,Mitchell,Governor,,Rep,Brian Kemp ,303,113,12,0,178
Glascock,Edgehill,Governor,,Dem,Stacey Abrams,7,5,0,0,2
Glascock,Gibson,Governor,,Dem,Stacey Abrams,37,19,3,0,15
Glascock,Mill,Governor,,Dem,Stacey Abrams,20,14,1,0,5
Glascock,Mitchell,Governor,,Dem,Stacey Abrams,25,3,1,0,21
Glascock,Edgehill,Governor,,Lib,Shane Hazel,0,0,0,0,0
Glascock,Gibson,Governor,,Lib,Shane Hazel,4,3,0,0,1
Glascock,Mill,Governor,,Lib,Shane Hazel,1,0,0,0,1
Glascock,Mitchell,Governor,,Lib,Shane Hazel,0,0,0,0,0
Glascock,Edgehill,Lieutenant Governor,,Rep,Burt Jones,90,27,2,0,61
Glascock,Gibson,Lieutenant Governor,,Rep,Burt Jones,356,222,16,0,118
Glascock,Mill,Lieutenant Governor,,Rep,Burt Jones,435,228,18,0,189
Glascock,Mitchell,Lieutenant Governor,,Rep,Burt Jones,295,109,11,0,175
