county,precinct,office,district,party,candidate,votes,advance_voting_votes,absentee_by_mail_votes,provisional_votes,election_day_votes
Banks,Anderson,U.S. Senate,,Rep,Herschel Walker,738,452,15,0,271
Banks,Baldwin,U.S. Senate,,Rep,Herschel Walker,422,239,38,0,145
Banks,Berlin,U.S. Senate,,Rep,Herschel Walker,303,182,6,0,115
Banks,Bushville,U.S. Senate,,Rep,Herschel Walker,428,260,8,0,160
Banks,Columbia,U.S. Senate,,Rep,Herschel Walker,209,127,6,0,76
Banks,Davids,U.S. Senate,,Rep,Herschel Walker,863,489,17,1,356
Banks,Golden Hill,U.S. Senate,,Rep,Herschel Walker,408,256,11,3,138
Banks,Grove River,U.S. Senate,,Rep,Herschel Walker,325,181,15,0,129
Banks,Hollingsworth,U.S. Senate,,Rep,Herschel Walker,349,215,14,0,120
Banks,Homer,U.S. Senate,,Rep,Herschel Walker,738,468,11,0,259
Banks,Poplar Springs,U.S. Senate,,Rep,Herschel Walker,887,564,41,0,282
Banks,Washington,U.S. Senate,,Rep,Herschel Walker,371,246,8,1,116
Banks,Wilmonts,U.S. Senate,,Rep,Herschel Walker,321,208,5,0,108
Banks,Anderson,U.S. Senate,,Dem,Raphael Warnock ,88,52,9,0,27
Banks,Baldwin,U.S. Senate,,Dem,Raphael Warnock ,77,42,11,0,24
Banks,Berlin,U.S. Senate,,Dem,Raphael Warnock ,37,26,0,0,11
Banks,Bushville,U.S. Senate,,Dem,Raphael Warnock ,47,25,3,0,19
Banks,Columbia,U.S. Senate,,Dem,Raphael Warnock ,14,9,2,0,3
Banks,Davids,U.S. Senate,,Dem,Raphael Warnock ,123,69,9,0,45
Banks,Golden Hill,U.S. Senate,,Dem,Raphael Warnock ,58,32,8,0,18
Banks,Grove River,U.S. Senate,,Dem,Raphael Warnock ,15,9,3,0,3
Banks,Hollingsworth,U.S. Senate,,Dem,Raphael Warnock ,46,26,7,0,13
Banks,Homer,U.S. Senate,,Dem,Raphael Warnock ,72,40,10,0,22
Banks,Poplar Springs,U.S. Senate,,Dem,Raphael Warnock ,103,60,9,0,34
Banks,Washington,U.S. Senate,,Dem,Raphael Warnock ,54,33,10,0,11
Banks,Wilmonts,U.S. Senate,,Dem,Raphael Warnock ,38,23,3,0,12
Banks,Anderson,U.S. Senate,,Lib,Chase Oliver,24,11,2,0,11
Banks,Baldwin,U.S. Senate,,Lib,Chase Oliver,15,10,0,0,5
Banks,Berlin,U.S. Senate,,Lib,Chase Oliver,8,6,2,0,0
Banks,Bushville,U.S. Senate,,Lib,Chase Oliver,6,3,0,0,3
Banks,Columbia,U.S. Senate,,Lib,Chase Oliver,1,1,0,0,0
Banks,Davids,U.S. Senate,,Lib,Chase Oliver,25,11,1,0,13
Banks,Golden Hill,U.S. Senate,,Lib,Chase Oliver,6,0,1,0,5
Banks,Grove River,U.S. Senate,,Lib,Chase Oliver,6,3,0,0,3
Banks,Hollingsworth,U.S. Senate,,Lib,Chase Oliver,6,3,1,0,2
Banks,Homer,U.S. Senate,,Lib,Chase Oliver,25,15,1,0,9
Banks,Poplar Springs,U.S. Senate,,Lib,Chase Oliver,25,8,1,0,16
Banks,Washington,U.S. Senate,,Lib,Chase Oliver,7,4,1,0,2
Banks,Wilmonts,U.S. Senate,,Lib,Chase Oliver,5,2,1,0,2
Banks,Anderson,Governor,,Rep,Brian Kemp ,771,470,22,0,279
Banks,Baldwin,Governor,,Rep,Brian Kemp ,443,253,39,0,151
