county,precinct,office,district,party,candidate,votes,absentee_by_mail_votes,election_day_votes,provisional_votes,advance_voting_votes
Cherokee,Air Acres,U.S. Senate,,Rep,Herschel Walker,1013,61,684,1,267
Cherokee,Arnold Mill,U.S. Senate,,Rep,Herschel Walker,2068,72,1235,0,761
Cherokee,Avery,U.S. Senate,,Rep,Herschel Walker,1921,75,912,0,934
Cherokee,Ball Ground,U.S. Senate,,Rep,Herschel Walker,1863,22,1504,0,337
Cherokee,Bascomb,U.S. Senate,,Rep,Herschel Walker,1502,60,1074,0,368
Cherokee,Bells,U.S. Senate,,Rep,Herschel Walker,1456,48,1050,2,356
Cherokee,Booth,U.S. Senate,,Rep,Herschel Walker,1420,61,905,2,452
Cherokee,Bradshaw,U.S. Senate,,Rep,Herschel Walker,2035,99,940,0,996
Cherokee,Bridgemill,U.S. Senate,,Rep,Herschel Walker,2035,97,1182,1,755
Cherokee,Canton,U.S. Senate,,Rep,Herschel Walker,2867,204,1398,2,1263
Cherokee,Carmel,U.S. Senate,,Rep,Herschel Walker,1162,62,793,0,307
Cherokee,Clayton,U.S. Senate,,Rep,Herschel Walker,2214,102,1402,1,709
Cherokee,Conns Creek,U.S. Senate,,Rep,Herschel Walker,544,8,477,0,59
Cherokee,Deer Run,U.S. Senate,,Rep,Herschel Walker,1018,31,796,1,190
Cherokee,Dixie,U.S. Senate,,Rep,Herschel Walker,1452,58,921,2,471
Cherokee,Freehome,U.S. Senate,,Rep,Herschel Walker,2664,131,1602,1,930
Cherokee,Hickory Flat,U.S. Senate,,Rep,Herschel Walker,3153,113,1615,1,1424
Cherokee,Hightower,U.S. Senate,,Rep,Herschel Walker,1705,78,1102,0,525
Cherokee,Hillside,U.S. Senate,,Rep,Herschel Walker,1305,53,912,0,340
Cherokee,Holly Springs,U.S. Senate,,Rep,Herschel Walker,985,47,646,1,291
Cherokee,Kellogg,U.S. Senate,,Rep,Herschel Walker,1619,68,1172,0,379
Cherokee,Liberty,U.S. Senate,,Rep,Herschel Walker,2332,122,1426,1,783
Cherokee,Little River,U.S. Senate,,Rep,Herschel Walker,2571,239,1334,0,998
Cherokee,Macedonia,U.S. Senate,,Rep,Herschel Walker,2398,91,1425,0,882
Cherokee,Mountain Road,U.S. Senate,,Rep,Herschel Walker,1396,52,751,0,593
Cherokee,Neese,U.S. Senate,,Rep,Herschel Walker,2083,131,1180,0,772
Cherokee,Oak Grove,U.S. Senate,,Rep,Herschel Walker,1262,32,965,1,264
Cherokee,R M Moore,U.S. Senate,,Rep,Herschel Walker,1782,70,1239,0,473
Cherokee,R T Jones,U.S. Senate,,Rep,Herschel Walker,686,24,387,0,275
Cherokee,Rosecreek,U.S. Senate,,Rep,Herschel Walker,1407,56,1039,0,312
Cherokee,Salacoa,U.S. Senate,,Rep,Herschel Walker,386,8,342,0,36
Cherokee,Sixes,U.S. Senate,,Rep,Herschel Walker,1373,88,812,0,473
Cherokee,Sutallee,U.S. Senate,,Rep,Herschel Walker,1371,37,1095,2,237
Cherokee,Teasley,U.S. Senate,,Rep,Herschel Walker,2940,135,1754,0,1051
Cherokee,Toonigh,U.S. Senate,,Rep,Herschel Walker,2324,118,1424,1,781
Cherokee,Union Hill,U.S. Senate,,Rep,Herschel Walker,2169,86,1352,0,731
Cherokee,Univeter,U.S. Senate,,Rep,Herschel Walker,2318,106,1231,0,981
Cherokee,Victoria,U.S. Senate,,Rep,Herschel Walker,1134,37,866,1,230
Cherokee,Waleska,U.S. Senate,,Rep,Herschel Walker,1476,85,937,0,454
Cherokee,Wildcat,U.S. Senate,,Rep,Herschel Walker,1209,54,804,0,351
Cherokee,Woodlands,U.S. Senate,,Rep,Herschel Walker,1036,40,815,1,180
Cherokee,Woodstock,U.S. Senate,,Rep,Herschel Walker,2148,90,1339,1,718
Cherokee,Air Acres,U.S. Senate,,(Dem,Raphael Warnock ,654,50,357,0,247
Cherokee,Arnold Mill,U.S. Senate,,(Dem,Raphael Warnock ,854,98,379,0,377
Cherokee,Avery,U.S. Senate,,(Dem,Raphael Warnock ,562,57,210,0,295
Cherokee,Ball Ground,U.S. Senate,,(Dem,Raphael Warnock ,397,32,261,0,104
Cherokee,Bascomb,U.S. Senate,,(Dem,Raphael Warnock ,750,70,442,0,238
Cherokee,Bells,U.S. Senate,,(Dem,Raphael Warnock ,1361,87,774,0,500
Cherokee,Booth,U.S. Senate,,(Dem,Raphael Warnock ,779,62,405,1,311
Cherokee,Bradshaw,U.S. Senate,,(Dem,Raphael Warnock ,781,93,278,0,410
Cherokee,Bridgemill,U.S. Senate,,(Dem,Raphael Warnock ,745,78,328,0,339
Cherokee,Canton,U.S. Senate,,(Dem,Raphael Warnock ,1503,214,593,1,695
Cherokee,Carmel,U.S. Senate,,(Dem,Raphael Warnock ,959,108,508,1,342
Cherokee,Clayton,U.S. Senate,,(Dem,Raphael Warnock ,683,81,287,0,315
Cherokee,Conns Creek,U.S. Senate,,(Dem,Raphael Warnock ,57,0,34,0,23
Cherokee,Deer Run,U.S. Senate,,(Dem,Raphael Warnock ,614,57,383,0,174
Cherokee,Dixie,U.S. Senate,,(Dem,Raphael Warnock ,1066,86,569,0,411
Cherokee,Freehome,U.S. Senate,,(Dem,Raphael Warnock ,777,88,271,0,418
Cherokee,Hickory Flat,U.S. Senate,,(Dem,Raphael Warnock ,1482,151,574,0,757
Cherokee,Hightower,U.S. Senate,,(Dem,Raphael Warnock ,375,44,151,1,179
Cherokee,Hillside,U.S. Senate,,(Dem,Raphael Warnock ,555,62,291,0,202
Cherokee,Holly Springs,U.S. Senate,,(Dem,Raphael Warnock ,370,29,199,0,142
Cherokee,Kellogg,U.S. Senate,,(Dem,Raphael Warnock ,967,81,568,1,317
Cherokee,Liberty,U.S. Senate,,(Dem,Raphael Warnock ,1305,139,633,1,532
Cherokee,Little River,U.S. Senate,,(Dem,Raphael Warnock ,1719,292,671,1,755
Cherokee,Macedonia,U.S. Senate,,(Dem,Raphael Warnock ,703,82,339,0,282
Cherokee,Mountain Road,U.S. Senate,,(Dem,Raphael Warnock ,528,51,241,0,236
Cherokee,Neese,U.S. Senate,,(Dem,Raphael Warnock ,1585,181,687,0,717
Cherokee,Oak Grove,U.S. Senate,,(Dem,Raphael Warnock ,571,61,346,1,163
Cherokee,R M Moore,U.S. Senate,,(Dem,Raphael Warnock ,271,38,140,0,93
Cherokee,R T Jones,U.S. Senate,,(Dem,Raphael Warnock ,331,40,176,0,115
Cherokee,Rosecreek,U.S. Senate,,(Dem,Raphael Warnock ,714,56,419,1,238
Cherokee,Salacoa,U.S. Senate,,(Dem,Raphael Warnock ,45,13,27,0,5
Cherokee,Sixes,U.S. Senate,,(Dem,Raphael Warnock ,512,61,244,0,207
Cherokee,Sutallee,U.S. Senate,,(Dem,Raphael Warnock ,252,20,174,0,58
Cherokee,Teasley,U.S. Senate,,(Dem,Raphael Warnock ,1177,104,570,0,503
Cherokee,Toonigh,U.S. Senate,,(Dem,Raphael Warnock ,1208,102,621,0,485
Cherokee,Union Hill,U.S. Senate,,(Dem,Raphael Warnock ,561,71,270,0,220
Cherokee,Univeter,U.S. Senate,,(Dem,Raphael Warnock ,661,61,285,0,315
Cherokee,Victoria,U.S. Senate,,(Dem,Raphael Warnock ,431,27,260,0,144
Cherokee,Waleska,U.S. Senate,,(Dem,Raphael Warnock ,521,82,239,0,200
Cherokee,Wildcat,U.S. Senate,,(Dem,Raphael Warnock ,468,43,252,0,173
Cherokee,Woodlands,U.S. Senate,,(Dem,Raphael Warnock ,796,55,542,0,199
Cherokee,Woodstock,U.S. Senate,,(Dem,Raphael Warnock ,1490,126,723,0,641
