county,precinct,office,district,party,candidate,votes,absentee_by_mail_votes,election_day_votes,provisional_votes,advance_voting_votes
Pike,Concord,U.S. Senate,,Rep,Herschel Walker,736,15,475,0,246
Pike,Hollonville,U.S. Senate,,Rep,Herschel Walker,1079,34,593,1,451
Pike,Meansville,U.S. Senate,,Rep,Herschel Walker,724,19,438,1,266
Pike,Molena,U.S. Senate,,Rep,Herschel Walker,796,9,479,0,308
Pike,Second District,U.S. Senate,,Rep,Herschel Walker,1464,42,643,1,778
Pike,Lifsey Springs,U.S. Senate,,Rep,Herschel Walker,640,24,346,1,269
Pike,Williamson,U.S. Senate,,Rep,Herschel Walker,1047,21,561,1,464
Pike,Zebulon,U.S. Senate,,Rep,Herschel Walker,972,38,393,0,541
Pike,Concord,U.S. Senate,,(Dem,Raphael Warnock ,164,21,76,0,67
Pike,Hollonville,U.S. Senate,,(Dem,Raphael Warnock ,120,19,41,0,60
Pike,Meansville,U.S. Senate,,(Dem,Raphael Warnock ,92,15,40,0,37
Pike,Molena,U.S. Senate,,(Dem,Raphael Warnock ,148,10,69,1,68
Pike,Second District,U.S. Senate,,(Dem,Raphael Warnock ,176,28,45,0,103
Pike,Lifsey Springs,U.S. Senate,,(Dem,Raphael Warnock ,81,11,28,0,42
Pike,Williamson,U.S. Senate,,(Dem,Raphael Warnock ,134,7,59,0,68
Pike,Zebulon,U.S. Senate,,(Dem,Raphael Warnock ,270,49,63,0,158
