county,precinct,office,district,party,candidate,votes,absentee_by_mail_votes,election_day_votes,provisional_votes,advance_voting_votes
Worth,Sylvester ,U.S. Senate,,Rep,Herschel Walker,497,18,244,0,235
Worth,Scooterville ,U.S. Senate,,Rep,Herschel Walker,332,3,268,0,61
Worth,Minton,U.S. Senate,,Rep,Herschel Walker,562,15,359,0,188
Worth,Bridgeboro,U.S. Senate,,Rep,Herschel Walker,360,8,250,1,101
Worth,County Line,U.S. Senate,,Rep,Herschel Walker,296,5,204,0,87
Worth,Isabella ,U.S. Senate,,Rep,Herschel Walker,483,15,287,0,181
Worth,Sylvester East,U.S. Senate,,Rep,Herschel Walker,768,15,404,0,349
Worth,Poulan ,U.S. Senate,,Rep,Herschel Walker,411,5,290,0,116
Worth,Sumner,U.S. Senate,,Rep,Herschel Walker,408,4,295,0,109
Worth,Red Rock,U.S. Senate,,Rep,Herschel Walker,441,10,331,0,100
Worth,Doles,U.S. Senate,,Rep,Herschel Walker,205,3,141,0,61
Worth,Warwick,U.S. Senate,,Rep,Herschel Walker,334,4,285,0,45
Worth,Sylvester ,U.S. Senate,,(Dem,Raphael Warnock ,882,67,348,0,467
Worth,Scooterville ,U.S. Senate,,(Dem,Raphael Warnock ,27,4,9,0,14
Worth,Minton,U.S. Senate,,(Dem,Raphael Warnock ,55,7,22,0,26
Worth,Bridgeboro,U.S. Senate,,(Dem,Raphael Warnock ,88,3,41,0,44
Worth,County Line,U.S. Senate,,(Dem,Raphael Warnock ,63,4,30,0,29
Worth,Isabella ,U.S. Senate,,(Dem,Raphael Warnock ,62,3,22,0,37
Worth,Sylvester East,U.S. Senate,,(Dem,Raphael Warnock ,154,11,57,0,86
Worth,Poulan ,U.S. Senate,,(Dem,Raphael Warnock ,81,4,38,0,39
Worth,Sumner,U.S. Senate,,(Dem,Raphael Warnock ,82,7,46,0,29
Worth,Red Rock,U.S. Senate,,(Dem,Raphael Warnock ,125,7,64,0,54
Worth,Doles,U.S. Senate,,(Dem,Raphael Warnock ,20,2,9,0,9
Worth,Warwick,U.S. Senate,,(Dem,Raphael Warnock ,120,24,79,0,17
