county,precinct,office,district,party,candidate,votes,advance_voting_votes,absentee_by_mail_votes,provisional_votes,election_day_votes
Peach,Byron #1,U.S. Senate,,Rep,Herschel Walker,1147,812,18,0,317
Peach,Byron #2,U.S. Senate,,Rep,Herschel Walker,1785,1273,49,3,460
Peach,Claude,U.S. Senate,,Rep,Herschel Walker,472,240,8,0,224
Peach,Fort Valley #1,U.S. Senate,,Rep,Herschel Walker,503,291,32,0,180
Peach,Fort Valley #2,U.S. Senate,,Rep,Herschel Walker,433,284,5,4,140
Peach,Fort Valley #3,U.S. Senate,,Rep,Herschel Walker,224,165,3,0,56
Peach,Powersville,U.S. Senate,,Rep,Herschel Walker,592,304,15,0,273
Peach,Byron #1,U.S. Senate,,Dem,Raphael Warnock ,491,343,20,3,125
Peach,Byron #2,U.S. Senate,,Dem,Raphael Warnock ,1198,823,102,1,272
Peach,Claude,U.S. Senate,,Dem,Raphael Warnock ,99,58,9,0,32
Peach,Fort Valley #1,U.S. Senate,,Dem,Raphael Warnock ,826,505,72,0,249
Peach,Fort Valley #2,U.S. Senate,,Dem,Raphael Warnock ,784,495,58,0,231
Peach,Fort Valley #3,U.S. Senate,,Dem,Raphael Warnock ,1041,696,119,2,224
Peach,Powersville,U.S. Senate,,Dem,Raphael Warnock ,262,171,23,0,68
Peach,Byron #1,U.S. Senate,,Lib,Chase Oliver,19,14,1,0,4
Peach,Byron #2,U.S. Senate,,Lib,Chase Oliver,58,30,1,0,27
Peach,Claude,U.S. Senate,,Lib,Chase Oliver,14,5,1,0,8
Peach,Fort Valley #1,U.S. Senate,,Lib,Chase Oliver,18,9,2,0,7
Peach,Fort Valley #2,U.S. Senate,,Lib,Chase Oliver,17,11,3,0,3
Peach,Fort Valley #3,U.S. Senate,,Lib,Chase Oliver,4,2,0,0,2
Peach,Powersville,U.S. Senate,,Lib,Chase Oliver,13,4,3,0,6
Peach,Byron #1,Governor,,Rep,Brian Kemp ,1206,855,19,0,332
Peach,Byron #2,Governor,,Rep,Brian Kemp ,1946,1365,63,3,515
Peach,Claude,Governor,,Rep,Brian Kemp ,497,254,9,0,234
Peach,Fort Valley #1,Governor,,Rep,Brian Kemp ,556,320,38,0,198
Peach,Fort Valley #2,Governor,,Rep,Brian Kemp ,459,300,9,4,146
Peach,Fort Valley #3,Governor,,Rep,Brian Kemp ,234,171,4,0,59
Peach,Powersville,Governor,,Rep,Brian Kemp ,644,331,25,0,288
Peach,Byron #1,Governor,,Dem,Stacey Abrams,436,303,19,3,111
Peach,Byron #2,Governor,,Dem,Stacey Abrams,1093,759,88,1,245
Peach,Claude,Governor,,Dem,Stacey Abrams,84,49,9,0,26
Peach,Fort Valley #1,Governor,,Dem,Stacey Abrams,793,492,67,0,234
Peach,Fort Valley #2,Governor,,Dem,Stacey Abrams,769,486,56,0,227
Peach,Fort Valley #3,Governor,,Dem,Stacey Abrams,1031,691,118,2,220
