county,precinct,office,district,party,candidate,votes,advance_voting_votes,absentee_by_mail_votes,provisional_votes,election_day_votes
Union,Blairsville,U.S. Senate,,Rep,Herschel Junior Walker,1190,780,50,0,360
Union,Coosa,U.S. Senate,,Rep,Herschel Junior Walker,1346,773,43,0,530
Union,Choestoe,U.S. Senate,,Rep,Herschel Junior Walker,845,392,50,0,403
Union,Jones Creek,U.S. Senate,,Rep,Herschel Junior Walker,1172,580,34,1,557
Union,Owltown,U.S. Senate,,Rep,Herschel Junior Walker,840,494,33,0,313
Union,Ivy Log,U.S. Senate,,Rep,Herschel Junior Walker,1278,702,46,1,529
Union,Suches,U.S. Senate,,Rep,Herschel Junior Walker,339,71,12,0,256
Union,Trackrock,U.S. Senate,,Rep,Herschel Junior Walker,631,366,22,0,243
Union,Dooley,U.S. Senate,,Rep,Herschel Junior Walker,919,457,16,0,446
Union,Gumlog,U.S. Senate,,Rep,Herschel Junior Walker,1248,718,35,1,494
Union,Pat Colwell,U.S. Senate,,Rep,Herschel Junior Walker,1378,837,69,0,472
Union,Blairsville,U.S. Senate,,Dem,Raphael Warnock ,349,230,56,0,63
Union,Coosa,U.S. Senate,,Dem,Raphael Warnock ,233,149,33,0,51
Union,Choestoe,U.S. Senate,,Dem,Raphael Warnock ,187,118,26,0,43
Union,Jones Creek,U.S. Senate,,Dem,Raphael Warnock ,267,161,36,0,70
Union,Owltown,U.S. Senate,,Dem,Raphael Warnock ,240,163,24,0,53
Union,Ivy Log,U.S. Senate,,Dem,Raphael Warnock ,259,170,31,0,58
Union,Suches,U.S. Senate,,Dem,Raphael Warnock ,76,32,12,0,32
Union,Trackrock,U.S. Senate,,Dem,Raphael Warnock ,169,96,32,0,41
Union,Dooley,U.S. Senate,,Dem,Raphael Warnock ,237,144,21,0,72
Union,Gumlog,U.S. Senate,,Dem,Raphael Warnock ,258,177,33,0,48
Union,Pat Colwell,U.S. Senate,,Dem,Raphael Warnock ,346,256,30,0,60
Union,Blairsville,U.S. Senate,,Lib,Chase Oliver,68,32,4,0,32
Union,Coosa,U.S. Senate,,Lib,Chase Oliver,34,22,0,0,12
Union,Choestoe,U.S. Senate,,Lib,Chase Oliver,15,8,3,0,4
Union,Jones Creek,U.S. Senate,,Lib,Chase Oliver,34,16,1,0,17
Union,Owltown,U.S. Senate,,Lib,Chase Oliver,31,20,0,0,11
Union,Ivy Log,U.S. Senate,,Lib,Chase Oliver,37,16,1,0,20
Union,Suches,U.S. Senate,,Lib,Chase Oliver,10,0,0,0,10
Union,Trackrock,U.S. Senate,,Lib,Chase Oliver,32,16,2,0,14
Union,Dooley,U.S. Senate,,Lib,Chase Oliver,34,11,3,0,20
Union,Gumlog,U.S. Senate,,Lib,Chase Oliver,50,24,6,0,20
Union,Pat Colwell,U.S. Senate,,Lib,Chase Oliver,33,16,2,0,15
Union,Blairsville,Governor,,Rep,Brian Kemp ,1328,857,64,0,407
Union,Coosa,Governor,,Rep,Brian Kemp ,1439,835,47,0,557
Union,Choestoe,Governor,,Rep,Brian Kemp ,893,421,54,0,418
Union,Jones Creek,Governor,,Rep,Brian Kemp ,1266,628,39,1,598
Union,Owltown,Governor,,Rep,Brian Kemp ,927,546,38,0,343
Union,Ivy Log,Governor,,Rep,Brian Kemp ,1383,761,53,1,568
Union,Suches,Governor,,Rep,Brian Kemp ,360,73,13,0,274
Union,Trackrock,Governor,,Rep,Brian Kemp ,696,403,29,0,264
Union,Dooley,Governor,,Rep,Brian Kemp ,991,491,24,0,476
Union,Gumlog,Governor,,Rep,Brian Kemp ,1362,791,47,1,523
Union,Pat Colwell,Governor,,Rep,Brian Kemp ,1478,910,73,0,495
Union,Blairsville,Governor,,Dem,Stacey Abrams,268,190,42,0,36
Union,Coosa,Governor,,Dem,Stacey Abrams,175,109,29,0,37
Union,Choestoe,Governor,,Dem,Stacey Abrams,157,100,25,0,32
Union,Jones Creek,Governor,,Dem,Stacey Abrams,214,135,34,0,45
Union,Owltown,Governor,,Dem,Stacey Abrams,186,133,20,0,33
Union,Ivy Log,Governor,,Dem,Stacey Abrams,192,125,26,0,41
Union,Suches,Governor,,Dem,Stacey Abrams,63,32,9,0,22
