county,precinct,office,district,party,candidate,votes,advance_voting_votes,absentee_by_mail_votes,provisional_votes,election_day_votes
Bartow,Adairsville,U.S. Senate,,Rep,Herschel Junior Walker,2915,1543,75,3,1294
Bartow,Allatoona,U.S. Senate,,Rep,Herschel Junior Walker,1417,728,32,1,656
Bartow,Cartersville East,U.S. Senate,,Rep,Herschel Junior Walker,2079,1201,111,2,765
Bartow,Cartersville West,U.S. Senate,,Rep,Herschel Junior Walker,3360,2175,119,1,1065
Bartow,Cassville,U.S. Senate,,Rep,Herschel Junior Walker,1508,867,62,0,579
Bartow,Center,U.S. Senate,,Rep,Herschel Junior Walker,1920,925,67,1,927
Bartow,Emerson,U.S. Senate,,Rep,Herschel Junior Walker,1250,531,42,1,676
Bartow,Euharlee,U.S. Senate,,Rep,Herschel Junior Walker,2234,1010,45,2,1177
Bartow,Folsom,U.S. Senate,,Rep,Herschel Junior Walker,705,226,17,1,461
Bartow,Kingston,U.S. Senate,,Rep,Herschel Junior Walker,1281,491,28,0,762
Bartow,Mission Road,U.S. Senate,,Rep,Herschel Junior Walker,1599,905,62,2,630
Bartow,Pine Log,U.S. Senate,,Rep,Herschel Junior Walker,1168,379,28,2,759
Bartow,Taylorsville,U.S. Senate,,Rep,Herschel Junior Walker,1507,469,25,0,1013
Bartow,White,U.S. Senate,,Rep,Herschel Junior Walker,1360,562,37,1,760
Bartow,Zena Drive,U.S. Senate,,Rep,Herschel Junior Walker,1698,944,82,4,668
Bartow,Hamilton Crossing,U.S. Senate,,Rep,Herschel Junior Walker,2667,1530,100,2,1035
Bartow,Woodland,U.S. Senate,,Rep,Herschel Junior Walker,693,297,41,2,353
Bartow,Adairsville,U.S. Senate,,Dem,Raphael Warnock ,790,485,62,1,242
Bartow,Allatoona,U.S. Senate,,Dem,Raphael Warnock ,544,316,42,0,186
Bartow,Cartersville East,U.S. Senate,,Dem,Raphael Warnock ,1097,636,116,0,345
Bartow,Cartersville West,U.S. Senate,,Dem,Raphael Warnock ,1378,850,121,1,406
Bartow,Cassville,U.S. Senate,,Dem,Raphael Warnock ,599,371,59,2,167
Bartow,Center,U.S. Senate,,Dem,Raphael Warnock ,454,242,55,0,157
Bartow,Emerson,U.S. Senate,,Dem,Raphael Warnock ,336,153,49,0,134
