county,precinct,office,district,party,candidate,votes,absentee_by_mail_votes,election_day_votes,provisional_votes,advance_voting_votes
Liberty,Riceboro,U.S. Senate,,Rep,Herschel Walker,127,9,50,0,68
Liberty,Lyman Hall,U.S. Senate,,Rep,Herschel Walker,305,18,105,0,182
Liberty,Lewis Frasier,U.S. Senate,,Rep,Herschel Walker,332,16,146,0,170
Liberty,Memorial Dr,U.S. Senate,,Rep,Herschel Walker,159,2,74,0,83
Liberty,Performing Arts CTR,U.S. Senate,,Rep,Herschel Walker,251,10,110,0,131
Liberty,Town of Allenhurst,U.S. Senate,,Rep,Herschel Walker,166,7,73,0,86
Liberty,Hinesville,U.S. Senate,,Rep,Herschel Walker,524,30,216,0,278
Liberty,Liberty County Complex,U.S. Senate,,Rep,Herschel Walker,1297,50,497,0,750
Liberty,Victory Baptist,U.S. Senate,,Rep,Herschel Walker,271,8,137,0,126
Liberty,Fleming East,U.S. Senate,,Rep,Herschel Walker,803,23,442,0,338
Liberty,Gum Branch,U.S. Senate,,Rep,Herschel Walker,558,21,331,0,206
Liberty,Progressive Church,U.S. Senate,,Rep,Herschel Walker,228,16,88,1,123
Liberty,Riceboro,U.S. Senate,,(Dem,Raphael Warnock ,484,49,171,0,264
Liberty,Lyman Hall,U.S. Senate,,(Dem,Raphael Warnock ,1247,99,347,0,801
Liberty,Lewis Frasier,U.S. Senate,,(Dem,Raphael Warnock ,692,54,162,0,476
Liberty,Memorial Dr,U.S. Senate,,(Dem,Raphael Warnock ,548,55,119,0,374
Liberty,Performing Arts CTR,U.S. Senate,,(Dem,Raphael Warnock ,633,53,159,0,421
Liberty,Town of Allenhurst,U.S. Senate,,(Dem,Raphael Warnock ,587,52,167,0,368
Liberty,Hinesville,U.S. Senate,,(Dem,Raphael Warnock ,815,56,206,0,553
Liberty,Liberty County Complex,U.S. Senate,,(Dem,Raphael Warnock ,1270,133,246,0,891
Liberty,Victory Baptist,U.S. Senate,,(Dem,Raphael Warnock ,1165,71,295,1,798
Liberty,Fleming East,U.S. Senate,,(Dem,Raphael Warnock ,425,42,139,0,244
Liberty,Gum Branch,U.S. Senate,,(Dem,Raphael Warnock ,614,51,175,0,388
Liberty,Progressive Church,U.S. Senate,,(Dem,Raphael Warnock ,730,63,171,0,496
