county,precinct,office,district,party,candidate,votes,advance_voting_votes,absentee_by_mail_votes,provisional_votes,election_day_votes
Terrell,Dawson ,U.S. Senate,,Rep,Herschel Walker,333,201,29,0,103
Terrell,Sasser,U.S. Senate,,Rep,Herschel Walker,570,255,17,0,298
Terrell,Bronwood,U.S. Senate,,Rep,Herschel Walker,262,113,11,0,138
Terrell,Parrott,U.S. Senate,,Rep,Herschel Walker,184,46,5,0,133
Terrell,Graves,U.S. Senate,,Rep,Herschel Walker,241,88,14,0,139
Terrell,Herod-Dover,U.S. Senate,,Rep,Herschel Walker,105,29,1,0,75
Terrell,Dawson ,U.S. Senate,,Dem,Raphael Warnock ,1118,608,158,0,352
Terrell,Sasser,U.S. Senate,,Dem,Raphael Warnock ,258,139,19,0,100
Terrell,Bronwood,U.S. Senate,,Dem,Raphael Warnock ,233,116,25,0,92
Terrell,Parrott,U.S. Senate,,Dem,Raphael Warnock ,107,29,18,0,60
Terrell,Graves,U.S. Senate,,Dem,Raphael Warnock ,116,53,23,0,40
Terrell,Herod-Dover,U.S. Senate,,Dem,Raphael Warnock ,72,29,11,0,32
Terrell,Dawson ,U.S. Senate,,L,Chase Oliver,13,9,2,0,2
Terrell,Sasser,U.S. Senate,,L,Chase Oliver,13,3,1,0,9
Terrell,Bronwood,U.S. Senate,,L,Chase Oliver,6,2,0,0,4
Terrell,Parrott,U.S. Senate,,L,Chase Oliver,3,1,0,0,2
Terrell,Graves,U.S. Senate,,L,Chase Oliver,2,1,1,0,0
Terrell,Herod-Dover,U.S. Senate,,L,Chase Oliver,2,0,0,0,2
Terrell,Dawson ,Governor,,Rep,Brian Kemp ,360,219,30,0,111
Terrell,Sasser,Governor,,Rep,Brian Kemp ,600,267,17,0,316
Terrell,Bronwood,Governor,,Rep,Brian Kemp ,272,117,10,0,145
Terrell,Parrott,Governor,,Rep,Brian Kemp ,198,51,5,0,142
Terrell,Graves,Governor,,Rep,Brian Kemp ,256,95,19,0,142
Terrell,Herod-Dover,Governor,,Rep,Brian Kemp ,109,31,1,0,77
Terrell,Dawson ,Governor,,Dem,Stacey Abrams,1108,602,156,0,350
Terrell,Sasser,Governor,,Dem,Stacey Abrams,235,130,18,0,87
Terrell,Bronwood,Governor,,Dem,Stacey Abrams,225,112,25,0,88
Terrell,Parrott,Governor,,Dem,Stacey Abrams,95,28,18,0,49
Terrell,Graves,Governor,,Dem,Stacey Abrams,107,48,22,0,37
Terrell,Herod-Dover,Governor,,Dem,Stacey Abrams,70,27,11,0,32
Terrell,Dawson ,Governor,,L,Shane Hazel,4,1,1,0,2
Terrell,Sasser,Governor,,L,Shane Hazel,8,2,2,0,4
Terrell,Bronwood,Governor,,L,Shane Hazel,5,2,0,0,3
Terrell,Parrott,Governor,,L,Shane Hazel,4,0,0,0,4
Terrell,Graves,Governor,,L,Shane Hazel,0,0,0,0,0
Terrell,Herod-Dover,Governor,,L,Shane Hazel,0,0,0,0,0
Terrell,Dawson ,Lieutenant Governor,,Rep,Burt Jones,355,216,31,0,108
Terrell,Sasser,Lieutenant Governor,,Rep,Burt Jones,589,265,14,0,310
Terrell,Bronwood,Lieutenant Governor,,Rep,Burt Jones,270,115,10,0,145
Terrell,Parrott,Lieutenant Governor,,Rep,Burt Jones,191,49,5,0,137
Terrell,Graves,Lieutenant Governor,,Rep,Burt Jones,251,92,17,0,142
Terrell,Herod-Dover,Lieutenant Governor,,Rep,Burt Jones,106,30,1,0,75
Terrell,Dawson ,Lieutenant Governor,,Dem,Charlie Bailey,1053,573,150,0,330
Terrell,Sasser,Lieutenant Governor,,Dem,Charlie Bailey,232,123,20,0,89
Terrell,Bronwood,Lieutenant Governor,,Dem,Charlie Bailey,221,112,26,0,83
Terrell,Parrott,Lieutenant Governor,,Dem,Charlie Bailey,93,26,18,0,49
Terrell,Graves,Lieutenant Governor,,Dem,Charlie Bailey,104,49,22,0,33
Terrell,Herod-Dover,Lieutenant Governor,,Dem,Charlie Bailey,69,26,11,0,32
Terrell,Dawson ,Lieutenant Governor,,L,Ryan Graham,26,14,2,0,10
Terrell,Sasser,Lieutenant Governor,,L,Ryan Graham,9,3,2,0,4
Terrell,Bronwood,Lieutenant Governor,,L,Ryan Graham,4,1,0,0,3
Terrell,Parrott,Lieutenant Governor,,L,Ryan Graham,6,2,0,0,4
Terrell,Graves,Lieutenant Governor,,L,Ryan Graham,2,0,0,0,2
Terrell,Herod-Dover,Lieutenant Governor,,L,Ryan Graham,2,0,0,0,2
Terrell,Dawson ,Secretary of State,,Rep,Brad Raffensperger ,410,252,44,0,114
Terrell,Sasser,Secretary of State,,Rep,Brad Raffensperger ,593,267,20,0,306
Terrell,Bronwood,Secretary of State,,Rep,Brad Raffensperger ,275,122,9,0,144
Terrell,Parrott,Secretary of State,,Rep,Brad Raffensperger ,192,47,7,0,138
Terrell,Graves,Secretary of State,,Rep,Brad Raffensperger ,258,93,18,0,147
Terrell,Herod-Dover,Secretary of State,,Rep,Brad Raffensperger ,110,31,1,0,78
Terrell,Dawson ,Secretary of State,,Dem,Bee Nguyen,1004,535,143,0,326
Terrell,Sasser,Secretary of State,,Dem,Bee Nguyen,222,124,16,0,82
Terrell,Bronwood,Secretary of State,,Dem,Bee Nguyen,214,104,25,0,85
Terrell,Parrott,Secretary of State,,Dem,Bee Nguyen,87,27,15,0,45
Terrell,Graves,Secretary of State,,Dem,Bee Nguyen,92,44,22,0,26
Terrell,Herod-Dover,Secretary of State,,Dem,Bee Nguyen,66,26,9,0,31
Terrell,Dawson ,Secretary of State,,L,Ted Metz,19,11,0,0,8
Terrell,Sasser,Secretary of State,,L,Ted Metz,19,4,1,0,14
