county,precinct,office,district,party,candidate,votes,advance_voting_votes,absentee_by_mail_votes,provisional_votes,election_day_votes
Elbert,Elberton,U.S. Senate,,Rep,Herschel Junior Walker,1026,685,44,0,297
Elbert,Longstreet,U.S. Senate,,Rep,Herschel Junior Walker,329,151,11,1,166
Elbert,Eliam,U.S. Senate,,Rep,Herschel Junior Walker,407,181,19,1,206
Elbert,Petersburg,U.S. Senate,,Rep,Herschel Junior Walker,226,71,3,0,152
Elbert,Wyche,U.S. Senate,,Rep,Herschel Junior Walker,540,306,22,1,211
Elbert,Moss-Ruckersville,U.S. Senate,,Rep,Herschel Junior Walker,208,103,9,0,96
Elbert,Pike,U.S. Senate,,Rep,Herschel Junior Walker,605,280,14,2,309
Elbert,Gaines,U.S. Senate,,Rep,Herschel Junior Walker,334,93,7,0,234
Elbert,Goshen,U.S. Senate,,Rep,Herschel Junior Walker,804,286,12,1,505
Elbert,Webbsboro,U.S. Senate,,Rep,Herschel Junior Walker,191,87,2,0,102
Elbert,Centerville,U.S. Senate,,Rep,Herschel Junior Walker,465,197,13,0,255
Elbert,Elberton,U.S. Senate,,Dem,Raphael Warnock ,893,517,99,0,277
Elbert,Longstreet,U.S. Senate,,Dem,Raphael Warnock ,95,56,9,1,29
Elbert,Eliam,U.S. Senate,,Dem,Raphael Warnock ,84,41,9,2,32
Elbert,Petersburg,U.S. Senate,,Dem,Raphael Warnock ,39,17,3,0,19
Elbert,Wyche,U.S. Senate,,Dem,Raphael Warnock ,178,105,14,0,59
Elbert,Moss-Ruckersville,U.S. Senate,,Dem,Raphael Warnock ,82,38,17,0,27
Elbert,Pike,U.S. Senate,,Dem,Raphael Warnock ,314,184,58,3,69
Elbert,Gaines,U.S. Senate,,Dem,Raphael Warnock ,58,26,4,0,28
Elbert,Goshen,U.S. Senate,,Dem,Raphael Warnock ,165,69,21,0,75
Elbert,Webbsboro,U.S. Senate,,Dem,Raphael Warnock ,73,31,2,0,40
Elbert,Centerville,U.S. Senate,,Dem,Raphael Warnock ,96,39,11,2,44
Elbert,Elberton,U.S. Senate,,Lib,Chase Oliver,25,9,2,0,14
Elbert,Longstreet,U.S. Senate,,Lib,Chase Oliver,10,8,0,0,2
Elbert,Eliam,U.S. Senate,,Lib,Chase Oliver,4,0,1,0,3
Elbert,Petersburg,U.S. Senate,,Lib,Chase Oliver,2,2,0,0,0
Elbert,Wyche,U.S. Senate,,Lib,Chase Oliver,7,3,0,0,4
Elbert,Moss-Ruckersville,U.S. Senate,,Lib,Chase Oliver,7,3,0,0,4
Elbert,Pike,U.S. Senate,,Lib,Chase Oliver,10,5,0,0,5
Elbert,Gaines,U.S. Senate,,Lib,Chase Oliver,5,1,0,0,4
Elbert,Goshen,U.S. Senate,,Lib,Chase Oliver,9,1,2,0,6
Elbert,Webbsboro,U.S. Senate,,Lib,Chase Oliver,3,1,0,0,2
Elbert,Centerville,U.S. Senate,,Lib,Chase Oliver,8,1,0,0,7
Elbert,Elberton,Governor,,Rep,Brian Kemp ,1113,733,62,0,318
