county,precinct,office,district,party,candidate,votes,advance_voting_votes,absentee_by_mail_votes,provisional_votes,election_day_votes
Decatur,Mt. Pleasant,U.S. Senate,,Rep,Herschel Junior Walker,330,138,8,0,184
Decatur,Recovery,U.S. Senate,,Rep,Herschel Junior Walker,354,121,18,1,214
Decatur,Kendrick,U.S. Senate,,Rep,Herschel Junior Walker,262,111,6,2,143
Decatur,Climax,U.S. Senate,,Rep,Herschel Junior Walker,471,204,12,0,255
Decatur,Brinson,U.S. Senate,,Rep,Herschel Junior Walker,430,162,14,1,253
Decatur,West Bainbridge,U.S. Senate,,Rep,Herschel Junior Walker,601,383,29,0,189
Decatur,Bainbridge-Coliseum,U.S. Senate,,Rep,Herschel Junior Walker,475,277,35,0,163
Decatur,Bainbridge-Fairgrounds,U.S. Senate,,Rep,Herschel Junior Walker,764,415,21,0,328
Decatur,Attapulgus,U.S. Senate,,Rep,Herschel Junior Walker,365,178,12,1,174
Decatur,Kirbo Center,U.S. Senate,,Rep,Herschel Junior Walker,1381,963,57,0,361
Decatur,Mt. Pleasant,U.S. Senate,,Dem,Raphael Warnock ,49,22,5,0,22
Decatur,Recovery,U.S. Senate,,Dem,Raphael Warnock ,86,44,12,0,30
Decatur,Kendrick,U.S. Senate,,Dem,Raphael Warnock ,67,28,7,0,32
Decatur,Climax,U.S. Senate,,Dem,Raphael Warnock ,145,71,24,1,49
Decatur,Brinson,U.S. Senate,,Dem,Raphael Warnock ,96,46,7,1,42
Decatur,West Bainbridge,U.S. Senate,,Dem,Raphael Warnock ,442,283,38,2,119
Decatur,Bainbridge-Coliseum,U.S. Senate,,Dem,Raphael Warnock ,454,263,42,1,148
Decatur,Bainbridge-Fairgrounds,U.S. Senate,,Dem,Raphael Warnock ,769,410,80,1,278
Decatur,Attapulgus,U.S. Senate,,Dem,Raphael Warnock ,574,291,67,2,214
Decatur,Kirbo Center,U.S. Senate,,Dem,Raphael Warnock ,621,408,67,0,146
Decatur,Mt. Pleasant,U.S. Senate,,L,Chase Oliver,2,1,0,0,1
Decatur,Recovery,U.S. Senate,,L,Chase Oliver,6,1,0,0,5
Decatur,Kendrick,U.S. Senate,,L,Chase Oliver,6,0,0,0,6
Decatur,Climax,U.S. Senate,,L,Chase Oliver,5,2,0,0,3
Decatur,Brinson,U.S. Senate,,L,Chase Oliver,6,2,1,0,3
Decatur,West Bainbridge,U.S. Senate,,L,Chase Oliver,8,7,0,0,1
Decatur,Bainbridge-Coliseum,U.S. Senate,,L,Chase Oliver,14,4,0,1,9
Decatur,Bainbridge-Fairgrounds,U.S. Senate,,L,Chase Oliver,15,9,2,0,4
Decatur,Attapulgus,U.S. Senate,,L,Chase Oliver,11,5,2,0,4
Decatur,Kirbo Center,U.S. Senate,,L,Chase Oliver,30,19,2,0,9
Decatur,Mt. Pleasant,Governor,,Rep,Brian Kemp ,341,139,8,0,194
Decatur,Recovery,Governor,,Rep,Brian Kemp ,376,126,18,1,231
Decatur,Kendrick,Governor,,Rep,Brian Kemp ,272,112,6,2,152
Decatur,Climax,Governor,,Rep,Brian Kemp ,491,213,15,0,263
Decatur,Brinson,Governor,,Rep,Brian Kemp ,433,165,16,1,251
Decatur,West Bainbridge,Governor,,Rep,Brian Kemp ,617,394,30,0,193
Decatur,Bainbridge-Coliseum,Governor,,Rep,Brian Kemp ,507,294,37,0,176
