county,precinct,office,district,party,candidate,votes,absentee_by_mail_votes,election_day_votes,provisional_votes,advance_voting_votes
Madison,Colbert,U.S. Senate,,Rep,Herschel Walker,1249,47,675,2,525
Madison,Collins,U.S. Senate,,Rep,Herschel Walker,338,9,229,0,100
Madison,Comer,U.S. Senate,,Rep,Herschel Walker,502,12,300,1,189
Madison,Danielsville,U.S. Senate,,Rep,Herschel Walker,1387,59,474,0,854
Madison,Fork,U.S. Senate,,Rep,Herschel Walker,207,7,165,0,35
Madison,Harrison,U.S. Senate,,Rep,Herschel Walker,359,9,270,0,80
Madison,Hull,U.S. Senate,,Rep,Herschel Walker,1438,73,761,0,604
Madison,Ila,U.S. Senate,,Rep,Herschel Walker,751,30,430,0,291
Madison,Mill,U.S. Senate,,Rep,Herschel Walker,875,34,459,1,381
Madison,Paoli,U.S. Senate,,Rep,Herschel Walker,152,5,107,0,40
Madison,Pittman,U.S. Senate,,Rep,Herschel Walker,891,46,517,0,328
Madison,Poca,U.S. Senate,,Rep,Herschel Walker,545,11,347,0,187
Madison,Colbert,U.S. Senate,,(Dem,Raphael Warnock ,535,42,247,2,244
Madison,Collins,U.S. Senate,,(Dem,Raphael Warnock ,44,1,20,0,23
Madison,Comer,U.S. Senate,,(Dem,Raphael Warnock ,316,59,165,0,92
Madison,Danielsville,U.S. Senate,,(Dem,Raphael Warnock ,294,20,79,0,195
Madison,Fork,U.S. Senate,,(Dem,Raphael Warnock ,109,14,57,0,38
Madison,Harrison,U.S. Senate,,(Dem,Raphael Warnock ,29,3,19,0,7
Madison,Hull,U.S. Senate,,(Dem,Raphael Warnock ,803,41,365,0,397
Madison,Ila,U.S. Senate,,(Dem,Raphael Warnock ,128,15,44,0,69
Madison,Mill,U.S. Senate,,(Dem,Raphael Warnock ,125,19,46,1,59
Madison,Paoli,U.S. Senate,,(Dem,Raphael Warnock ,20,1,13,0,6
Madison,Pittman,U.S. Senate,,(Dem,Raphael Warnock ,230,27,103,0,100
Madison,Poca,U.S. Senate,,(Dem,Raphael Warnock ,79,8,40,0,31
