county,precinct,office,district,party,candidate,votes,advance_voting_votes,absentee_by_mail_votes,provisional_votes,election_day_votes
Atkinson,Pearson County,U.S. Senate,,Rep,Herschel Walker,831,503,15,1,312
Atkinson,Axson,U.S. Senate,,Rep,Herschel Walker,341,86,6,0,249
Atkinson,Willacoochee,U.S. Senate,,Rep,Herschel Walker,411,152,9,1,249
Atkinson,Pearson City,U.S. Senate,,Rep,Herschel Walker,126,66,3,1,56
Atkinson,Pearson County,U.S. Senate,,Dem,Raphael Warnock ,101,65,11,0,25
Atkinson,Axson,U.S. Senate,,Dem,Raphael Warnock ,21,5,0,0,16
Atkinson,Willacoochee,U.S. Senate,,Dem,Raphael Warnock ,187,100,2,0,85
Atkinson,Pearson City,U.S. Senate,,Dem,Raphael Warnock ,193,121,9,0,63
Atkinson,Pearson County,U.S. Senate,,Lib,Chase Oliver,11,4,1,0,6
Atkinson,Axson,U.S. Senate,,Lib,Chase Oliver,5,2,0,0,3
Atkinson,Willacoochee,U.S. Senate,,Lib,Chase Oliver,8,3,0,0,5
Atkinson,Pearson City,U.S. Senate,,Lib,Chase Oliver,3,1,1,0,1
Atkinson,Pearson County,Governor,,Rep,Brian Kemp ,864,519,19,1,325
Atkinson,Axson,Governor,,Rep,Brian Kemp ,344,87,6,0,251
Atkinson,Willacoochee,Governor,,Rep,Brian Kemp ,425,157,9,1,258
Atkinson,Pearson City,Governor,,Rep,Brian Kemp ,134,72,6,1,55
Atkinson,Pearson County,Governor,,Dem,Stacey Abrams,82,55,8,0,19
Atkinson,Axson,Governor,,Dem,Stacey Abrams,22,6,0,0,16
Atkinson,Willacoochee,Governor,,Dem,Stacey Abrams,177,97,2,0,78
Atkinson,Pearson City,Governor,,Dem,Stacey Abrams,186,116,7,0,63
Atkinson,Pearson County,Governor,,Lib,Shane Hazel,3,3,0,0,0
Atkinson,Axson,Governor,,Lib,Shane Hazel,1,0,0,0,1
Atkinson,Willacoochee,Governor,,Lib,Shane Hazel,7,3,0,0,4
Atkinson,Pearson City,Governor,,Lib,Shane Hazel,1,0,0,0,1
Atkinson,Pearson County,Lieutenant Governor,,Rep,Burt Jones,832,501,18,1,312
Atkinson,Axson,Lieutenant Governor,,Rep,Burt Jones,337,84,6,0,247
Atkinson,Willacoochee,Lieutenant Governor,,Rep,Burt Jones,415,150,9,1,255
Atkinson,Pearson City,Lieutenant Governor,,Rep,Burt Jones,126,67,4,1,54
Atkinson,Pearson County,Lieutenant Governor,,Dem,Charlie Bailey,87,59,8,0,20
Atkinson,Axson,Lieutenant Governor,,Dem,Charlie Bailey,20,5,0,0,15
Atkinson,Willacoochee,Lieutenant Governor,,Dem,Charlie Bailey,173,96,2,0,75
Atkinson,Pearson City,Lieutenant Governor,,Dem,Charlie Bailey,160,101,8,0,51
Atkinson,Pearson County,Lieutenant Governor,,Lib,Ryan Graham,8,3,0,0,5
Atkinson,Axson,Lieutenant Governor,,Lib,Ryan Graham,5,2,0,0,3
Atkinson,Willacoochee,Lieutenant Governor,,Lib,Ryan Graham,13,7,0,0,6
Atkinson,Pearson City,Lieutenant Governor,,Lib,Ryan Graham,3,2,0,0,1
Atkinson,Pearson County,Secretary of State,,Rep,Brad Raffensperger ,794,467,19,1,307
Atkinson,Axson,Secretary of State,,Rep,Brad Raffensperger ,325,85,6,0,234
Atkinson,Willacoochee,Secretary of State,,Rep,Brad Raffensperger ,420,159,9,1,251
Atkinson,Pearson City,Secretary of State,,Rep,Brad Raffensperger ,129,71,5,1,52
Atkinson,Pearson County,Secretary of State,,Dem,Bee Nguyen,89,59,8,0,22
Atkinson,Axson,Secretary of State,,Dem,Bee Nguyen,21,5,0,0,16
Atkinson,Willacoochee,Secretary of State,,Dem,Bee Nguyen,159,86,2,0,71
Atkinson,Pearson City,Secretary of State,,Dem,Bee Nguyen,153,97,7,0,49
Atkinson,Pearson County,Secretary of State,,Lib,Ted Metz,31,24,0,0,7
Atkinson,Axson,Secretary of State,,Lib,Ted Metz,11,1,0,0,10
Atkinson,Willacoochee,Secretary of State,,Lib,Ted Metz,15,6,0,0,9
Atkinson,Pearson City,Secretary of State,,Lib,Ted Metz,10,5,0,0,5
Atkinson,Pearson County,Attorney General,,Rep,Chris Carr ,820,489,17,1,313
Atkinson,Axson,Attorney General,,Rep,Chris Carr ,334,84,6,0,244
Atkinson,Willacoochee,Attorney General,,Rep,Chris Carr ,409,149,8,1,251
Atkinson,Pearson City,Attorney General,,Rep,Chris Carr ,123,68,4,1,50
Atkinson,Pearson County,Attorney General,,Dem,"Jennifer """"Jen"""" Jordan",91,61,9,0,21
Atkinson,Axson,Attorney General,,Dem,"Jennifer """"Jen"""" Jordan",28,8,0,0,20
Atkinson,Willacoochee,Attorney General,,Dem,"Jennifer """"Jen"""" Jordan",179,97,2,0,80
Atkinson,Pearson City,Attorney General,,Dem,"Jennifer """"Jen"""" Jordan",171,106,8,0,57
Atkinson,Pearson County,Attorney General,,Lib,Martin Cowen,15,12,0,0,3
Atkinson,Axson,Attorney General,,Lib,Martin Cowen,1,0,0,0,1
Atkinson,Willacoochee,Attorney General,,Lib,Martin Cowen,13,5,0,0,8
Atkinson,Pearson City,Attorney General,,Lib,Martin Cowen,3,0,0,0,3
Atkinson,Pearson County,Commissioner of Agriculture,,Rep,Tyler Harper,844,503,17,1,323
Atkinson,Axson,Commissioner of Agriculture,,Rep,Tyler Harper,337,87,6,0,244
Atkinson,Willacoochee,Commissioner of Agriculture,,Rep,Tyler Harper,420,155,9,1,255
Atkinson,Pearson City,Commissioner of Agriculture,,Rep,Tyler Harper,135,71,4,1,59
Atkinson,Pearson County,Commissioner of Agriculture,,Dem,Nakita Hemingway,77,53,7,0,17
Atkinson,Axson,Commissioner of Agriculture,,Dem,Nakita Hemingway,21,6,0,0,15
Atkinson,Willacoochee,Commissioner of Agriculture,,Dem,Nakita Hemingway,167,92,2,0,73
Atkinson,Pearson City,Commissioner of Agriculture,,Dem,Nakita Hemingway,157,99,7,0,51
Atkinson,Pearson County,Commissioner of Agriculture,,Lib,David Raudabaugh,9,7,1,0,1
