county,precinct,office,district,party,candidate,votes,absentee_by_mail_votes,election_day_votes,provisional_votes,advance_voting_votes
Taylor,Precinct 1,U.S. Senate,,Rep,Herschel Walker,100,3,37,0,60
Taylor,Precinct 5,U.S. Senate,,Rep,Herschel Walker,1039,42,339,6,652
Taylor,Precinct 6,U.S. Senate,,Rep,Herschel Walker,740,19,350,0,371
Taylor,Precinct 1,U.S. Senate,,(Dem,Raphael Warnock ,443,42,179,4,218
Taylor,Precinct 5,U.S. Senate,,(Dem,Raphael Warnock ,223,17,60,1,145
Taylor,Precinct 6,U.S. Senate,,(Dem,Raphael Warnock ,459,81,199,1,178
