county,precinct,office,district,party,candidate,votes,absentee_by_mail_votes,election_day_votes,provisional_votes,advance_voting_votes
Fulton,01A,U.S. Senate,,Rep,Herschel Walker,124,2,72,1,49
Fulton,01B,U.S. Senate,,Rep,Herschel Walker,174,0,147,0,27
Fulton,01C,U.S. Senate,,Rep,Herschel Walker,14,0,13,0,1
Fulton,01D,U.S. Senate,,Rep,Herschel Walker,26,0,19,0,7
Fulton,01E,U.S. Senate,,Rep,Herschel Walker,180,7,131,1,41
Fulton,01F,U.S. Senate,,Rep,Herschel Walker,4,0,3,0,1
Fulton,01G,U.S. Senate,,Rep,Herschel Walker,44,2,35,0,7
Fulton,01H,U.S. Senate,,Rep,Herschel Walker,9,0,6,0,3
Fulton,01I,U.S. Senate,,Rep,Herschel Walker,0,0,0,0,0
Fulton,01J,U.S. Senate,,Rep,Herschel Walker,24,4,11,0,9
Fulton,01P,U.S. Senate,,Rep,Herschel Walker,11,0,9,0,2
Fulton,01R,U.S. Senate,,Rep,Herschel Walker,4,0,4,0,0
Fulton,01S,U.S. Senate,,Rep,Herschel Walker,28,2,22,0,4
Fulton,01T,U.S. Senate,,Rep,Herschel Walker,39,1,31,0,7
Fulton,02A,U.S. Senate,,Rep,Herschel Walker,184,8,111,0,65
Fulton,02A1,U.S. Senate,,Rep,Herschel Walker,115,9,64,0,42
Fulton,02B,U.S. Senate,,Rep,Herschel Walker,72,6,47,0,19
Fulton,02C,U.S. Senate,,Rep,Herschel Walker,43,3,29,0,11
Fulton,02D,U.S. Senate,,Rep,Herschel Walker,192,3,150,1,38
Fulton,02E,U.S. Senate,,Rep,Herschel Walker,76,1,68,0,7
Fulton,02F1,U.S. Senate,,Rep,Herschel Walker,144,10,106,0,28
Fulton,02F2,U.S. Senate,,Rep,Herschel Walker,24,0,16,0,8
Fulton,02G,U.S. Senate,,Rep,Herschel Walker,169,4,129,0,36
Fulton,02J,U.S. Senate,,Rep,Herschel Walker,70,6,51,0,13
Fulton,02K,U.S. Senate,,Rep,Herschel Walker,80,5,59,2,14
Fulton,02L1,U.S. Senate,,Rep,Herschel Walker,275,14,182,0,79
Fulton,02L1A,U.S. Senate,,Rep,Herschel Walker,90,10,60,0,20
Fulton,02L2,U.S. Senate,,Rep,Herschel Walker,109,2,66,0,41
Fulton,02S,U.S. Senate,,Rep,Herschel Walker,13,1,10,0,2
Fulton,02W,U.S. Senate,,Rep,Herschel Walker,37,3,26,0,8
Fulton,03A,U.S. Senate,,Rep,Herschel Walker,24,0,18,0,6
Fulton,03B,U.S. Senate,,Rep,Herschel Walker,2,0,0,0,2
Fulton,03C,U.S. Senate,,Rep,Herschel Walker,23,2,12,0,9
Fulton,03D,U.S. Senate,,Rep,Herschel Walker,12,0,10,0,2
Fulton,03E,U.S. Senate,,Rep,Herschel Walker,27,0,18,1,8
Fulton,03F,U.S. Senate,,Rep,Herschel Walker,79,2,51,0,26
Fulton,03G,U.S. Senate,,Rep,Herschel Walker,6,0,6,0,0
Fulton,03H,U.S. Senate,,Rep,Herschel Walker,9,0,3,0,6
Fulton,03I,U.S. Senate,,Rep,Herschel Walker,32,1,15,0,16
Fulton,03L,U.S. Senate,,Rep,Herschel Walker,11,0,10,0,1
Fulton,03M,U.S. Senate,,Rep,Herschel Walker,46,0,39,0,7
Fulton,03N,U.S. Senate,,Rep,Herschel Walker,31,1,25,0,5
Fulton,03P1A,U.S. Senate,,Rep,Herschel Walker,122,7,77,0,38
Fulton,03P1B,U.S. Senate,,Rep,Herschel Walker,0,0,0,0,0
Fulton,03P2,U.S. Senate,,Rep,Herschel Walker,0,0,0,0,0
Fulton,03S,U.S. Senate,,Rep,Herschel Walker,8,1,5,0,2
Fulton,03T,U.S. Senate,,Rep,Herschel Walker,24,0,18,0,6
Fulton,04A,U.S. Senate,,Rep,Herschel Walker,8,2,4,0,2
Fulton,04B,U.S. Senate,,Rep,Herschel Walker,21,1,12,0,8
Fulton,04C,U.S. Senate,,Rep,Herschel Walker,0,0,0,0,0
Fulton,04D,U.S. Senate,,Rep,Herschel Walker,17,0,15,0,2
Fulton,04F,U.S. Senate,,Rep,Herschel Walker,43,3,29,0,11
Fulton,04G,U.S. Senate,,Rep,Herschel Walker,8,0,7,0,1
Fulton,04I,U.S. Senate,,Rep,Herschel Walker,18,5,9,0,4
Fulton,04J,U.S. Senate,,Rep,Herschel Walker,3,0,1,0,2
Fulton,04K,U.S. Senate,,Rep,Herschel Walker,17,1,11,0,5
Fulton,04L,U.S. Senate,,Rep,Herschel Walker,25,0,15,0,10
Fulton,04M,U.S. Senate,,Rep,Herschel Walker,5,0,4,0,1
Fulton,04S,U.S. Senate,,Rep,Herschel Walker,23,1,14,0,8
Fulton,04T,U.S. Senate,,Rep,Herschel Walker,17,0,12,0,5
Fulton,04V,U.S. Senate,,Rep,Herschel Walker,23,0,19,0,4
Fulton,04W,U.S. Senate,,Rep,Herschel Walker,1,0,0,0,1
Fulton,04X1,U.S. Senate,,Rep,Herschel Walker,27,0,17,0,10
Fulton,04X2,U.S. Senate,,Rep,Herschel Walker,12,1,9,0,2
Fulton,05A1,U.S. Senate,,Rep,Herschel Walker,105,4,82,0,19
Fulton,05A2,U.S. Senate,,Rep,Herschel Walker,102,1,74,0,27
Fulton,05B,U.S. Senate,,Rep,Herschel Walker,21,1,17,0,3
Fulton,05C,U.S. Senate,,Rep,Herschel Walker,1,0,0,0,1
Fulton,05D,U.S. Senate,,Rep,Herschel Walker,4,0,2,0,2
Fulton,05F,U.S. Senate,,Rep,Herschel Walker,1,0,1,0,0
Fulton,05J,U.S. Senate,,Rep,Herschel Walker,22,2,17,0,3
Fulton,05K,U.S. Senate,,Rep,Herschel Walker,26,0,16,0,10
Fulton,06B,U.S. Senate,,Rep,Herschel Walker,118,3,88,0,27
Fulton,06D,U.S. Senate,,Rep,Herschel Walker,201,13,153,0,35
